"MR1";"MR2";"MR4";"MR3";"MR5"
"accustomed";0.00846209066991647;0.416202340973667;-0.145624132471773;-0.347741850788358;-0.0830295203287677
"afraid";0.210888366549069;0.55535896350155;-0.0877748693517555;0.151974133977387;0.531461424774806
"best";0.223836233201128;0.304772030060228;0.105647094796809;0.0741168803241509;-0.206060285841356
"blessed";-0.189394419684346;0.244103173439684;0.0324961386205486;-0.0185024298428142;-0.0297509341860875
"capable";0.10801820022845;0.0407846091495405;-0.0887668992741761;0.699947779774229;0.0542003379143461
"curious";-0.137769788763734;0.644813728550944;0.0367135055232556;0.227373453107367;0.0553178306093324
"delicate";-0.0969879513425502;0.077070239038153;-0.0566524461089307;0.6620754215773;-0.180426812224035
"delighted";0.801845640622134;-0.110588171268574;0.0979957782059699;-0.027604279266552;-0.0552279039555115
"determined";0.791001279809928;-0.17276817685588;0.246436622241675;0.0215739107419569;0.0391145258501009
"direct";-0.0750493790985253;0.717393532286175;0.00682237049608469;0.266858828408606;0.0213915177365993
"familiar";0.0994121568388841;-0.00531633068599111;0.399210324326236;-0.0643699831962594;0.29555080895387
"famous";0.759655481955762;-0.0239542455718877;0.0377875290503067;-0.0334545321393449;0.212188534594465
"free";0.684667329086846;0.0850719613543667;0.155028407493132;0.00695376489059952;-0.0289257242272753
"friendly";0.287750700194922;0.0687348079735217;0.43006058540122;0.516253711954087;0.0833759759379138
"gentle";0.473641292672859;0.366729863665782;-0.233033128817553;-0.257708366788864;0.23630161058205
"greatest";0.74688922379846;-0.210229876325965;-0.13666151844967;0.180819798095449;0.0815755009451115
"holy";0.124940031915281;0.241937592573725;0.237300070955964;-0.167152518873881;0.404357145659981
"honest";0.216025014923837;0.652333192910125;-0.145996614122506;0.11053310686669;-0.282113176302718
"humble";0.492715241628074;0.280681679627724;-0.121156907428947;0.485572554054149;-0.449153807330532
"inspired";0.0107424483547691;-0.0878651975480099;0.00442349444585653;-0.0331410995179422;0.325190951530391
"loose";-0.189394419684346;0.244103173439684;0.0324961386205489;-0.018502429842814;-0.0297509341860874
"natural";-0.111246452928603;-0.122381028987323;-0.0208716902943966;-0.0249842454608019;-0.040899398749551
"passionate";-0.124283384553686;0.678227832073966;0.070066826651694;-0.137891154893505;0.123438633078881
"pleasant";0.780436466154115;-0.118151219954046;0.412096233228659;-0.0160601596880018;-0.0654463145856455
"quiet";0.379372284515981;0.181560257670677;-0.129363497603235;-0.048553487126014;0.709752585433382
"reasonable";0.651775695041943;0.0146513408868907;0.116297972705353;-0.00113351960762644;0.437799441560098
"rich";0.495200278116905;0.0185394297603263;0.333348996644482;0.129681824023221;0.19951853618217
"sacred";0.00846209066991611;0.416202340973666;-0.145624132471773;-0.347741850788357;-0.0830295203287682
"safe";0.482857075756325;0.129498513493252;-0.194855776552214;-0.206177134441391;-0.487746265020765
"sincere";0.287750700194922;0.0687348079735218;0.43006058540122;0.516253711954087;0.0833759759379138
"strong";0.218843092372783;0.335951745261079;-0.18591829982918;-0.33140964726941;-0.247509031524716
"wise";0.713196248543054;-0.0437710821893641;0.334460871441459;0.0237727256138184;0.00172325256819552
"worth";-0.176806000203669;0.61287869879272;0.00697534277764809;0.0553255382976303;0.0570059266462822
"modest";0.131598258727285;0.214452275115089;0.458594019227774;0.363533057149747;0.145354777889267
"special";-0.0969879513425504;0.0770702390381531;-0.0566524461089303;0.6620754215773;-0.180426812224036
"legitimate";-0.120285609226539;0.127727170033787;0.0414667594886319;-0.0770250279250765;-0.0372206711702406
"welcome";0.577460620586108;-0.117610398316695;0.407957229855713;-0.0949224937801141;-0.286525379125536
"proud";0.188813557244532;-0.0203959122208391;0.965975006866389;-0.0289534041238792;-0.0696438424518552
"qualified";0.18881355724453;-0.0203959122208381;0.965975006866401;-0.0289534041238815;-0.0696438424518576
"pleasing";-0.111246452928603;-0.122381028987323;-0.0208716902943967;-0.0249842454608019;-0.040899398749551
