"MR2";"MR1";"MR3";"MR11";"MR4";"MR9";"MR5";"MR8";"MR12";"MR6";"MR7";"MR10"
"#-determined";-0.0245569418828284;0.0747502559972318;0.141361664739253;0.369498709681561;0.0221772599578503;-0.0809969247153605;0.199719363580293;0.289722587381799;-0.0590199349884753;-0.0177508656162809;0.145618942858823;-0.127992681340368
"#-free";-0.063474591756202;-0.0651713958753383;0.109139825763833;-0.0160263052319693;-0.0233018995757028;0.888773270106292;-0.040401860085987;-0.0524142464915569;0.00562873485077252;-0.047614046810255;0.0798173548830932;-0.00455264273623706
"#-interesting";0.72067512355609;0.103833511719647;0.032207816802283;-0.0805071143039978;-0.160820631376576;-0.00832373395967863;0.00126700643237402;0.0582790788306086;0.167068396499918;0.086584096546265;-0.00847990379892889;-0.0853218341562183
"#-worth";-0.0165508605968704;-0.00204738730403391;-0.0348417142472425;-0.0650624428893531;0.632205010699821;-0.0205530795714817;0.154802865106438;-0.112582383062836;-0.0403197040363015;0.0151827525761136;-0.0829422969885012;-0.07005874300492
"accomplished";0.0512540647948305;0.00295734557034353;0.221000085115246;-0.100854699365713;-0.00376915835810333;-0.0330533411719136;0.185344657470783;0.0161032285523764;0.259794665789083;0.296249289959629;-0.0692323373877287;-0.0390475629955446
"accustomed";0.767556652365886;0.0452946074962574;0.0304503131702338;0.26348581399607;-0.00297772995163043;0.064094100997572;-0.0196728778672469;-0.0690259409631106;0.1177947787831;0.144165032650214;0.0429164913237668;-0.00432763172812556
"afraid";0.0604605269062139;0.709324689356027;0.0462725466165541;0.16705499149764;0.221353022918809;0.0122455812401471;-0.101633447656505;0.0669324694856158;-0.056014690747167;0.0129656015578989;0.178039627533282;-0.00629108860009593
"aggressive";0.289734043885785;-0.014980197555128;-0.0264223085660315;-0.0821864041091021;-0.0709337165190392;0.0326291293967873;-0.0310478687898351;0.20513774644098;0.485382419168838;0.0240654217676652;0.128647088203283;0.204121783482227
"appropriate";0.12986585810323;-0.058387055294033;0.548992478065778;-0.0521515929016708;-0.00984558961287346;0.38667448502175;0.0639398492598263;-0.0768740945940076;0.0312447382535712;-0.118890256999601;0.29529462956111;-0.0400295559377558
"artistic";0.338054062774347;-0.103016575439179;0.0861656621529729;0.200321482597624;0.15304378900364;0.0986526732211819;0.400765348900016;-0.120824673883378;-0.240018417037366;-0.131599889786792;0.113710320089073;-0.128340466908874
"beautiful";0.151849706429372;0.529875282331596;0.0317195338037909;0.079121548333903;0.504012550360391;0.0503099472924112;-0.0149695801480199;0.0475808924396524;-0.0724183533578406;0.155728878291065;0.0564748851838572;0.0597920286005071
"best";0.226217634028927;0.368315062193233;0.178632130222025;0.215554762054568;0.102090885362622;0.201355975640096;0.10693738738937;0.0750451822087166;0.0471619057067819;-0.0192424894046339;0.144486332494098;0.193110328975462
"blessed";0.200125075223007;0.717703004138164;0.0489923802030265;-0.0241745955392062;-0.0176647039926075;0.0263342463408002;-0.196678632905701;0.098758599115715;-0.0442812515907699;0.176477486717928;0.190738282654997;-0.0308938619476185
"brave";0.137531662924114;-0.0798303311739479;0.0144663671848625;-0.085448436423431;-0.0013756528702929;0.021051049313276;0.122453786342328;0.00054293522788114;0.64889351268457;-0.0629120536273677;0.0389797041531137;-0.012715681153477
"calm";0.224723115911552;0.0952089610740902;-0.0280506403951667;-0.0403456689825973;0.0120092164648466;-0.0234469589771662;-0.0812166139232154;0.72049734850495;0.1050086580879;0.123405543646256;-0.0675711227397461;-0.0385712038097558
"capable";0.348813964820093;0.049174848442972;0.0766340061794022;0.0498787581818668;-0.0550929098882791;0.0672914164403006;-0.228357537874407;0.0153323254924584;0.0271789261446999;0.0856604659880027;0.24888278288885;0.0218520964597567
"careful";-0.0915359480815885;0.353770727938088;0.0335577194655976;-0.0658104043773828;0.261213531600818;0.090493700642566;0.156543734204895;-0.0407450304019526;0.211451519684867;-0.0331872682251737;-0.000481331443628105;-0.0650162414712142
"cheerful";0.212544194074399;0.438613566837144;0.107715348564065;0.00556705636252251;0.348916658444822;-0.0753319759813172;-0.24315488729482;0.418210993016312;0.101594691783273;0.0295557528898034;0.0983417583604786;0.0258048654445409
"clean";0.252019045016836;0.0751168910808183;0.67688285246375;-0.0872401632816276;0.080219002746358;0.00118112547565639;-0.0654479135854909;0.129646533082224;0.0187132641754611;-0.0817853536691954;0.106731840013951;0.00321051232601146
"clever";0.182663669368719;0.0493623805924758;-0.115576136958231;0.185343257543742;-0.0964106345250661;0.411030862451079;0.0730315780722306;-0.0484786778425642;-0.130652207974461;-0.0957601804601707;-0.252310936261044;-0.114650330559692
"comfortable";-0.0820899693904547;0.0176976758074098;0.699554265993615;0.16119494364292;-0.148508115533914;0.134081586734077;-0.0372127076719972;-0.0520926495619606;0.00451110920290625;0.054434607593701;0.0985747131980669;-0.164218336873277
"competent";0.252215331730819;0.0639282670887484;-0.148416452162533;-0.0337752891509017;-0.0832855335713833;0.0338633735754569;0.166985316108853;-0.136517979305143;-0.14318113113057;-0.0502991321850461;-0.0634734489841222;-0.175038255864143
"confident";0.0610195934226514;0.0262552902381405;0.198705741081557;0.211570183080335;-0.00889102268487607;0.0278073506395096;0.561016401597877;0.39889031268486;0.0323347529961647;0.10144660349936;0.0704711685591768;0.102162043322247
"conventional";0.363068426220478;-0.0953686116680769;0.479109664056416;-0.239410234992625;0.137066950833357;-0.073342138761951;0.215703288376109;-0.0726905182981446;0.0591093494931953;-0.00839425676964578;0.0479733262116154;0.268994678192221
"cruel";0.168251051505112;0.531357474882552;-0.0753405818263022;0.0257435280272656;0.105730321336461;0.0954718510558136;0.213260381661345;-0.0295562771025274;0.0339967294260526;0.0400526682204717;0.129585041413688;-0.0132647990598338
"curious";0.391695551509622;0.270728214245528;0.0859433431423499;0.319824397129742;0.0609995012767449;0.0442584787118108;0.164236090958199;0.229543393550823;-0.0913376388336608;0.186523555218769;0.0429170292258033;0.291927777826853
"dangerous";0.0760542734073944;0.552341994726295;0.00298535221812846;0.162953322200997;0.308922065416726;0.0658073842388857;-0.183394237720172;0.233881122810859;-0.0780633800103375;0.0420860368419942;0.330134719516504;-0.0211806538410441
"delicate";0.132027593621109;0.361041230353759;0.174134349038034;0.472754803417748;0.0661718404673129;0.307003504261879;0.172589496469303;0.0304508790307868;-0.0632121221940905;-0.0932473199906304;0.0581872476166304;-0.0912214928695074
"delicious";0.043118100429379;0.147293802630805;0.0675560247921806;0.0767304166553565;0.000719954889264914;0.019150339013361;0.329671989400077;-0.0238061718168342;0.0822547390713172;0.0291899216499155;0.508278600234773;0.0488297484561018
"delight";0.130309667173476;0.00592371728013639;0.00555148974879821;-0.0202631409280497;0.0162676759489726;-0.0354036666852639;-0.050593031172598;0.0459579336952821;-0.0924322706800155;0.804856537129393;0.00395917134118239;0.0161011861751038
"delightful";-0.0493034469412605;0.220971637421907;-0.0809600011316148;0.204839854868057;0.667664003870145;-0.0581311792390313;-0.191322367214037;0.0463955230733814;0.0625468019218398;-0.0236725006853354;-0.0398342665396945;-0.0787934319658669
"determined";0.0836604025396007;-0.0286650657765104;-0.0176599224346343;0.0775096169951606;-0.0661956069282468;-0.0638457157755667;0.0165979891926863;-0.0328487011192462;0.0540737342557985;-0.0539540004024852;-0.00663465722197141;0.700538051877556
"different";0.0772293351784522;0.233006831992275;-0.150825112320078;0.0307443983574643;-0.0875353534491104;-0.000985733547738751;0.365875046185894;0.0566250671681589;0.0541420092483303;0.0522251048334598;0.190113866757766;0.42232306923672
"direct";0.0488926955956763;0.41337196157991;-0.117760645619835;0.111437535323749;-0.167443188860368;-0.0487929454535734;0.367376906712371;-0.165939175161768;-0.0977273274698668;-0.0548811817324906;0.103015024945865;-0.0651947312130341
"effective";0.130309667173476;0.00592371728013631;0.00555148974879816;-0.0202631409280496;0.0162676759489727;-0.0354036666852639;-0.0505930311725979;0.045957933695282;-0.0924322706800155;0.804856537129393;0.0039591713411824;0.0161011861751037
"encouraging";0.116759293947673;0.467908224181398;-0.0611763164510165;-0.0701064991605648;0.266813928328072;0.184567719759132;-0.120025449578985;0.0932092521653371;-0.0477809949586819;0.186465119788618;0.0599186028766746;0.0237345613732552
"enthusiastic";0.231473103092756;-0.0709051599784136;-0.0266604135103224;-0.0448214709054449;-0.0173562612763827;-0.0751335242389142;-0.0195733279440974;0.00239894877348414;0.785569942269721;-0.0902599617112004;0.0371572493632644;0.0137444097367187
"extraordinary";0.0165641330528573;0.166844030864527;0.0242024166057227;0.55627258808921;0.229217184059091;0.0937137584703573;0.0445329578297517;-0.0249379907484456;-0.0394870934091171;-0.00647490480646743;-0.00172010352583418;0.120889744120531
"extreme";0.402207940529351;0.389754996853494;0.0207296970842911;0.463088770687816;0.042385108250242;0.0880716139614796;-0.0292471497157691;-0.027491222159296;-0.0650443216202918;0.0972819074220311;0.188897614841207;0.0331241030048782
"fair";0.299588996620065;0.396217400032645;0.354683894709865;-0.0689200902115322;0.159203356292288;-0.06263096795175;0.0469058558111354;0.224632441273487;-0.0746828299505522;-0.0362798309190399;-0.00302131986126214;0.198281409995307
"faithful";-0.103399027484357;0.127533662156695;0.656710830795393;0.114825582198648;-0.0167699187051603;0.169288124593918;0.0125372174977074;-0.0361687361301591;0.00820645568847865;0.138925774173658;0.0975167640801453;-0.112466465175725
"familiar";0.194199811218578;0.260415722309721;0.131391715197005;-0.069749002974521;0.186657485238166;0.0506239702668887;-0.253238462128936;0.218926241700804;-0.0500785226927934;0.0490817491470393;0.500242315780806;0.0742811821791584
"fancy";0.138599997495123;0.0539377465010801;0.064921905550407;0.337578986620054;-0.0838002053527003;0.413987388207816;0.205079688570724;-0.0142595579737096;-0.127288935682717;-0.0688344223298366;-0.0942561603631892;-0.129632833246972
"fascinating";0.0649470032806427;0.0167208182706551;0.42360981481392;-0.13569710985583;0.00211535414647949;-0.118283700682449;-0.124655356029859;0.0610732593434567;-0.158140169964821;-0.170764764881553;0.0244668319414496;0.143169519707951
"free";0.133433332367126;0.106669876352264;0.198648239858644;0.0323926468029177;0.426833288129926;0.0470226562673893;0.232153666261462;0.0268088553184831;0.108474360470956;0.283018060967806;-0.0597551649167861;-0.0534401226239093
"friendly";0.221203686791666;0.276763406073215;0.0977580817045308;0.0993370108862788;0.49017969828134;0.0200915075309824;0.0718453896915314;-0.09103900036388;0.0186558107633275;0.0700171062930744;-0.0246899146900913;-0.0672538202191515
"generous";0.553432812956743;0.43336313261317;-0.0794244397235224;0.310558797728888;0.0737125034355398;0.212783187242512;-0.133594306791297;0.0773247580828708;-0.0588336814036088;0.0854280072194295;-0.0166883721724942;0.143602236532762
"gentle";0.654324308567172;0.210410487708441;-0.109406438640621;0.107413724296544;0.18131095629086;0.0232140867599392;-0.105484804658204;0.142227401152635;0.0390737905741888;0.15440725988712;-0.0289589358923;0.0212348485820716
"genuine";0.219455635268811;0.0833491041192823;0.577534145897372;-0.0180718258453769;0.246568336475459;0.0995565149124231;0.244920986094138;-0.0403927085627995;0.161484096138337;-0.0324790038742553;-0.0197380380758718;0.0515026563305993
"graceful";0.107106216263846;-0.0514550130035232;0.47627991780828;0.131480571760496;-0.00573927937500029;0.549396433146491;0.00562557036943172;-0.159466772350049;0.0574057544043136;0.0873902347059069;0.0584485653628316;-0.164789071532081
"greatest";0.300196245964175;0.0152364768153795;0.252576498282004;0.232074211630128;0.148577941238488;0.161549338429455;0.207067729614953;-0.0306404972981289;0.305218228460564;-0.0629748744326746;-0.185499605910496;-0.0689457386247488
"greedy";-0.093820768257179;0.0351132944308907;0.0349122157391367;-0.0773410380293585;0.0002558710884298;0.134268263105008;0.0279310496676265;-0.0174260589438441;-0.00589695819800959;-0.0230267912281173;0.61954495608045;-0.0350920342032152
"happy";0.684721869995311;0.0508046993341318;0.0220943939677904;0.14811357568722;0.135031359200783;0.168010001379977;0.0668109588294548;-0.0172677259641247;0.181633732502329;0.111593633355771;-0.110654024037004;0.00708826450917868
"harmless";-0.0821381666498456;0.364069389828737;-0.0567454578779057;0.00394527256065533;0.425164181384175;-0.0229101234407441;-0.0102909138743492;-0.0726356509222694;0.0629043863073519;-0.0253044168640342;-0.0536307481480477;-0.0733771056346895
"historical";-0.0634745917562042;-0.0651713958753398;0.109139825763831;-0.0160263052319742;-0.0233018995757032;0.888773270106306;-0.040401860085989;-0.0524142464915566;0.00562873485077402;-0.0476140468102552;0.0798173548830923;-0.00455264273623511
"holy";0.338054062774347;-0.103016575439179;0.086165662152973;0.200321482597624;0.153043789003639;0.0986526732211818;0.400765348900015;-0.120824673883379;-0.240018417037366;-0.131599889786792;0.113710320089073;-0.128340466908874
"honest";-0.0860439927213329;0.325787576261635;0.0721456450132987;0.133370326465149;-0.113392257455016;0.0352160589800359;0.0864355004861618;-0.0991008370211301;0.098240073563602;-0.0278855713989089;0.629782334316807;-0.102991813076144
"humble";0.348569752396497;0.0859783914082667;0.528846072866502;-0.042683682393493;0.188743016385107;-0.0574157470780972;0.253887518132692;0.030804045014372;0.0276490159105623;-0.197370110265631;0.0268062645715874;0.249869996694056
"independent";0.767881992583612;-0.00926655829521337;-0.0668256181003353;-0.00955109152872337;0.0451887345929991;0.00530615046520253;0.0115095115188658;0.0470287031845306;0.083186263886555;0.0616249046807272;-0.029058687329417;-0.0417883688142986
"individual";-0.0139862099637116;-0.0791358402507509;-0.090140654401948;-0.0716800365027136;-0.0874467336468862;-0.0293078766705493;0.0373935595091723;0.384763969273367;-0.0427991934615268;-0.0574623255688226;-0.000757405584448889;-0.0438733592502
"interesting";0.038730627953254;0.0525466019278884;0.0374173078528483;0.103304176587937;-0.117888402114668;0.0834410683128501;-0.0496423520669251;-0.102180633647084;-0.0133539678878209;0.00328588181556896;0.0706642440229491;0.098842278959294
"irregular";0.160548744164427;0.00893765142688314;0.0742316308534242;0.0190367877095137;0.442435199680623;0.0640741859728485;-0.0777210127590942;-0.0208012082914106;-0.224128339354817;-0.213042977820295;0.35806406469098;0.182616276705481
"legal";0.160548744164427;0.00893765142688305;0.0742316308534242;0.0190367877095137;0.442435199680623;0.0640741859728486;-0.0777210127590942;-0.0208012082914105;-0.224128339354817;-0.213042977820295;0.35806406469098;0.182616276705481
"liberal";0.305176070004751;0.184999493964787;0.0371635460394707;0.645260092207748;-0.0771921216045603;0.0326745539325759;0.113820851339653;-0.0787259114644277;0.00864756829157084;-0.0227394917193242;0.31995418752451;-0.0115413630790832
"loose";-0.0690648101342769;0.455199738520735;0.110024688570576;0.279506688416888;-0.0946178550519069;0.056281263770385;0.16723169479791;-0.0945795107637795;0.0565345111206344;-0.0498767315918079;0.507547561688821;-0.0374161581735171
"loyal";-0.0928275545537204;0.41844576601756;0.15256067722501;0.294173778712506;0.0469106811581923;-0.0788133569995409;0.184610437588408;0.0316820720737523;-0.0242238563824596;-0.0924624031418173;0.0815362705129002;0.16908413012414
"married";0.130309667173476;0.00592371728013632;0.00555148974879829;-0.0202631409280495;0.0162676759489726;-0.035403666685264;-0.0505930311725981;0.0459579336952817;-0.0924322706800156;0.804856537129395;0.00395917134118251;0.0161011861751039
"mighty";-0.0430065340204897;0.735445742878712;0.00646948895808099;0.0431546084050655;-0.0102716956251207;-0.0667486727997495;0.230060680452743;-0.126591449961687;-0.105813523690494;-0.114716418268088;0.00673673312954199;0.0190232713867236
