"MR1";"MR2";"MR3"
"#-accustomed";0.535146473799441;-0.111550523451843;-0.04162191737433
"#-afraid";0.282245437797244;0.287943693388946;0.284913484699232
"#-comfortable";0.160094673244928;0.289747995723988;-0.0037886095198152
"#-curious";0.160094673244929;0.289747995723986;-0.00378860951981633
"#-free";0.0864878897521593;0.648566399957652;0.0000417214600007366
"#-honest";-0.0308903207700127;0.0540409917802319;-0.078627978220167
"#-married";0.242299385377051;0.135111331840975;0.0927314104080296
"#-minded";0.165293098744391;-0.0436105807723244;0.0086493981940004
"#-neat";0.003208635393234;0.207528480394931;0.0450934431966624
"#-profitable";0.129014341441276;0.0655477080597399;0.337398478752769
"accomplished";0.445078866810924;0.364410372646663;0.330735632110833
"accustomed";0.659535104307254;0.251726739901168;0.284356435512728
"afraid";0.689141814001205;0.490918022195338;0.279492992058349
"amusing";0.032258823122971;0.470544126441601;0.0845814207519836
"appropriate";-0.0753327553544176;0.115806856161241;0.219607872653742
"artistic";0.0153362440215903;0.0370341117073295;0.110110839178906
"beautiful";0.714902818173642;0.418474435560069;0.303432321372056
"best";0.685149797155547;0.303751533049222;0.376293733360097
"blessed";0.341763000294331;0.55616748491242;0.104673060216987
"bored";0.0968088332134568;0.293436398167883;0.0634404848888298
"brave";0.562453606238987;0.144167481815904;0.141465939187682
"calm";0.731228902271696;0.145230070134991;0.0382868020439171
"capable";0.519343408094178;0.39630414614253;0.0950722756723185
"careful";0.580225607463026;0.426989557097107;0.151608421287503
"charitable";0.549152257379313;0.353762850699494;-0.0574368085829673
"cheerful";0.656011402242316;0.465456288702393;0.193277270548102
"clean";0.523844641540994;0.394250340794057;0.169037142241398
"clever";0.649681966217048;0.4039823354855;0.100450150002682
"comfortable";0.609668693412807;0.578925782745676;0.180395699361782
"compassionate";0.144098053488012;0.433079123812963;0.227613567641875
"competent";0.135275051980148;0.0182521166876153;-0.0426211229827575
"complex";0.114158168385706;0.26792335036604;0.241909643067305
"confident";0.429007637309101;0.460143242886121;0.00463674999301162
"corrupted";0.133782933582393;0.252379300507681;0.0542815830555699
"cruel";0.669070902792616;0.149604997248905;0.115610652157137
"curious";0.744395952362561;0.461751784690249;0.270353958833649
"damned";0.373485415645038;0.0797729599058376;0.33635944678112
"dangerous";0.468318501940885;0.422007529344515;0.502575850065704
"delicate";0.655291406550536;0.400688040398551;0.273730020578459
"delicious";0.442545117335199;0.221333807049438;0.2327166464385
"delighted";0.670082668421464;0.341387698070294;0.271356652576934
"delightful";0.622994848886951;0.331492728220866;0.321843606303654
"determined";0.395071862771692;0.531280762997448;0.0799062107413962
"different";0.748112743281041;0.353547220408636;0.339050270599369
"direct";0.283418245882366;0.045934422488437;-0.00190922707471167
"educational";0.192905183210827;0.0231131865431726;0.0328847969321327
"effective";-0.0358444330127595;0.332850929377684;-0.0654401457292117
"encouraged";0.564784719364713;0.119239014533609;-0.0669473832075746
"encouraging";0.502472419103096;0.405436031126684;0.172172237313318
"energetic";0.0406523565861694;0.478764141084998;0.195266104600162
"entertaining";-0.0163279135457197;0.34609915748716;0.0106991488773291
"enthusiastic";-0.0633813032952459;0.361300899873108;-0.0447791531570563
"exciting";0.480153842603452;-0.24021942844871;0.285495018052418
"expensive";0.332467517390372;0.539951737381759;0.138501811245323
"extraordinary";0.805367340922598;0.351206485932553;0.0551485572966419
"extreme";0.490125538521804;0.340276719393282;0.499292646082988
"fair";0.497777489263376;0.559835404614084;0.34608277595587
"faithful";0.642567378014121;0.304247121016824;0.385284503356494
"familiar";0.481939095118343;0.48455011733009;0.40764203279894
"famous";0.593240431520085;0.257000545522184;0.175359092190922
"fancy";0.451336334414611;0.449362723638976;-0.0891175039090221
"fascinating";0.401162903065591;0.291815402412041;0.0821174749565971
"feeling";0.488824333561819;-0.0432026957127155;-0.158920355163997
"forbidden";0.157240761017856;-0.0305839034173617;0.466016878203411
"forgiving";0.441296817477815;0.0627872297944584;-0.128081332213278
"free";0.695912704623912;0.507437419262454;0.20950304978352
"friendly";0.560782322540891;0.29581690062912;0.394291891630233
"funny";0.102057163848646;0.110475714169198;0.0336173181803532
"generous";0.546353440906896;0.277240504998771;0.272234828207787
"gentle";0.697481291047563;0.393740343072814;0.158548514097054
"genuine";0.570242080848706;0.30533511193574;0.443535646428492
"graceful";0.25303823111442;0.357956816052947;0.419273351808854
"greatest";0.752777796112467;0.372103933365901;0.196423010675842
"greedy";0.205573162104562;0.178472670021999;0.210910608802658
"guardian";0.114158168385706;0.26792335036604;0.241909643067305
"happier";0.754020323905388;0.346315573989678;0.144135564639367
"happy";0.581390890266853;0.528244481534;0.344550892136757
"harmless";0.610950348026464;0.0752862402040671;0.344011442291903
"heavenly";0.410665593437011;0.245323426432622;0.158736170982371
"hilarious";0.0509515883349044;0.249327444025041;-0.0335355352278763
"holy";0.533415421130462;-0.245413646714809;0.281950327367176
"honest";0.621969504233386;0.328316688380772;0.411472446742264
"humble";0.645193063650414;0.21932858405738;0.332922647529455
"imposing";0.205098658662251;0.442161548001397;-0.145707917137762
"improving";0.148770184358369;0.0159247517578994;0.368638820812239
"independent";0.0886503287837368;-0.0403225942542028;0.300826874727674
"individual";0.209147270419126;0.483935310970178;-0.0815783744864022
"inspiring";-0.00543186415781424;0.131064419066568;0.186577834494542
"intellectual";0.128718672540043;0.521609447796246;0.259381377100341
"intelligent";0.208007596563966;0.631676226182164;0.0684268880822732
"interesting";0.330834390935541;0.313379625244475;0.180388629012484
"irregular";0.391333466562258;0.323585179195482;0.0605810542410413
"learned";-0.0898814459927104;-0.10725454970406;0.636050815548424
"legal";0.34892424415147;0.47089611084203;0.287298386941715
"legitimate";-0.0898814459927104;-0.10725454970406;0.636050815548424
"liberal";0.107183317076898;-0.0674087375468771;0.0512447696226804
"loose";0.466014869320785;0.336742402768862;0.269393594351372
"loyal";0.0711176423634947;-0.101071853187147;0.511026495659301
"married";0.61059447157873;0.378501596361853;0.108351421188447
"mature";0.497218111905468;0.053684168307586;-0.0429272110008335
"mighty";0.608927225007024;0.199664050644229;0.404544580342288
"minded";0.0673267333188678;0.183085461995051;0.468169845958201
"modest";0.458556880209234;0.355601868736511;0.20758419678219
"modesty";0.0890498721627147;0.416280798245706;-0.105243361398063
"moral";0.252673720163884;0.365891023510037;0.246159817124809
"mysterious";0.531119110575164;0.464921847336688;0.305768781992357
"natural";0.725221705740801;0.499718309388689;0.198753442885044
"neat";0.608018386774309;0.398173439844832;0.205243648363457
"newer";0.36398125383263;0.322513185370673;-0.0472276933062403
"newest";0.170476262091955;0.0147280028919426;0.356308755248084
"obliged";0.188230708193815;0.542985681624773;-0.0233845572683647
"official";0.379299504314185;0.457942735912976;0.245702288701733
"original";0.342760359299953;0.266304727024959;0.529809818693174
"outrageous";0.465707805440718;-0.0709706214444762;-0.0907620183444382
"passionate";0.196795541735941;0.506059022762615;0.138339189245999
"peaceful";0.310242969007339;0.519023850552043;0.334490873254629
"playful";0.150654260500144;0.402566355117813;0.0782257144683718
"pleasant";0.671007417050925;0.434300200476182;0.348460623551061
"polite";0.52966232331895;0.450034179601208;0.0781643222332821
"popular";0.268998356809248;0.242052315730371;0.198947383825451
"powerful";0.490137859498391;0.312909536794955;0.403662193088512
"professional";0.639503209927488;0.300614531306965;0.19799843584957
"profitable";0.190089665242911;0.561033003847533;0.186555094810947
"proud";0.644571521633983;0.380767830767572;0.291326101094139
"prudent";0.240603584551729;0.613542045267994;0.0819430313837239
"qualified";0.318181967092874;0.279285061203534;0.197033190495151
"quiet";0.699795940875374;0.379449429350898;0.302349232424903
"reasonable";0.762146444039944;0.283411323410375;0.119961858059286
"religious";0.17763257506811;0.371912865554674;0.145779628773144
"respected";0.00658270483213038;0.281076323999805;0.387003883123735
"responsible";0.591720496655733;0.388386268331573;0.260765102237232
