"MR1";"MR2";"MR3"
"#-beautiful";0.638363686121027;-0.119993831712361;-0.0675799068472711
"#-free";0.573003379832076;0.121924685533827;-0.0461528422538504
"#-pleasant";0.153644519527673;0.0145870815737798;-0.0271264555122959
"#-safe";0.586396950909393;0.0398889168693759;0.0151437680770044
"#-wise";-0.00805692751267498;0.471232591010175;-0.0607525372503012
"accustomed";0.515969876128662;0.356632276694998;0.356987167195
"afraid";0.584583296006079;0.496957873835107;0.283752831277104
"amusing";0.409592959954054;0.132940300985781;0.0708395195913589
"appropriate";0.0111621708722065;0.455590917583187;0.16246025194364
"atheist";0.0752109149683847;0.142311765087006;0.573029638659288
"beautiful";0.639240218419317;0.406296122320453;0.427196526514039
"best";0.62655394121873;0.484904722684488;0.328349644789384
"blessed";0.643423517616485;0.336646374156138;-0.0838681769095821
"brave";0.396064765907412;0.132118168600014;0.14966724218792
"calm";0.620889636367152;0.318384545067541;0.329947896985516
"capable";0.397934761705594;0.424094137467034;0.144028557577908
"careful";0.537548897774607;0.441907821500809;0.444773386771798
"cautious";0.404534965479882;0.408941623027634;0.35593701712526
"cheerful";0.714616840042752;0.335978967944713;0.326587234112729
"choice";0.0162120907203634;0.203827565691342;0.314952258819014
"clean";0.459124458176208;0.428167647439419;0.223777569457251
"clever";0.68854115310571;0.106048000339444;0.231437375415769
"comfortable";0.607995172882593;0.487491035598854;0.342061798121037
"compassionate";0.484048605893739;0.0738690690683538;0.234611456467534
"competent";0.338202383751465;-0.126015639726989;-0.092787405353836
"confident";0.0481149461878737;-0.0164144352853073;0.0786745962237947
"coward";0.237060248248768;0.341132692996809;-0.0894324000102835
"cruel";0.59119302581017;0.280944564610699;0.14992539764942
"curious";0.408505355242533;0.349080694110995;0.448968736089671
"dangerous";0.269307571168205;0.531767034740464;0.177020963193459
"daring";0.469794695517498;0.0575246017838009;0.366531166029537
"delicate";0.252524720675447;0.262958052954275;0.491824755749737
"delicious";0.683246353434537;0.229381468085679;0.267527565624055
"delighted";0.629822512673798;0.130543612899969;0.0585341188014469
"delightful";0.386777121609266;0.403876457997874;0.183992136953689
"different";0.650873853406105;0.422920428076106;0.388261701194008
"direct";0.4021343641867;0.198511721830675;-0.0901066628574426
"distinctive";0.361407043392809;0.054005105536735;-0.0806386608121997
"encouraging";0.303921105515273;0.161671650941198;0.301138477613349
"energetic";0.127497341759689;0.39420078560371;0.11849741159219
"entertaining";0.327483881856204;-0.0974919915970476;0.33480085448829
"exciting";0.0402015013256491;0.411392861421394;0.143776612036496
"expensive";0.0883496193147341;0.409461127393409;0.251579330284366
"extraordinary";0.534578531449762;0.550227451499286;0.231028868714021
"extreme";0.48406501906594;0.396926648551557;0.528223619039603
"fair";0.472227272301416;0.566635236162296;0.462494306038958
"faithful";0.718853018850309;0.316937169967435;0.282926182598097
"familiar";0.594317818702745;0.284158442284234;0.532270254419063
"famous";0.321585274882047;0.338926526115102;0.060526435257311
"fancy";0.498860935664375;0.143685975089916;0.142356627603061
"fascinating";0.00717609305507001;0.444680746516701;-0.0108602465525674
"forbidden";-0.0859194373156063;0.142375274356785;0.194629890325481
"free";0.609503962326911;0.382234914984648;0.479272206315637
"friendly";0.378892010318571;0.684121434873296;0.261797113225953
"funny";0.0696780792047312;0.263737908168175;0.460521740949151
"generous";0.215012063654008;0.598207863771912;0.320766262305735
"gentle";0.676893601911039;0.436938015311637;0.363561768068003
"genuine";0.133984478688015;0.191558396292892;0.571210937849527
"graceful";0.309067855383564;0.618632265854613;0.284702959774781
"greatest";0.437731554421614;0.438530661543965;0.298111911821756
"greedy";0.328885906603159;0.150910494024186;0.137418302288319
"happier";0.451263415229216;0.217792044958199;0.58020166071237
"happy";0.643954458622232;0.399373683753904;0.330313043623009
"harmless";0.682712156873822;0.198234716259604;-0.118421011652518
"hilarious";0.0676775837230139;0.365068389934495;0.186675434042596
"historical";0.211265437676294;0.287804148726814;0.0264916086783832
"hobby";-0.0165378123418249;-0.139357333176359;0.501410565621076
"holy";0.0749525599703698;0.00234556183134488;0.134112952199408
"honest";0.544055195881565;0.539564739157115;0.315322957363723
"humble";0.667876794026857;0.319905152806692;0.42643697480876
"imposing";0.438871255696224;0.0040658459710407;0.0159879825992117
"improper";-0.00805692751267492;0.471232591010175;-0.060752537250301
"independent";0.106389980195008;0.0370049854416199;0.293311602864199
"inspiring";0.084316133164767;0.147350290399398;-0.00247174515251436
"intelligent";-0.0715570308117803;0.249716109078717;0.0380936540922089
"interesting";0.392954663892854;-0.0331499542691074;0.185310766567307
"irregular";0.427413859084357;0.31268772012814;-0.197556282272949
