"MR1";"MR2";"MR6";"MR3";"MR5";"MR8";"MR7";"MR4";"MR9";"MR10"
"#-happy";0.0701604442057621;0.0562935059731743;-0.0140990188475007;0.0321766752649929;-0.0485916981359581;0.00990505351256676;0.694011625534091;-0.0238127523850287;-0.0511323284519901;0.0225235860041631
"#-interesting";0.0948153222224243;0.169990079664119;-0.0152650963686245;0.142407482802696;0.595355036037366;-0.0963603554781858;-0.179433184351667;-0.0792872791441803;-0.131960749599637;0.10843532519392
"#-weak";0.170112165944618;0.0495073231440175;0.00779783018664435;0.360503084117632;0.0203593353251817;0.529864889303941;0.206301859660391;-0.0668631526325629;-0.027342054143472;0.0490260114844206
"#-worth";0.145918774931925;-0.0962609837565584;-0.161106603708481;0.0186017203558842;-0.0944873996053863;0.372471392636686;-0.158727094320869;-0.0922894753948504;0.0562988622204748;0.255992667394962
"accomplished";0.368657088957795;-0.199864252351598;0.279896704784712;0.0923939451620873;0.256639572016718;-0.0674584879470179;-0.00534931080321785;-0.0302529300023309;-0.161329837380724;0.000976756553410813
"accustomed";0.657521691443479;0.364853328238344;0.186275170797846;0.166970193413343;0.0365976912906407;0.180307825930144;0.0235924983919411;0.0612138840099724;0.0143675378170676;0.131057353838258
"afraid";0.725005900195718;0.0809437782481325;-0.0754196478225615;0.158005550380534;0.288643387143776;0.0793296146377033;-0.172111024670763;-0.0424068213316979;-0.0282848501173134;-0.0647337097034131
"amusing";0.288751623035242;-0.109997918867927;0.0968138633943401;0.305185765330039;0.158423931740713;-0.0611567729270084;0.0566868407338233;0.00378807162300917;0.45382863506565;-0.166584287494098
"appetite";0.393933783670063;-0.113554533928127;0.276541546826214;0.136816982327554;0.286357416812109;-0.0396275056625816;0.0189999402583822;0.206039163270074;-0.302600864894261;-0.0720946616125085
"appropriate";0.378278961976105;0.28585359979325;0.250627208919914;-0.0327967423815587;0.16941434121202;0.0430136323851141;0.150917480000279;0.193209269384529;0.241077145101701;0.310697955603118
