"MR1";"MR3";"MR2";"MR6";"MR4";"MR5";"MR7";"MR8"
"#-cruel";0.234749795664034;0.635676136016179;0.091979819801784;0.0054804697662128;0.123729600462057;0.0626658660937938;-0.153804547911608;-0.0736460851798405
"#-determined";0.0831883349769291;0.610037838612934;0.0711308539186475;0.113226392880271;-0.0298130579144186;0.11636028530754;-0.0158083847042719;-0.0026165458091382
"#-rich";0.0483735211025159;0.149248043917046;0.850237371948978;0.0574733093491151;0.15529948586263;0.00420750416533391;-0.0125788420098988;0.0517234030157082
"accomplished";0.675843185029612;0.185686094264511;-0.0897728587210727;0.00967680820765373;-0.0605744905046883;-0.0704250011611559;0.168127144197619;-0.141451609874017
"accustomed";0.515323044535994;0.352465626622811;0.00819079993002207;0.0301838041702397;-0.310685527746345;-0.0198045123315627;0.147158872989505;0.114071124206699
"afraid";0.716464133618233;0.313665675842788;0.235542609326911;0.279799504328375;0.283967547303259;0.14114280091755;0.0708799211405931;0.104891424581251
"alert";0.160217699479651;-0.00266754549496884;0.0515652112657814;-0.159679365653398;-0.109433022149063;0.526539892509404;0.23564742912425;-0.0679265697611818
"amusing";0.301488631364787;0.475747873056416;0.129992548500893;0.0155289253763296;0.40070089255347;-0.170146228526498;0.195823105581916;0.0749135534241543
"appropriate";0.0238521797719134;-0.0514606914736076;0.104586577774221;0.33138131596283;-0.0308553775435947;0.0370622735059312;0.601595071904947;-0.075975887443423
"avoided";0.164113890550332;-0.04368499529972;-0.0713415997191901;-0.134568488553331;0.0387042378550009;0.105877957455341;0.518155571153813;0.00161089009474197
"beautiful";0.519453451657696;0.0298912256537139;0.344218675741865;0.0676577164695168;0.152559756086348;0.244242919725988;0.438007027517801;0.0301068962404123
"best";0.434211528448975;0.418772656599839;0.347366884659742;0.268027356337665;0.33265140641626;0.270270379084181;0.1715372792511;0.327551879854211
"bustle";0.434037371460735;0.356381790070191;-0.0256877513006695;0.550104240128228;0.0680901208720835;0.168046746058343;0.0123889904926691;-0.0870317771961689
"calm";0.393802050493233;0.475533329841628;0.282991837438194;0.0610872150167211;0.105567160231278;0.118696814352228;0.351383726816076;0.156105710420403
"capable";0.664512078194371;0.201954799581838;0.45049545745094;0.260460266844224;0.209445049220223;0.124849112537599;0.0975901260229695;0.0235904760942471
"careful";0.434912106731548;0.176536278784808;0.160459923142902;0.362003279674761;0.284684295485069;0.00146419393617909;-0.10395075681481;0.151421889795397
"cautious";0.405610527762597;0.534724288255107;0.0476268812558088;0.0516335497975876;-0.0976503884013954;-0.0153054189337625;0.334193347535482;-0.0373664230516069
"charitable";0.0246895424024203;-0.022957976704571;0.101625024749163;0.400820707853277;0.436595671252937;-0.0729410751237442;0.241012505262709;0.118448793474759
"cheerful";0.554387530844298;0.12725691781341;0.257346655162267;0.227702598042744;0.148762446803099;0.358154362081099;0.333054946973109;0.13547897437976
"clever";0.696913936918498;0.383275674097015;0.187686952671634;0.0488871391026531;0.0426645070565772;0.173520146177703;0.128792529197624;0.125406016358596
"comfortable";0.673073639367567;0.254107054233062;0.278239682786679;0.323738687114906;0.172266106856792;0.124425273511732;0.183512288050695;0.270618876294486
"compassionate";0.281123690550055;0.0443510308680575;0.309024819079632;-0.101580087773483;0.375244040474992;-0.216035977889047;-0.160653048089116;0.220638120146775
"competent";0.0690012143183266;0.443527510725337;-0.0768643128836977;0.324105191464756;0.0141725360174481;0.159930778755287;0.0162894688111323;0.123063175743351
"confident";0.134690755934165;0.506758128256071;0.133464903344683;0.216041473998948;0.125205020814393;0.00997407510221356;0.17898592943418;-0.0546621333013533
"conviction";0.0511685312666558;-0.0176373186718233;0.0596307165614339;-0.0372459951794591;0.345472475129955;-0.0666645748822068;0.100494695180285;-0.0558174492601184
"corrupted";0.627396091647674;0.0282665140647518;-0.0852544745498616;0.165319827794222;0.0991135220912465;0.138040734211128;0.12624393453575;-0.136761198555345
"cruel";0.568051288787043;-0.0580148007862796;0.0711416944627228;0.407865524207481;-0.0706171194008632;0.130811960132447;-0.0075690536135346;0.0427079852307537
"curious";0.42794875545256;0.17277290202216;0.36166538646119;0.505496954784546;0.166940521268776;-0.122701901389753;0.121706934863637;0.0701333219349486
"dangerous";0.541285936250016;0.242064784067233;0.0486637826721517;0.144464914627641;0.377929721776731;0.304178152354178;-0.0518591269365476;0.134631279346061
"delicate";0.544463783405636;0.170976323791607;0.210079288067673;-0.0709333332984211;0.0200641041583014;-0.00281279744119875;-0.149768213773233;-0.143506910369187
"delicious";0.162214259563845;0.362311277832197;0.121284418802532;0.287586025047796;0.0823011973838075;0.474583396496538;0.261651351610329;-0.0623562192895269
"delight";0.0779160790020248;0.617250234120123;0.06607960216417;0.107177416819835;-0.0259272857158267;0.101015447050256;-0.0264593533754442;-0.00651167447921191
"delighted";0.633958867006206;0.0765150482541145;0.1915538187681;0.208436352657537;0.152238184185493;0.326250087597668;0.066652089765291;0.317535650337964
"delightful";0.499164678164798;0.33865285912411;0.411149984068008;0.465297402185427;0.0618841778625621;0.1416149942665;0.133926345336813;0.072064256386129
"determined";0.557567002831149;0.265094888274157;0.432083803403261;0.359192085756272;0.176615276800702;0.0821854729246717;0.212848345466123;0.171625555743289
"different";0.628509271808671;0.394735723687404;0.324647776735654;0.271782900708672;0.0634956728778696;0.168425950535206;0.142547903913361;0.153671983788044
"direct";0.501273039839559;0.414634877089841;0.29334905501906;0.257648115611264;0.221263595560955;-0.228971401707138;0.170503295117589;-0.123872016131121
"dramatic";0.47461299548407;-0.161132143146809;0.440546823633177;0.189974007106044;-0.271891859960488;-0.257899572670615;0.0634163200687903;0.138637367760722
"encouraging";0.488675826405823;0.56996941180237;0.0924785284612083;0.0609632833476395;-0.27341616486779;0.0141641572440557;0.133619137974834;0.195368833970159
"entertaining";0.299637972567851;0.157042488659536;-0.0517140578145207;0.154769091194919;0.267905331523599;0.0104133364068022;0.448764380493676;0.212879829961025
"exciting";0.241332271807599;0.235476251185198;0.334440963414848;0.0784512075657785;0.392809531525369;0.0183642520821207;-0.0283566893414858;0.526067717907792
"expensive";0.574844592034204;0.36832469013209;0.130563200953005;0.0888779570398349;0.0744397194558423;0.177302790342519;0.0743117432185305;0.162746014612361
"extraordinary";0.376676925298284;0.11592732877791;0.159666727571324;0.531836579276443;-0.0254839082393695;0.150622149419741;-0.0419450643546162;0.00188518570556832
"extreme";0.423652564827566;0.250828192983262;0.284741143988924;0.375513656100359;0.122533297830316;0.146833284977487;0.286559325771868;-0.197092030163203
"fair";0.699972099013926;0.216229869051515;0.103711813573839;0.172781904490803;0.177693605684186;0.184610951299303;0.255674667507938;0.213498278425658
"faithful";0.0483735211025165;0.149248043917049;0.850237371948979;0.0574733093491157;0.15529948586263;0.00420750416533442;-0.0125788420098999;0.0517234030157073
"familiar";0.543652304080497;0.0774377276523624;0.456759190987246;0.3747270293648;-0.258161413937128;-0.0629544580507471;0.00350027885960269;0.0956759707008377
"famous";0.362503978743163;0.0985866231804553;0.215890005151396;0.0178850829324161;0.250832923799813;0.122077873345621;0.350822580163835;-0.0352739844800735
"fancy";0.482831651739564;0.306631485130614;0.197259294696815;0.0398527606596905;0.469362160799445;-0.217051504415954;0.27727620794688;0.0235872398037817
"feeling";0.189853226388375;0.0968331034955042;0.130402990315688;-0.107300506426699;0.619861340643685;-0.175013036789333;-0.109930941803645;-0.11662878148434
"free";0.61292110020543;-0.106888633013292;0.152551303936593;0.155532228304846;0.168392569741582;0.0657649222458288;0.437068422700069;0.0579512983276684
"friendly";0.603753440931772;0.146489236936288;0.366980460219457;0.273781815384885;0.335737424550301;0.0989409585908962;0.168339621216585;0.0828514014354075
"generous";0.125392004680818;0.30312893591783;0.356963360898694;0.596217076918734;-0.0820284055160011;0.0603248088180907;0.0123442209934808;0.155229763977252
"gentle";0.710299202492441;0.225942627455988;0.281042133002342;0.163913686079191;0.293289377250828;0.148484471492611;0.0680261803080883;0.174967029000595
"genuine";0.305034517587201;0.484670040506267;0.140591642096939;0.477326149753356;0.29557929067507;0.0468050426956163;0.16945676642452;-0.0589256547706702
"graceful";0.453342314123015;-0.00626544511434768;-0.0940989535349891;-0.193521014546131;-0.0596328832167874;-0.0132612287786787;0.378502913645249;-0.144387784003593
"greatest";0.635208265659946;0.343511229187865;0.398312193987664;0.283305854327662;0.240037240914178;0.0669758149166647;0.130269965424413;0.162341326917036
"happier";0.606063965145665;0.260057753327882;0.252026378186784;0.415431648855845;0.142932640776916;0.239813296611571;0.0429843608741011;0.196152420531431
"happy";0.680461092025733;-0.132767820829205;0.310053580914691;0.277299551052103;0.306726225712236;0.0220001737653799;0.294346824042003;0.143065952250734
"heavenly";0.178032221631366;0.135374938507542;0.160127119271783;-0.103718658581944;-0.00265092101328726;0.574746511972589;0.084299229304153;-0.0450827416860038
"honest";0.540862334266522;0.116444257099196;0.570635873317834;0.163419761094819;0.226927528009545;0.126543891654573;0.157664722588091;0.138007537429648
"humble";0.207973296838357;0.24395725145562;0.036400952647822;0.252562206880805;0.126637407500303;0.577635697746058;0.119861593685589;0.152535822678043
"improper";0.508975869951652;0.245718278198599;0.13273466945307;0.134562357494564;0.314974651668997;0.145110832850432;0.243654963680505;0.332538466628421
"independent";0.48292030360353;0.149059555808278;0.504815503068931;0.166822938610866;0.0160001103722193;0.0214610683370255;0.315174519740362;0.364644400804127
"individual";0.139084999139872;-0.121490734253622;0.083315224813313;0.111139597631517;0.0304447261817306;-0.032185787213364;0.0252126683556181;0.782496807944764
"intellectual";0.097931114476193;0.287650350036195;-0.000916561807799515;0.163328473293204;0.112972702834302;0.129417239589196;0.373388578163298;0.267219585741273
