"terms";"clusters"
"#-agreeable";111
"#-bright";145
"#-certain";117
"#-comfortable";52
"#-dangerous";68
"#-direct";68
"#-expressive";108
"#-good";35
"#-handsome";70
"#-little";20
"#-open";17
"#-patient";117
"#-polite";24
"#-poor";67
"#-sleepy";106
"#-sweet";25
"#-young";111
"#-youthful";8
"accomplished";116
"active";88
"admirable";42
"adventurous";136
"affectionate";16
"afraid";133
"aggressive";96
"agreeable";113
"alert";50
"alone";38
"amazing";156
"ambitious";21
"angry";101
"anxious";39
"argumentative";72
"arrogant";89
"artificial";22
"ashamed";26
"athletic";8
"attentive";42
"attractive";150
"awake";75
"awful";7
"awkward";100
"bad";107
"bashful";72
"beautiful";139
"big";4
"bitter";103
"blind";73
"bold";153
"bored";70
"brave";154
"bright";139
"brilliant";22
"businesslike";50
"busy";57
"calm";92
"capable";69
"careful";63
"careless";87
"casual";106
"cautious";77
"certain";38
"charming";9
"cheap";32
"cheerful";39
"childish";91
"chubby";1
"clean";15
"clever";144
"clumsy";118
"cold";139
"comfortable";90
"compassionate";118
"compatible";68
"competent";70
"complicated";106
"concerned";111
"confident";138
"confused";41
"confusing";150
"conscientious";72
"considerate";11
"consistent";83
"cool";99
"courageous";71
"courteous";115
"cranky";6
"crazy";131
"critical";135
"cruel";110
"curious";109
"dangerous";95
"decent";46
"defensive";50
"delighted";109
"delightful";22
"dependent";97
"depressed";124
"desirable";80
"determined";69
"devoted";112
"difficult";9
"direct";137
"disabled";18
"disappointed";126
"dishonest";106
"distinguished";112
"disturbed";72
"dominant";123
"dumb";121
"eager";11
"elderly";44
"embarrassed";105
"encouraging";14
"energetic";43
"enthusiastic";102
"evil";155
"excellent";153
"excited";80
"exhausted";137
"experienced";150
"expressive";98
"extraordinary";31
"fair";23
"faithful";75
"familiar";9
"famous";93
"fascinating";85
"fat";126
"feminine";96
"fine";7
"firm";126
"flexible";35
"foolish";61
"forgetful";77
"fortunate";105
"forward";19
"friendly";152
"furious";43
"generous";112
"gentle";31
"genuine";44
"glad";127
"good";54
"gorgeous";28
"graceful";48
"gracious";7
"grateful";149
"greedy";143
"handsome";13
"happy";34
"hard";40
"harmless";81
"healthy";126
"heartbroken";114
"helpless";102
"homeless";5
"honest";53
"hopeful";147
"hostile";59
"humorous";143
"ignorant";32
"impatient";105
"important";48
"impressive";154
"impulsive";36
"indecisive";17
"independent";124
"inexperienced";93
"influential";59
"innocent";40
"insulting";111
"intellectual";95
"intelligent";59
"interested";88
"interesting";121
"irritable";12
"irritated";106
"jealous";112
"joyful";124
"kind";78
"lazy";150
"liberal";136
"lively";91
"logical";123
"lonely";57
"lonesome";114
"loud";41
"lovely";73
"loving";4
"lucky";33
"mature";18
"mean";142
"modest";147
"moody";33
"motherly";20
"muscular";67
"natural";40
"neat";87
"negative";55
"neglected";117
"nervous";3
"nice";16
"noisy";100
"normal";62
"obnoxious";94
"observant";10
"offensive";18
"open";30
"ordinary";63
"original";75
"passionate";28
"pathetic";55
"patient";147
"peaceful";76
"persuasive";94
"plain";101
"pleasant";23
"pleased";132
"pleasing";102
"polite";112
"poor";129
"popular";97
"positive";146
"powerful";9
"practical";21
"presentable";43
"pretty";23
"private";23
"professional";146
"prominent";25
"prompt";85
"proper";75
"prosperous";27
"protective";118
"proud";133
"punctual";93
"quiet";38
"reasonable";45
"rebellious";140
"reckless";81
"relaxed";19
"reliable";108
"religious";128
"remarkable";64
"respectable";121
"respected";143
"respectful";44
"responsible";14
"rich";65
"ridiculous";10
"romantic";137
"rough";56
"rude";5
"sad";109
"sarcastic";144
"satisfied";113
"scared";146
"secure";37
"selfish";124
"sensible";152
"sensitive";79
"sentimental";24
"serious";112
"short";125
"shy";128
"sincere";122
"skinny";151
"sleepy";18
"slender";66
"slim";50
"smart";49
"sociable";51
"social";119
"spoiled";86
"spontaneous";36
"stable";141
"straightforward";59
"strange";38
"strict";150
"strong";38
"stubborn";104
"stupid";2
"successful";1
"surprised";39
"suspicious";55
"sweet";130
"sympathetic";82
"talkative";24
"tall";60
"terrible";113
"terrific";148
"thankful";134
"thin";49
"thorough";29
"thoughtful";56
"thoughtless";27
"tiny";26
"tired";91
"tolerant";66
"tough";84
"troubled";47
"trustworthy";25
"uncomfortable";119
"unhappy";132
"unlucky";83
"unreasonable";124
"unusual";56
"useful";99
"valuable";80
"violent";98
"warm";53
"weak";74
"wealthy";137
"well";91
"wise";120
"wonderful";15
"worthy";58
"young";54
"youthful";16
"playful";123
