"terms";"clusters"
"#-bad";88
"#-comfortable";68
"#-fair";14
"#-handsome";46
"#-little";65
"accomplished";93
"active";40
"affectionate";33
"afraid";1
"agreeable";26
"alone";29
"ambitious";96
"amusing";73
"angry";74
"anxious";15
"artificial";25
"ashamed";82
"attentive";60
"attractive";76
"awake";19
"awful";57
"awkward";75
"bad";87
"beautiful";24
"blind";19
"bold";20
"brave";96
"bright";3
"brilliant";16
"busy";36
"calm";67
"capable";53
"careful";48
"careless";90
"cautious";58
"certain";15
"charming";57
"cheap";78
"cheerful";6
"clever";5
"clumsy";37
"cold";28
"comfortable";64
"compassionate";55
"compatible";100
"concerned";18
"confident";16
"confused";101
"consistent";21
"cool";10
"courteous";33
"critical";55
"cruel";98
"curious";73
"dangerous";91
"decent";34
"delighted";71
"delightful";83
"dependent";47
"desirable";13
"determined";28
"devoted";85
"difficult";80
"direct";51
"disabled";59
"disappointed";49
"disgusting";99
"disrespectful";84
"distinguished";23
"eager";91
"embarrassed";37
"encouraging";59
"entertaining";14
"evil";72
"excellent";87
"experienced";30
"expressive";88
"extraordinary";13
"fair";71
"faithful";76
"familiar";76
"famous";96
"fat";52
"fine";87
"firm";85
"foolish";49
"forgetful";17
"fortunate";99
"forward";17
"friendly";12
"generous";44
"gentle";92
"gifted";49
"glad";69
"graceful";14
"grateful";62
"handsome";81
"happy";27
"hard";98
"healthy";56
"helpless";54
"honest";17
"ignorant";11
"impatient";92
"important";95
"indecisive";85
"independent";49
"intelligent";36
"interested";94
"interesting";9
"irrational";23
"irritable";68
"jealous";66
"kind";39
"liberal";42
"lively";61
"lovely";35
"lucky";80
"mature";79
"modest";44
"natural";22
"neat";42
"negative";16
"nervous";11
"nice";71
"noisy";54
"observant";77
"offensive";97
"old";26
"open";2
"original";85
"pathetic";31
"patient";54
"plain";34
"playful";85
"pleasant";39
"pleased";39
"pleasing";70
"polite";58
"poor";26
"popular";84
"positive";89
"powerful";38
"pretty";71
"private";63
"prompt";76
"proper";22
"prosperous";100
"proud";21
"quiet";70
"reasonable";40
"religious";78
"remarkable";86
"respectable";50
"responsible";42
"rich";13
"romantic";93
"rough";90
"sad";95
"satisfied";81
"secure";89
"selfish";38
"sensible";45
"sentimental";20
"serious";81
"short";26
"shy";33
"sincere";52
"smart";46
"social";88
"spontaneous";101
"strange";86
"strict";50
"strong";2
"stupid";31
"surprised";4
"suspicious";80
"sweet";5
"sympathetic";67
"tall";63
"thankful";58
"thin";79
"thorough";37
"thoughtful";7
"thoughtless";78
"tired";90
"uncomfortable";54
"unhappy";29
"unreasonable";56
"unusual";31
"useful";6
"valuable";32
"violent";58
"warm";41
"weak";43
"wealthy";97
"well";80
"wise";47
"wonderful";8
"worthy";92
"young";27
"successful";68
"slender";14
"stable";46
"unlucky";23
"youthful";56
"unemployed";99
