"terms";"clusters"
"#-bright";70
"#-determined";77
"#-difficult";53
"#-interesting";7
"#-little";42
"accomplished";43
"active";32
"admirable";81
"affectionate";79
"afraid";23
"aggressive";110
"agreeable";55
"alone";100
"amazing";39
"angry";59
"anxious";89
"appreciative";101
"artistic";68
"ashamed";95
"athletic";83
"attentive";20
"average";120
"awful";98
"awkward";115
"bad";51
"beautiful";73
"big";16
"bitter";117
"blind";67
"bold";18
"brave";96
"bright";14
"brilliant";87
"busy";64
"calm";104
"capable";90
"careful";70
"careless";85
"certain";27
"charming";106
"cheerful";112
"childish";34
"clean";76
"clever";19
"cold";51
"comfortable";95
"comical";25
"competent";44
"complicated";41
"concerned";45
"confident";72
"confused";93
"conscientious";31
"considerate";42
"consistent";48
"cool";5
"courageous";58
"crazy";47
"critical";49
"cruel";6
"curious";36
"dangerous";93
"decent";71
"delightful";26
"depressed";116
"desirable";28
"determined";32
"devoted";10
"difficult";4
"direct";1
"disappointed";20
"distinguished";30
"dumb";45
"eager";83
"effective";102
"elderly";63
"embarrassed";1
"embarrassing";3
"encouraging";120
"enthusiastic";96
"evil";57
"excellent";54
"exceptional";45
"excited";17
"exhausted";12
"expressive";5
"extraordinary";29
"fair";16
"faithful";105
"familiar";89
"fascinating";48
"fat";74
"feminine";39
"fine";92
"firm";80
"foolish";46
"fortunate";87
"friendly";23
"furious";84
"generous";75
"gentle";38
"genuine";2
"glad";51
"gorgeous";42
"graceful";33
"gracious";46
"grateful";76
"great";60
"greedy";62
"handsome";61
"happy";79
"hard";27
"harmless";70
"healthy";111
"helpless";114
"homeless";66
"honest";15
"hopeful";85
"humorous";85
"ignorant";108
"imaginative";53
"impatient";115
"important";13
"impressive";65
"impulsive";57
"inconsiderate";53
"independent";113
"innocent";10
"insulting";90
"interested";108
"interesting";18
"irrational";69
"jealous";37
"joyful";12
"kind";55
"lazy";37
"liberal";50
"lively";41
"lonely";62
"loud";6
"lovely";107
"loyal";18
"masculine";99
"mean";37
"modest";5
"moody";63
"natural";35
"neat";33
"negative";44
"nervous";26
"nice";36
"noisy";72
"obnoxious";71
"observant";48
"offensive";11
"old";60
"open";14
"ordinary";89
"original";40
"passionate";84
"pathetic";86
"patient";69
"peaceful";117
"persuasive";62
"plain";28
"pleasant";93
"pleased";72
"polite";88
"poor";60
"popular";54
"positive";57
"powerful";52
"prejudiced";69
"preoccupied";68
"pretty";36
"private";108
"productive";104
"professional";30
"prompt";11
"proper";116
"proud";35
"punctual";99
"quiet";100
"reasonable";110
"remarkable";56
"respectable";101
"respected";109
"respectful";107
"responsible";40
"rich";118
"ridiculous";86
"romantic";46
"rough";88
"sad";101
"sarcastic";116
"satisfied";8
"scared";113
"sensible";75
"sensitive";74
"serious";9
"shallow";94
"short";14
"shy";78
"sincere";116
"slender";99
"smart";63
"social";76
"spontaneous";102
"stable";6
"strange";27
"strict";82
"strong";27
"stupid";19
"surprised";49
"suspicious";119
"sweet";122
"sympathetic";98
"tall";97
"terrible";103
"thankful";26
"thin";104
"thoughtful";21
"tiny";74
"tired";29
"troubled";56
"trustworthy";48
"uncomfortable";91
"unemployed";11
"unhappy";34
"unlucky";22
"unreasonable";41
"unusual";72
"useful";104
"valuable";82
"violent";88
"warm";118
"weak";46
"weird";53
"well";121
"wise";8
"wonderful";118
"worthy";75
"young";60
"selfish";7
"youthful";24
"terrific";119
