"#-agreeable" "#-disgusting" "#-excited" "#-handsome" "#-open" "#-quiet" "#-surprised" "accomplished" "active" "admirable" "affectionate" "afraid" "agreeable" "alone" "amazing" "amusing" "angry" "anxious" "artificial" "ashamed" "attentive" "attractive" "awake" "awful" "awkward" "bad" "bashful" "beautiful" "bitter" "blind" "bold" "bright" "brilliant" "busy" "calm" "capable" "careful" "careless" "cautious" "certain" "charming" "cheap" "cheerful" "clever" "cold" "comfortable" "compassionate" "complicated" "concerned" "confident" "confused" "conscientious" "considerate" "consistent" "cool" "critical" "cruel" "curious" "dangerous" "decent" "delighted" "delightful" "dependent" "desirable" "determined" "devoted" "difficult" "direct" "disappointed" "disgusting" "distinguished" "disturbed" "eager" "elderly" "embarrassed" "encouraged" "encouraging" "enthusiastic" "evil" "excellent" "excited" "exciting" "expressive" "extraordinary" "fair" "faithful" "familiar" "famous" "fascinating" "fat" "feminine" "fine" "firm" "foolish" "fortunate" "friendly" "generous" "gentle" "genuine" "glad" "graceful" "gracious" "grateful" "handsome" "happy" "hard" "harmless" "healthy" "helpless" "honest" "hostile" "ignorant" "impatient" "important" "independent" "inexperienced" "innocent" "intelligent" "interested" "interesting" "involved" "irrational" "irritable" "irritated" "jealous" "joyful" "kind" "liberal" "lively" "loud" "lovely" "lucky" "mean" "modest" "natural" "neat" "negative" "nervous" "nice" "noisy" "observant" "old" "open" "ordinary" "original" "passionate" "plain" "playful" "pleasant" "pleased" "pleasing" "polite" "poor" "positive" "powerful" "prejudiced" "pretty" "private" "productive" "proper" "prosperous" "proud" "punctual" "quiet" "reasonable" "remarkable" "respectable" "respected" "respectful" "rich" "ridiculous" "romantic" "rude" "sad" "satisfied" "secure" "selfish" "sensible" "serious" "short" "shy" "sincere" "smart" "sociable" "spontaneous" "stable" "strange" "strict" "strong" "stubborn" "stupid" "successful" "surprised" "suspicious" "sweet" "tall" "terrible" "thankful" "thin" "thorough" "thoughtful" "thoughtless" "tired" "uncomfortable" "unfair" "unhappy" "unlucky" "unreasonable" "unusual" "useful" "valuable" "violent" "warm" "weak" "wealthy" "well" "wise" "witty" "wonderful" "young" "youthful" "unemployed" "worthy" "sensitive"
"affectionate" 0 0 0 0 1 0 0 0 0 0 0 3 2 1 0 0 1 0 0 1 1 1 0 1 1 3 0 2 1 1 0 0 2 0 3 4 0 0 0 7 0 0 1 2 4 1 1 1 0 1 0 1 0 0 0 0 0 0 0 1 1 1 2 0 1 0 0 1 0 0 1 0 4 0 0 0 0 0 0 2 1 0 1 4 2 0 0 0 0 0 0 1 0 1 1 0 2 1 1 3 1 0 1 3 10 2 1 0 0 2 0 1 2 0 2 0 2 1 2 2 0 0 2 0 0 1 2 1 3 0 1 0 1 0 5 0 0 1 0 0 0 2 6 0 0 1 0 0 1 2 2 0 7 0 0 0 2 2 1 4 0 0 0 3 2 0 0 0 0 2 2 1 1 0 3 0 1 1 3 4 0 2 0 0 1 0 4 0 5 1 1 0 2 0 2 0 0 0 0 0 0 0 1 0 1 3 0 0 0 0 0 2 1 2 0 0 0 0 1 8 0 1 1 0
"afraid" 0 0 1 0 0 0 0 0 0 0 3 0 4 0 0 0 3 3 0 3 0 0 0 0 0 3 0 2 0 1 1 1 0 1 1 2 3 1 1 5 3 0 0 0 2 5 1 0 1 0 0 0 1 0 0 1 0 0 0 0 3 1 1 0 2 0 0 0 2 1 0 0 4 0 0 0 0 0 0 0 1 0 1 2 1 0 0 0 0 0 0 3 1 0 1 1 0 1 0 7 1 1 1 4 9 1 0 0 0 1 0 1 1 1 2 0 0 0 1 1 0 0 0 0 1 0 2 0 2 1 0 1 0 0 5 1 0 0 1 2 1 5 3 0 0 0 1 1 0 3 1 0 5 1 0 0 3 0 0 1 0 3 0 2 0 0 1 0 0 2 0 0 1 1 1 0 1 4 2 4 1 1 1 0 0 0 3 0 0 0 2 0 5 1 3 1 0 0 0 0 1 0 3 1 0 2 0 0 0 1 0 2 1 0 0 1 1 0 0 9 0 1 1 0
"agreeable" 0 0 1 0 0 0 0 1 1 0 2 4 0 0 0 1 1 4 0 3 0 0 0 1 1 1 1 5 0 2 0 0 0 0 0 1 2 0 1 4 5 0 1 2 4 1 0 0 1 0 1 0 0 0 0 1 1 1 0 0 5 4 0 0 1 1 0 0 2 0 1 0 3 1 0 0 0 1 0 1 2 1 0 1 1 0 0 0 0 1 0 3 1 1 0 1 0 2 1 8 0 0 0 4 9 1 0 0 0 0 0 3 0 2 2 0 0 0 3 1 0 1 0 0 0 0 2 0 1 1 0 4 1 0 4 0 0 0 1 2 0 5 1 0 0 0 1 1 3 8 4 0 2 1 0 0 6 2 1 0 0 0 0 2 0 0 4 0 0 1 3 1 0 1 2 0 0 4 5 7 0 0 4 0 0 0 3 0 5 0 0 0 4 0 4 2 0 1 1 1 0 0 0 3 1 2 0 0 0 1 1 2 0 1 0 1 1 1 0 9 0 0 1 0
"alone" 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 4 0 0 0 0 0 0 1 2 0 0 0 0 0 0 1 0 3 1 0 0 0 4 0 0 1 0 0 0 1 0 1 0 1 0 1 0 0 0 3 0 0 0 1 1 0 0 2 1 1 1 0 0 0 2 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 5 0 0 2 0 8 0 0 0 0 0 0 1 1 3 0 1 1 0 1 3 0 0 0 0 1 1 0 0 1 0 0 1 0 1 5 0 0 0 1 1 0 3 2 0 0 0 1 0 1 3 0 1 5 1 0 0 2 3 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 3 1 2 0 1 10 0 1 0 0 0 1 1 0 4 0 1 0 1 0 1 0 1 0 0 2 1 0 0 2 0 3 1 1 0 1 0 0 1 1 0 0 0 0 0 5 1 0 0 0
"amazing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"amusing" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"angry" 0 0 0 0 0 0 0 0 0 1 1 3 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 3 1 0 1 0 0 1 2 0 1 0 1 3 1 0 0 0 2 2 0 0 0 0 1 0 0 0 0 0 1 0 0 0 2 1 1 0 2 0 0 0 2 0 0 0 2 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 3 0 0 0 1 0 1 0 3 0 2 1 2 6 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 2 0 0 1 1 1 2 1 3 0 0 0 0 0 1 0 0 1 2 1 0 0 2 2 0 1 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 0 3 2 0 5 1 0 0 0 0 0 1 1 3 0 0 0 2 1 0 1 0 1 0 0 1 0 0 1 0 1 1 0 0 0 0 0 3 0 0 0 0 0 0 6 0 0 0 0
"anxious" 0 1 0 0 0 1 0 1 2 1 0 3 4 4 0 0 1 0 0 0 0 0 0 0 2 2 0 2 0 1 0 0 0 1 2 4 1 0 0 4 3 0 1 0 4 5 2 0 2 1 0 1 0 0 0 0 1 0 0 0 2 4 1 2 3 0 2 0 1 0 1 2 1 0 0 1 1 1 0 3 1 0 0 2 2 0 0 0 1 0 0 4 1 1 0 3 2 0 1 7 1 0 3 4 10 1 0 0 1 2 0 0 3 3 0 1 0 0 1 1 0 0 0 1 0 0 5 0 0 1 1 6 1 1 6 0 0 1 2 0 1 7 4 0 0 0 0 0 3 6 0 1 2 1 0 0 5 1 1 2 1 1 1 1 4 1 1 1 0 4 2 0 1 0 4 1 1 2 4 3 1 3 2 0 0 0 2 0 7 0 0 0 2 0 1 2 0 2 2 0 1 0 2 3 0 4 0 0 1 1 2 5 2 0 0 2 1 0 0 11 1 0 0 0
"artificial" 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0
"ashamed" 0 0 0 0 0 0 0 0 1 0 1 3 3 0 0 0 0 0 0 0 1 0 1 1 0 1 0 2 0 1 0 0 0 0 1 0 0 0 0 3 2 0 0 0 2 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 2 0 1 0 0 0 1 1 0 0 0 2 0 0 0 0 0 0 3 1 0 1 1 0 0 0 0 0 0 1 2 0 0 1 1 0 2 0 2 0 0 0 1 4 0 0 0 0 1 0 2 0 1 1 0 0 0 0 1 0 0 0 0 2 0 1 0 0 0 0 0 0 0 4 0 0 0 1 1 0 4 3 0 1 0 0 1 1 2 0 1 2 1 0 0 0 1 0 1 0 1 0 2 0 0 1 0 2 1 0 1 0 1 1 1 1 0 0 4 0 0 2 0 0 0 0 1 2 0 1 0 4 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 1 1 1 0 0 5 0 0 1 0
"attentive" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 2 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 0 2 2 0 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 2 0 0 0 0
"attractive" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
"awake" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"awful" 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0
"awkward" 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 2 0 0 0 0
