"terms";"clusters"
"#-bad";28
"#-certain";110
"#-fine";56
"#-handsome";94
"#-honest";101
"#-interested";101
"#-little";39
"#-mean";34
"#-nice";101
"#-proper";109
"#-serious";5
"#-smart";144
"#-surprised";111
"#-violent";34
"#-young";123
"accomplished";57
"active";23
"admirable";58
"adventurous";90
"affectionate";112
"afraid";30
"aggravating";121
"agreeable";50
"alone";125
"amazing";121
"ambitious";102
"angry";50
"annoying";44
"anxious";41
"argumentative";34
"arrogant";98
"artificial";21
"ashamed";62
"attentive";17
"attractive";71
"average";94
"awake";36
"awful";14
"awkward";118
"bad";41
"bashful";11
"beautiful";95
"big";26
"bitter";74
"blind";13
"bold";8
"brave";144
"bright";54
"brilliant";124
"busy";79
"calm";16
"capable";14
"careful";97
"careless";107
"casual";109
"cautious";91
"certain";2
"charming";124
"cheap";80
"cheerful";50
"childish";39
"chubby";98
"clean";130
"clever";115
"clumsy";114
"cold";95
"comfortable";108
"comical";77
"compassionate";48
"competent";64
"complicated";36
"concerned";143
"confident";137
"confused";136
"confusing";123
"conscientious";98
"considerate";133
"cool";51
"courteous";126
"crazy";39
"critical";110
"cruel";13
"curious";35
"dangerous";15
"decent";68
"delighted";100
"delightful";46
"dependent";70
"depressed";73
"desirable";139
"determined";84
"devoted";107
"difficult";74
"direct";19
"disappointed";87
"disrespectful";93
"distinguished";107
"disturbed";141
"dumb";58
"eager";85
"elderly";3
"embarrassed";70
"embarrassing";14
"encouraging";73
"energetic";33
"entertaining";123
"enthusiastic";28
"evil";81
"excellent";100
"excited";130
"exciting";104
"exhausted";69
"experienced";48
"expressive";122
"extraordinary";40
"fair";30
"faithful";52
"familiar";45
"famous";91
"fascinating";103
"fat";13
"feminine";128
"fine";95
"firm";127
"foolish";46
"fortunate";116
"forward";44
"friendly";80
"funny";82
"furious";4
"generous";18
"gentle";54
"genuine";7
"gifted";47
"glad";95
"gorgeous";102
"graceful";62
"gracious";138
"grateful";120
"greedy";21
"handsome";54
"happy";40
"hard";2
"harmless";29
"healthy";42
"helpless";6
"honest";54
"hopeful";140
"hostile";111
"humorous";66
"ignorant";18
"impatient";43
"important";52
"impressive";119
"inconsiderate";89
"independent";11
"inexperienced";83
"influential";56
"innocent";20
"insane";71
"insulting";73
"intellectual";135
"intelligent";98
"interested";80
"interesting";25
"irritable";77
"irritated";96
"jealous";13
"joyful";99
"kind";72
"laughing";144
"lazy";66
"liberal";10
"lively";115
"logical";61
"lonely";59
"lonesome";11
"loud";72
"lovely";112
"lucky";88
"masculine";65
"mature";123
"mean";69
"modest";86
"moody";44
"motherly";98
"muscular";111
"natural";41
"neat";127
"needy";134
"nervous";74
"nice";138
"noisy";24
"offensive";140
"old";37
"open";2
"ordinary";46
"original";108
"outstanding";94
"passionate";131
"pathetic";53
"patient";15
"peaceful";106
"persuasive";105
"plain";50
"playful";78
"pleasant";95
"pleased";129
"pleasing";33
"polite";106
"poor";55
"popular";124
"positive";64
"powerful";142
"practical";56
"preoccupied";141
"pretty";60
"private";30
"productive";68
"professional";1
"prominent";103
"prompt";47
"proper";60
"prosperous";135
"proud";113
"punctual";142
"quiet";95
"reasonable";17
"rebellious";5
"reckless";21
"religious";140
"remarkable";60
"respectable";25
"respectful";3
"responsible";137
"rich";54
"ridiculous";51
"romantic";70
"rough";129
"rude";94
"sad";129
"sarcastic";69
"satisfied";32
"scared";61
"secure";101
"selfish";35
"sensible";134
"sensitive";117
"sentimental";31
"serious";49
"shallow";98
"short";55
"sincere";7
"skilled";44
"skinny";126
"sleepy";104
"slender";127
"slim";75
"sloppy";98
"smart";76
"social";28
"stable";38
"straightforward";96
"strange";113
"strict";27
"strong";2
"stupid";132
"successful";3
"superstitious";105
"surprised";63
"suspicious";86
"sweet";46
"sympathetic";141
"talented";89
"talkative";117
"tall";92
"terrible";43
"terrific";11
"thankful";96
"thin";26
"thorough";140
"thoughtful";32
"thoughtless";142
"tiny";133
"tired";118
"tough";68
"troubled";90
"trustworthy";105
"uncomfortable";9
"unemployed";101
"unfriendly";109
"unhappy";63
"unpopular";101
"unreasonable";67
"unusual";12
"useful";85
"valuable";140
"violent";41
"warm";54
"weak";63
"wealthy";75
"well";22
"wise";36
"witty";110
"wonderful";64
"worthy";41
"young";37
"youthful";124
