"terms";"clusters"
"#-alone";108
"#-awake";40
"#-bad";120
"#-clean";127
"#-cold";9
"#-considerate";119
"#-cruel";66
"#-determined";58
"#-encouraging";142
"#-fat";93
"#-gracious";32
"#-handsome";65
"#-interesting";96
"#-kind";159
"#-little";43
"#-mean";43
"#-old";32
"#-satisfied";115
"#-sentimental";107
"#-surprised";147
"#-suspicious";66
"accomplished";119
"active";100
"admirable";156
"affectionate";124
"afraid";106
"aggravating";115
"agreeable";144
"alone";130
"amazing";10
"ambitious";159
"amusing";14
"angry";8
"annoying";14
"anxious";94
"argumentative";145
"artificial";60
"ashamed";42
"attentive";137
"average";108
"awake";64
"awful";151
"awkward";28
"bad";2
"bashful";131
"beautiful";118
"big";18
"bitter";152
"blind";18
"bold";139
"brave";110
"bright";106
"brilliant";63
"busy";126
"calm";129
"capable";35
"careful";61
"careless";69
"casual";134
"cautious";138
"certain";13
"charming";148
"cheap";141
"cheerful";73
"childish";30
"chubby";103
"clean";122
"clever";57
"clumsy";114
"cold";130
"comfortable";144
"comical";158
"compassionate";71
"complicated";47
"concerned";107
"confident";109
"confused";81
"confusing";89
"conscientious";4
"considerate";100
"consistent";116
"cool";148
"courteous";45
"crazy";36
"critical";76
"cruel";90
"curious";139
"cute";1
"dangerous";157
"daring";51
"decent";111
"delighted";27
"delightful";25
"dependent";79
"depressed";134
"desirable";100
"determined";62
"devoted";152
"difficult";34
"direct";20
"disappointed";37
"disrespectful";75
"distinguished";152
"dumb";6
"eager";48
"efficient";88
"elderly";97
"embarrassed";56
"embarrassing";120
"encouraged";31
"encouraging";135
"energetic";86
"enthusiastic";70
"evil";99
"excellent";49
"excited";23
"exciting";39
"exhausted";149
"experienced";14
"expressive";26
"extraordinary";144
"fair";95
"faithful";152
"familiar";148
"famous";19
"fat";42
"feminine";127
"fine";133
"firm";63
"flexible";128
"foolish";98
"forgetful";91
"forgiving";159
"fortunate";20
"friendly";50
"funny";31
"generous";155
"gentle";68
"genuine";132
"gifted";72
"glad";55
"gorgeous";154
"graceful";48
"gracious";27
"grateful";133
"greedy";53
"handsome";49
"happy";77
"hard";143
"harmless";25
"healthy";140
"helpless";54
"hilarious";46
"honest";94
"hopeful";82
"hostile";89
"humorous";70
"ignorant";96
"imaginative";7
"impatient";63
"important";84
"impressive";67
"inconsiderate";114
"independent";28
"inexperienced";22
"influential";33
"informal";65
"innocent";69
"intellectual";132
"intelligent";146
"interested";50
"interesting";90
"involved";145
"irritable";103
"irritated";108
"jealous";42
"joyful";109
"kind";118
"lazy";117
"liberal";97
"lively";133
"logical";24
"lonely";131
"loud";85
"lovely";5
"loving";158
"lucky";29
"masculine";127
"mature";31
"mean";99
"modest";82
"moody";54
"natural";130
"neat";129
"needy";65
"negative";83
"neglected";66
"nervous";110
"nice";38
"noisy";105
"obnoxious";45
"observant";21
"offensive";92
"open";77
"ordinary";105
"original";102
"passionate";7
"pathetic";17
"patient";128
"peaceful";5
"perceptive";107
"persuasive";80
"plain";125
"playful";136
"pleasant";77
"pleased";124
"pleasing";159
"polite";20
"poor";13
"popular";78
"positive";137
"powerful";6
"practical";35
"pretty";157
"private";74
"professional";49
"prompt";59
"proper";50
"prosperous";43
"proud";144
"punctual";131
"quiet";106
"reasonable";110
"reckless";47
"religious";53
"remarkable";95
"respectable";122
"respected";67
"respectful";117
"responsible";47
"rich";52
"ridiculous";155
"romantic";93
"rough";111
"rude";146
"sad";3
"sarcastic";159
"satisfied";111
"scared";10
"secure";128
"selfish";38
"sensible";157
"sensitive";149
"sentimental";104
"serious";8
"shallow";43
"short";121
"shy";122
"sincere";53
"skillful";17
"skinny";22
"slender";113
"slim";60
"smart";141
"sociable";40
"social";105
"spoiled";76
"spontaneous";128
"stable";91
"stingy";65
"straightforward";128
"strange";77
"strict";12
"strong";55
"stubborn";51
"stupid";53
"successful";11
"superstitious";113
"surprised";94
"suspicious";16
"sweet";68
"sympathetic";40
"talented";44
"talkative";11
"tall";136
"terrible";50
"terrific";54
"thankful";150
"thin";153
"thorough";75
"thoughtful";125
"thoughtless";23
"tiny";101
"tired";155
"tolerant";103
"tough";15
"troubled";91
"truthful";51
"uncomfortable";61
"ungraceful";41
"unhappy";123
"unlucky";36
"unreasonable";57
"unusual";3
"upset";9
"useful";150
"valuable";87
"violent";123
"warm";139
"wasteful";51
"weak";112
"wealthy";156
"well";139
"wise";64
"witty";75
"wonderful";148
"worthy";85
"young";121
"unfriendly";65
"unpopular";72
"youthful";83
"unfair";1
