"terms";"clusters"
"#-accomplished";106
"#-awake";41
"#-bad";109
"#-certain";52
"#-curious";117
"#-extraordinary";53
"#-fine";53
"#-good";8
"#-little";126
"#-pleased";43
"#-rich";47
"#-strong";139
"#-troubled";16
"#-upset";137
"abusive";15
"accomplished";95
"active";4
"admirable";86
"adventurous";61
"affectionate";94
"afraid";66
"aggravating";93
"agreeable";35
"alone";6
"amusing";144
"angry";64
"anxious";48
"appealing";102
"argumentative";140
"artificial";121
"ashamed";28
"attentive";5
"awake";113
"awful";99
"awkward";85
"bad";89
"bashful";63
"beautiful";123
"big";55
"bitter";65
"blind";138
"bold";20
"brave";4
"bright";2
"brilliant";20
"busy";31
"calm";134
"capable";17
"careful";90
"careless";115
"casual";50
"cautious";24
"certain";66
"charming";120
"cheap";39
"cheerful";125
"childish";19
"chubby";42
"clean";76
"clever";141
"clumsy";96
"cold";130
"comfortable";118
"comical";112
"compassionate";98
"competent";96
"complicated";105
"concerned";101
"confident";144
"confused";32
"conscientious";25
"considerate";70
"consistent";41
"cool";80
"courteous";8
"crazy";12
"critical";111
"cruel";58
"curious";91
"dangerous";142
"daring";68
"decent";76
"defensive";87
"delighted";27
"delightful";38
"dependent";128
"depressed";117
"desirable";122
"determined";73
"devoted";110
"difficult";90
"direct";16
"disabled";47
"disappointed";40
"disgusting";128
"dishonest";59
"distinguished";20
"disturbed";52
"dumb";103
"eager";122
"effective";137
"efficient";104
"elderly";99
"embarrassed";25
"embarrassing";88
"encouraged";87
"encouraging";131
"energetic";122
"entertaining";117
"enthusiastic";81
"evil";4
"excellent";35
"excited";55
"exciting";36
"exhausted";74
"experienced";1
"expressive";81
"extraordinary";29
"fair";108
"faithful";81
"familiar";74
"famous";54
"fascinating";136
"fat";60
"feminine";63
"fine";130
"firm";132
"foolish";14
"forgiving";87
"fortunate";120
"friendly";64
"frightening";26
"funny";3
"furious";105
"generous";41
"gentle";18
"genuine";107
"gifted";43
"glad";89
"gorgeous";133
"graceful";57
"gracious";45
"grateful";39
"greedy";5
"handsome";76
"happy";130
"hard";77
"harmless";104
"healthy";114
"helpless";33
"honest";80
"hopeful";107
"hostile";30
"humorous";111
"ignorant";115
"impatient";30
"important";62
"impressive";44
"independent";22
"inexperienced";52
"influential";15
"innocent";94
"insane";136
"insulting";139
"intellectual";42
"intelligent";128
"interested";132
"interesting";64
"irritable";78
"jealous";97
"joyful";96
"kind";83
"lazy";74
"liberal";22
"lively";83
"lonely";21
"lonesome";12
"loud";60
"lovely";84
"loyal";26
"lucky";24
"mean";49
"modest";143
"moody";19
"muscular";121
"natural";35
"neat";76
"needy";7
"negative";5
"neglected";106
"nervous";99
"nice";124
"noisy";112
"obnoxious";106
"observant";87
"offensive";87
"open";130
"ordinary";48
"original";1
"passionate";143
"pathetic";82
"patient";129
"peaceful";42
"persuasive";101
"plain";44
"playful";115
"pleasant";51
"pleased";56
"pleasing";61
"polite";7
"poor";130
"popular";113
"positive";126
"powerful";39
"practical";61
"prejudiced";16
"pretty";123
"private";118
"productive";23
"professional";135
"prominent";106
"prompt";34
"proper";135
"prosperous";43
"proud";100
"punctual";79
"quiet";51
"reasonable";94
"rebellious";53
"reckless";11
"relaxed";30
"religious";12
"remarkable";35
"respectable";134
"respected";101
"respectful";75
"responsible";137
"rich";46
"ridiculous";93
"romantic";84
"rough";54
"rude";4
"sad";49
"sarcastic";30
"satisfied";27
"seductive";117
"selfish";71
"sensible";119
"sensitive";126
"sentimental";120
"serious";83
"shallow";97
"short";9
"sincere";129
"skilled";43
"skinny";95
"sleepy";40
"slim";3
"sloppy";121
"smart";90
"social";79
"spontaneous";102
"stable";92
"straightforward";47
"strange";124
"strict";10
"strong";124
"stupid";133
"successful";143
"superstitious";30
"surprised";37
"suspicious";120
"sweet";116
"sympathetic";102
"talented";96
"talkative";141
"tall";38
"terrible";28
"terrific";78
"thin";91
"thorough";17
"thoughtful";85
"thoughtless";93
"tiny";127
"tired";37
"tough";139
"troubled";13
"uncomfortable";72
"ungraceful";101
"unhappy";21
"unlucky";88
"unreasonable";82
"unusual";69
"useful";67
"valuable";22
"violent";91
"warm";89
"weak";70
"well";1
"wise";81
"wonderful";56
"worthy";108
"young";9
"youthful";19
