"terms";"clusters"
"#-agreeable";86
"#-fair";71
"#-good";15
"#-handsome";64
"#-reasonable";64
"#-satisfied";48
"active";40
"affectionate";32
"afraid";78
"agreeable";43
"alone";59
"amazing";48
"amusing";66
"angry";59
"anxious";92
"ashamed";46
"attentive";89
"attractive";86
"awake";42
"awful";36
"awkward";73
"bad";18
"beautiful";46
"bitter";57
"bold";24
"bright";36
"brilliant";48
"busy";74
"calm";39
"capable";77
"careless";13
"certain";11
"charming";92
"cheap";89
"cheerful";52
"clean";73
"clever";55
"cold";31
"comfortable";11
"concerned";74
"confident";57
"conscientious";15
"consistent";3
"cool";53
"critical";53
"cruel";44
"curious";71
"dangerous";88
"decent";13
"delighted";90
"delightful";37
"desirable";54
"determined";6
"difficult";42
"direct";72
"disappointed";17
"disgusting";72
"disrespectful";50
"distinguished";7
"eager";26
"embarrassed";1
"embarrassing";22
"entertaining";71
"excellent";43
"experienced";71
"extraordinary";51
"fair";10
"faithful";77
"familiar";40
"famous";90
"fine";25
"firm";35
"foolish";65
"fortunate";19
"friendly";70
"frightening";48
"furious";57
"generous";9
"gentle";18
"genuine";70
"glad";25
"graceful";60
"gracious";80
"grateful";58
"greedy";33
"handsome";14
"happy";83
"hard";7
"harmless";3
"helpless";81
"honest";82
"hopeful";70
"ignorant";67
"impatient";56
"important";67
"independent";47
"innocent";22
"intellectual";40
"intelligent";3
"interested";16
"interesting";41
"irritable";63
"irritated";35
"jealous";75
"joyful";58
"kind";87
"lazy";86
"liberal";20
"lively";68
"lonely";63
"loud";90
"lovely";33
"lucky";12
"mature";70
"modest";22
"natural";5
"neat";27
"nice";29
"noisy";73
"old";25
"open";37
"ordinary";24
"original";86
"patient";27
"plain";21
"playful";60
"pleasant";61
"pleased";62
"pleasing";94
"polite";28
"poor";25
"positive";85
"pretty";46
"private";4
"productive";63
"proper";62
"proud";81
"punctual";48
"quiet";93
"reasonable";55
"religious";22
"remarkable";26
"respectable";75
"respectful";88
"rich";4
"ridiculous";64
"romantic";63
"rude";89
"sad";8
"satisfied";34
"secure";82
"selfish";1
"sensible";45
"sentimental";49
"serious";31
"shallow";72
"short";83
"shy";86
"sincere";68
"smart";75
"social";53
"stable";57
"strange";78
"strict";88
"strong";5
"stubborn";73
"stupid";41
"successful";79
"surprised";84
"sweet";17
"sympathetic";76
"tall";38
"terrific";3
"thankful";66
"thin";73
"thorough";71
"thoughtless";53
"tired";46
"traditional";71
"uncomfortable";30
"unfriendly";57
"ungraceful";49
"unhappy";31
"unreasonable";53
"unusual";39
"useful";23
"valuable";89
"violent";2
"warm";45
"wealthy";69
"well";36
"wise";91
"wonderful";73
"worthy";9
"youthful";39
