"terms";"clusters"
"affectionate";9
"agreeable";15
"amiable";12
"anxious";16
"capable";22
"careless";1
"certain";18
"cheerful";5
"clever";13
"cold";2
"constant";1
"deep";10
"determined";4
"eager";9
"earnest";14
"faithful";6
"fearful";19
"foolish";23
"generous";6
"gentle";1
"honest";21
"ignorant";18
"impatient";12
"independent";17
"intelligent";14
"intimate";14
"jealous";17
"kind";7
"lively";20
"natural";8
"particular";8
"pleasant";12
"proper";11
"quick";23
"quiet";23
"rational";3
"reasonable";13
"resentful";10
"serious";6
"severe";22
"silent";2
"simple";15
"sincere";20
"solemn";3
"speedy";13
"steady";17
"vain";16
"violent";4
"warm";18
"wild";11
"wise";4
