"terms";"clusters"
"affectionate";1
"agreeable";2
"amiable";1
"anxious";2
"awkward";1
"bitter";1
"bright";2
"careful";1
"certain";2
"cheerful";2
"cold";2
"constant";1
"deep";2
"dull";2
"eager";1
"earnest";1
"elegant";1
"foolish";1
"gentle";2
"gloomy";1
"harsh";1
"hasty";1
"hearty";1
"honest";1
"humble";2
"impatient";1
"jealous";1
"kind";2
"loud";2
"moral";1
"natural";2
"nervous";1
"original";2
"particular";2
"pleasant";2
"profound";1
"proper";1
"proud";2
"quick";1
"quiet";2
"rough";1
"serious";1
"severe";1
"silent";2
"slow";1
"solemn";1
"violent";2
"warm";2
"wild";1
