"terms";"clusters"
"#-agreeable";95
"#-dull";28
"#-elegant";57
"#-genteel";97
"#-quiet";71
"accomplished";49
"active";5
"affable";120
"affected";67
"affectionate";51
"agreeable";16
"amiable";18
"animated";93
"anxious";24
"assured";28
"awkward";50
"bashful";2
"bitter";106
"blunt";42
"boisterous";48
"bold";41
"boyish";79
"bright";28
"calm";62
"candid";107
"capable";119
"careful";13
"careless";57
"cautious";109
"certain";122
"chatty";40
"cheerful";100
"civil";99
"clever";7
"cold";119
"communicative";6
"compassionate";81
"compliant";91
"complicated";42
"confident";111
"confused";120
"conscientious";64
"considerate";110
"consistent";3
"constant";116
"contented";10
"contradictory";89
"contrary";121
"cool";55
"cordial";76
"credulous";65
"critical";59
"cruel";70
"cunning";71
"curious";2
"deceitful";84
"decisive";56
"deep";108
"dependent";117
"determined";26
"dignified";72
"direct";19
"discreet";31
"dissatisfied";89
"distant";26
"dull";100
"eager";90
"earnest";119
"economical";112
"elegant";46
"enthusiastic";65
"exact";73
"excessive";98
"expressive";117
"extravagant";81
"faithful";12
"fanciful";56
"fastidious";43
"fearful";11
"feminine";55
"fervent";27
"fickle";87
"firm";114
"foolish";13
"formal";50
"frank";44
"fretful";31
"friendly";26
"frivolous";40
"generous";83
"genial";87
"genteel";59
"gentle";8
"gentlemanlike";48
"gloomy";110
"graceful";75
"gracious";39
"hardened";55
"hasty";104
"haughty";10
"headstrong";103
"hearty";95
"honest";45
"hospitable";69
"hostile";57
"humble";106
"ignorant";7
"illiterate";9
"immovable";4
"impartial";22
"impatient";38
"impertinent";20
"impetuous";35
"imprudent";12
"inarticulate";71
"inconstant";61
"indefatigable";121
"independent";5
"indifferent";54
"indulgent";85
"inelegant";105
"inexperienced";80
"ingenious";102
"ingratiating";61
"inquisitive";56
"insincere";105
"insolent";31
"intelligent";78
"intimate";83
"invariable";7
"inventive";67
"irrational";3
"irrepressible";22
"irritable";107
"jealous";30
"judicious";65
"juvenile";48
"kind";66
"languid";27
"leisurely";67
"lively";90
"loud";1
"manly";14
"maternal";65
"merry";102
"mild";88
"mischievous";65
"moderate";29
"modest";31
"musical";84
"narrow";36
"natural";122
"negative";47
"negligent";102
"nervous";101
"noisy";23
"obliging";60
"observant";34
"original";55
"particular";21
"passionate";35
"petty";49
"philanthropic";65
"playful";74
"pleasant";92
"polished";35
"polite";82
"political";121
"precise";105
"prejudiced";88
"productive";37
"proper";18
"proud";104
"prudent";83
"punctual";94
"quick";54
"quiet";51
"rash";88
"rational";27
"reasonable";38
"respectful";67
"restless";17
"rude";33
"rugged";93
"scrupulous";87
"selfish";86
"sensitive";58
"serious";116
"severe";70
"shrewd";49
"shy";75
"silent";21
"simple";66
"sincere";54
"slow";27
"smart";113
"sociable";40
"solemn";121
"solicitous";32
"speedy";53
"spiritless";77
"spontaneous";61
"steady";111
"strict";25
"stubborn";118
"suspicious";103
"tame";74
"thorough";52
"thoughtful";15
"unaffected";48
"unamiable";115
"uncheerful";56
"uncivil";29
"undiscerning";61
"unfair";56
"unfeeling";29
"ungenerous";85
"ungracious";96
"unkind";68
"unobtrusive";121
"unprincipled";81
"vain";45
"verbal";58
"vigorous";6
"violent";66
"warm";38
"uncordial";97
"tender";14
"thoughtless";112
"ungenteel";65
"unrestrained";79
"zealous";32
"wild";19
"uninformed";56
"unreserved";4
"worldly";63
"spirited";1
"wise";59
"witty";48
"unbiased";58
"tidy";93
"submissive";3
"stormy";3
"unchanging";31
"sparkling";47
"stable";12
"vague";55
"steadfast";102
"unreasonable";91
