"terms";"clusters"
"#-affected";108
"#-bold";98
"#-clever";17
"#-hasty";37
"#-tender";90
"#-unalterable";13
"abrupt";116
"abusive";63
"accomplished";12
"accurate";18
"active";32
"affable";7
"affected";14
"affectionate";24
"agreeable";113
"amiable";113
"angelic";89
"animated";97
"anxious";76
"arrogant";68
"authoritative";68
"awkward";112
"bashful";64
"benevolent";13
"bitter";70
"bold";40
"bright";25
"calm";1
"candid";37
"capable";10
"careful";12
"careless";102
"casual";110
"cautious";22
"ceremonious";55
"certain";56
"chatty";116
"cheerful";72
"circumspect";2
"civil";60
"clever";43
"coarse";95
"coherent";98
"cold";41
"communicative";9
"compassionate";26
"complaisant";115
"conceited";39
"conciliatory";92
"confident";84
"confused";46
"congenial";61
"conscientious";45
"consistent";12
"constant";30
"cool";13
"cordial";29
"courteous";17
"creative";58
"critical";18
"cruel";101
"curious";67
"daring";59
"deceitful";53
"decisive";59
"deep";35
"dependent";46
"destructive";9
"determined";111
"dictatorial";68
"dignified";75
"direct";34
"disrespectful";45
"dissatisfied";37
"distant";28
"doleful";47
"dull";54
"eager";82
"earnest";105
"elegant";88
"eloquent";3
"emphatic";106
"energetic";36
"exact";87
"excessive";35
"explicit";93
"expressive";29
"extravagant";94
"faithful";49
"fastidious";57
"fearful";87
"firm";62
"foolish";66
"forbearing";3
"formal";31
"friendly";88
"frivolous";50
"gallant";36
"generous";72
"genteel";67
"gentle";100
"gloomy";9
"graceful";8
"gracious";54
"hasty";19
"haughty";37
"headstrong";64
"hearty";39
"honest";70
"humble";5
"hypocritical";45
"ignorant";11
"illiterate";115
"impartial";104
"impatient";77
"impertinent";36
"impetuous";92
"imprudent";30
"impudent";79
"indefinite";63
"independent";52
"indifferent";41
"indirect";64
"indiscreet";98
"indulgent";45
"inexhaustible";61
"informed";69
"ingenious";73
"insincere";4
"insolent";117
"intelligent";32
"intimate";71
"intricate";29
"invariable";63
"irreligious";80
"irritable";94
"jealous";38
"just";110
"kind";10
"leisurely";13
"lively";60
"malicious";27
"maternal";94
"mature";79
"mercenary";33
"merry";61
"mild";65
"miserly";115
"moderate";21
"modest";23
"moral";19
"musical";36
"narrow";78
"natural";10
"negative";59
"negligent";46
"nervous";51
"noisy";91
"obliging";17
"obstinate";98
"orderly";97
"original";35
"overbearing";13
"particular";107
"peevish";114
"playful";92
"pleasant";112
"polished";36
"polite";28
"pompous";115
"productive";9
"prompt";115
"proper";103
"proud";96
"prudent";55
"punctual";70
"quarrelsome";69
"quick";87
"quiet";14
"rational";12
"reasonable";16
"resentful";18
"reserved";46
"restless";85
"rough";116
"rude";55
"sarcastic";64
"sedate";90
"selfish";1
"serious";10
"severe";101
"shrewish";95
"shy";8
"silent";60
"sincere";109
"slow";120
"smart";115
"solemn";28
"sour";3
"spirited";64
"squeamish";85
"steady";15
"stuffy";49
"suspicious";61
"taciturn";86
"thorough";44
"unaffected";83
"uncivil";121
"unforgiving";44
"ungracious";108
"unguarded";109
"unreasonable";111
"unreserved";73
"unrestrained";74
"untidy";39
"unvarying";29
"vain";42
"violent";42
"warm";6
"wild";99
"vague";98
"simple";116
"witty";63
"ungenerous";84
"spiritless";40
"thoughtful";120
"thoughtless";98
"ungovernable";48
"worldly";38
"speedy";52
"studious";118
"tender";34
"unassuming";20
"uncompanionable";33
"unsocial";86
"wise";81
"respectful";45
"unbending";119
"undutiful";47
"unpretending";53
"unsuspicious";80
"whimsical";89
"social";110
"spiteful";18
"ostentatious";110
"sly";120
"scrupulous";64
"indelicate";69
"steadfast";69
