"terms";"clusters"
"#-accessible";27
"#-agreeable";17
"#-reasonable";42
"#-vain";44
"active";81
"affected";42
"affectionate";53
"agreeable";29
"amiable";15
"anxious";80
"assured";14
"awkward";7
"bitter";22
"bold";57
"bright";2
"calm";6
"capable";58
"careless";87
"certain";54
"changeable";77
"cheerful";86
"civil";59
"civilized";90
"clever";11
"coarse";47
"cold";9
"communicative";41
"complimentary";65
"conciliatory";69
"confident";47
"conscientious";41
"consistent";28
"constant";16
"contented";90
"contrary";62
"cool";88
"cordial";81
"critical";13
"cruel";79
"curious";78
"decisive";14
"deep";67
"derogatory";41
"determined";4
"devilish";36
"dignified";62
"direct";20
"disrespectful";30
"dissatisfied";84
"distant";32
"dull";45
"dutiful";14
"eager";53
"earnest";75
"elegant";65
"excessive";22
"explicit";36
"extravagant";69
"faithful";64
"fearful";91
"fervent";50
"fickle";20
"firm";79
"foolish";75
"fraternal";19
"friendly";90
"frivolous";13
"gallant";89
"generous";38
"genteel";51
"gentle";74
"gentlemanlike";42
"gloomy";9
"graceful";31
"gracious";32
"greedy";47
"hearty";14
"heedless";43
"heroic";48
"honest";12
"humble";67
"ignorant";33
"immovable";44
"impartial";5
"impatient";15
"impertinent";2
"impetuous";22
"imprudent";77
"inconsistent";85
"inconstant";77
"independent";71
"indifferent";3
"indulgent";31
"industrious";84
"intellectual";30
"intelligent";28
"intense";90
"intimate";46
"irritable";26
"jealous";34
"judicious";60
"just";83
"kind";37
"languid";63
"lazy";17
"lenient";55
"literary";73
"lively";68
"loud";45
"malevolent";79
"malicious";43
"maternal";46
"mature";90
"mild";8
"mischievous";21
"miserly";66
"moderate";40
"modest";55
"moralizing";82
"narrow";87
"natural";49
"negligent";42
"noisy";7
"obliging";83
"obstinate";79
"original";17
"particular";23
"patient";43
"pensive";65
"pitiless";85
"placid";50
"playful";62
"pleasant";39
"polite";87
"productive";26
"proper";61
"proud";7
"punctual";66
"quick";76
"quiet";54
"rational";61
"reasonable";11
"refined";28
"religious";65
"resentful";6
"respectful";89
"restless";17
"rude";89
"scrupulous";55
"selfish";76
"sentimental";21
"serious";89
"servile";10
"severe";58
"shallow";20
"shy";17
"silent";87
"simple";24
"sincere";34
"sly";21
"smart";83
"solemn";1
"speedy";17
"stable";72
"steady";71
"stormy";32
"strict";85
"stubborn";77
"sullen";56
"sympathetic";5
"tasteful";83
"tender";35
"treacherous";65
"unaffected";52
"uncheerful";78
"ungenerous";76
"uninformed";28
"unkind";25
"unreserved";51
"unsuspicious";28
"vain";70
"violent";18
"warm";33
"wild";48
"traditional";85
"thorough";85
"wise";28
"thoughtless";63
"uncritical";5
"unpretending";63
"unreasonable";19
"worldly";48
"ungraceful";2
"solicitous";31
"uncandid";84
"unguarded";35
"unfriendly";13
"whimsical";32
"social";50
"uncivil";69
"tidy";30
"unprincipled";27
"temperate";10
"vigorous";89
