"terms";"clusters"
"#-humble";40
"abrupt";116
"abusive";18
"accomplished";92
"affable";44
"affected";65
"affectionate";16
"agreeable";59
"aloof";9
"ambitious";63
"amiable";94
"amicable";78
"animated";114
"anxious";116
"awkward";64
"bashful";14
"benevolent";104
"bitter";23
"bold";8
"bountiful";92
"brutal";61
"callous";45
"calm";40
"candid";32
"capable";86
"capricious";66
"careful";116
"careless";58
"certain";53
"cheerful";84
"circumspect";44
"civil";120
"civilized";5
"clever";3
"cold";71
"communicative";69
"compassionate";97
"complimentary";105
"concise";18
"condescending";91
"confident";30
"confused";99
"congenial";81
"considerate";22
"constant";101
"contradictory";85
"contrary";18
"cool";65
"cordial";105
"courteous";25
"coy";113
"creative";81
"critical";107
"cruel";80
"cunning";11
"curious";55
"dainty";108
"daring";66
"deceitful";117
"decisive";107
"deep";84
"dependent";10
"determined";35
"devilish";21
"dignified";91
"diligent";112
"direct";12
"disrespectful";109
"dissatisfied";93
"distant";118
"doleful";52
"dull";16
"dutiful";36
"eager";53
"earnest";82
"elegant";8
"envious";109
"evasive";91
"exact";81
"excessive";15
"explicit";49
"expressive";110
"extravagant";106
"facetious";19
"faithful";89
"fearful";46
"fearless";107
"feminine";108
"fervent";72
"firm";72
"flighty";118
"foolish";8
"forcible";6
"forgetful";79
"formal";68
"forward";5
"fraudulent";85
"friendly";26
"frivolous";111
"generous";53
"genteel";121
"gentle";118
"gloomy";108
"graceful";91
"gracious";29
"grumpy";9
"harsh";23
"hasty";59
"haughty";40
"hearty";89
"heedless";65
"honest";3
"hospitable";115
"humane";26
"humble";94
"ignorant";83
"illiterate";28
"immoderate";7
"immovable";112
"impatient";17
"impertinent";96
"impetuous";95
"imprudent";47
"impudent";71
"inconsiderate";107
"indelicate";44
"independent";36
"indifferent";56
"indirect";75
"indulgent";111
"inelegant";70
"inexperienced";30
"informed";46
"ingenious";50
"ingenuous";119
"inquisitive";73
"insolent";73
"intelligent";30
"intense";57
"intimate";74
"intricate";11
"invariable";63
"inward";70
"ironical";113
"irresolute";27
"kind";61
"languid";7
"lavish";81
"lawless";91
"lifeless";27
"literal";100
"lively";86
"loud";42
"magnetic";101
"malevolent";15
"malicious";99
"manly";117
"maternal";72
"mature";92
"merry";93
"mild";40
"mischievous";112
"moderate";115
"modest";62
"natural";83
"negative";63
"negligent";103
"nervous";77
"noisy";39
"obliging";118
"particular";83
"passionate";76
"passive";6
"patient";78
"peaceful";24
"pert";43
"pitiless";85
"pleasant";68
"polite";17
"presumptuous";47
"productive";31
"profane";67
"profound";99
"proper";41
"proud";16
"prudent";13
"quarrelsome";51
"quick";35
"quiet";88
"rash";107
"rational";115
"refined";119
"respectful";68
"rude";90
"sentimental";44
"serene";19
"serious";86
"severe";37
"showy";70
"silent";80
"simple";60
"sincere";74
"slow";116
"smart";120
"sociable";2
"solemn";119
"speedy";36
"spirited";98
"spiritless";22
"spiteful";51
"steady";21
"stormy";72
"strict";54
"sullen";32
"talkative";34
"tame";48
"tenacious";1
"thoughtful";104
"thoughtless";107
"tight";12
"timid";87
"unaffected";38
"unamiable";28
"unassuming";4
"unbridled";48
"uncontrolled";40
"undisguised";36
"uneducated";28
"ungentle";28
"ungovernable";79
"unguarded";95
"unmanly";39
"unpolite";91
"unprincipled";28
"unsociable";14
"vain";35
"violent";96
"revengeful";5
"unerring";92
"uninformed";40
"unpolished";44
"social";72
"unfeeling";34
"unsuspicious";117
"shy";20
"whimsical";33
"restless";19
"suspicious";69
"warm";102
"wild";36
"narrow";114
"unmerciful";3
"prejudiced";85
"reserved";57
"witty";69
"sarcastic";100
"unreasonable";111
"ungenteel";2
"vivid";81
"responsible";44
"unruly";11
"unrelenting";7
"tyrannical";19
"unrestrained";109
"reasonable";25
"unkind";91
"visionary";57
