"terms";"clusters"
"#-agreeable";90
"#-bright";125
"#-certain";164
"#-direct";201
"#-expressive";128
"#-heroic";59
"#-inconsistent";79
"#-patient";179
"#-polite";202
"#-unobservant";211
"abrupt";59
"accessible";135
"accomplished";118
"accurate";103
"acquiescent";88
"active";84
"adventurous";65
"affable";215
"affected";4
"affectionate";170
"aggressive";3
"agreeable";122
"alert";5
"aloof";179
"ambitious";48
"amiable";10
"amicable";139
"angelic";205
"anxious";37
"argumentative";146
"arrogant";83
"audacious";206
"austere";98
"awkward";184
"bashful";75
"beneficent";126
"benevolent";22
"bitter";76
"bland";115
"blunt";93
"boisterous";160
"bold";37
"boyish";65
"brave";76
"bright";46
"brisk";36
"bristly";119
"brutal";71
"businesslike";125
"callous";73
"calm";82
"candid";153
"capable";43
"capricious";197
"careful";147
"careless";194
"careworn";55
"casual";206
"cautious";162
"ceremonious";166
"certain";131
"chaste";150
"chatty";75
"cheerful";37
"childish";182
"chivalrous";119
"civil";126
"clever";190
"clumsy";150
"coarse";68
"coherent";201
"cold";46
"communicative";173
"compassionate";21
"complacent";31
"compliant";200
"complicated";206
"complimentary";60
"conciliatory";21
"condescending";171
"confident";15
"confused";84
"congenial";27
"conscientious";14
"considerate";7
"consistent";99
"constant";57
"constrained";7
"contemplative";40
"contented";204
"contradictory";126
"contrary";105
"conversational";159
"cool";93
"cordial";49
"courageous";21
"courteous";165
"covetous";138
"crafty";209
"cranky";181
"credulous";213
"critical";146
"cruel";8
"cunning";201
"curious";188
"dainty";16
"dauntless";133
"deceitful";110
"decisive";203
"deep";46
"defensive";55
"defiant";17
"definite";33
"deliberate";77
"demonstrative";104
"dependent";171
"derisive";166
"derogatory";210
"despondent";59
"destructive";126
"determined";186
"devilish";95
"dignified";15
"digressive";55
"diligent";177
"diplomatic";179
"direct";112
"discreet";177
"disdainful";107
"dishonest";52
"disorderly";132
"dissatisfied";179
"distant";74
"distrustful";12
"docile";11
"dogged";207
"doleful";163
"dominant";164
"dreamy";159
"dull";74
"dutiful";27
"eager";152
"earnest";193
"earthy";63
"elegant";17
"eloquent";19
"emphatic";185
"energetic";80
"enthusiastic";195
"envious";123
"exact";85
"excessive";48
"excitable";179
"exclusive";14
"expansive";79
"explicit";52
"expressive";41
"extravagant";58
"facetious";104
"faithful";85
"fanciful";208
"fearful";87
"feminine";139
"fervent";51
"fickle";62
"fierce";72
"fiery";154
"firm";22
"flexible";22
"foolish";17
"forbearing";101
"forcible";123
"forgetful";129
"formal";135
"forward";33
"frank";118
"fraudulent";113
"fretful";208
"friendly";41
"frolicsome";33
"frugal";21
"gallant";134
"generous";85
"genial";162
"genteel";43
"gentle";131
"girlish";29
"gloomy";167
"graceful";72
"gracious";122
"greedy";153
"gruff";51
"harsh";28
"hasty";38
"haughty";57
"headlong";138
"heartless";75
"hearty";19
"heedless";123
"heretical";67
"heroic";133
"honest";70
"hospitable";124
"hostile";45
"humble";82
"humorous";100
"icy";111
"ignorant";42
"imitative";180
"immovable";93
"impartial";213
"impatient";106
"impertinent";62
"imperturbable";200
"impetuous";48
"impudent";139
"impulsive";149
"inarticulate";25
"inconsistent";33
"inconstant";39
"indecisive";77
