"terms";"clusters"
"#-eager";85
"#-warm";77
"#-wise";94
"abrupt";121
"abusive";17
"accessible";20
"accomplished";83
"accurate";133
"active";136
"affected";94
"affectionate";13
"agreeable";93
"aloof";87
"amiable";18
"anxious";103
"argumentative";18
"aristocratic";30
"arrogant";110
"assured";130
"awkward";17
"beneficent";128
"bitter";80
"boastful";85
"boisterous";127
"bold";113
"brave";14
"bright";107
"brisk";88
"buoyant";1
"calculating";140
"calm";11
"candid";39
"capable";85
"careful";50
"careless";8
"cautious";29
"certain";22
"chaste";34
"chatty";114
"cheerful";9
"childish";63
"civil";89
"clever";120
"coarse";54
"cold";108
"compassionate";64
"complacent";49
"complicated";66
"complimentary";8
"conciliatory";109
"confident";32
"confused";80
"considerate";17
"consistent";20
"constant";16
"constrained";8
"contented";96
"contrary";55
"conventional";8
"conversational";1
"cool";133
"cordial";65
"courageous";17
"cruel";19
"cunning";138
"curious";27
"deceitful";132
"deep";69
"defiant";72
"demonstrative";20
"dependent";130
"destructive";104
"determined";126
"devilish";67
"dictatorial";130
"direct";103
"discreet";61
"dishonest";58
"disorderly";89
"dissatisfied";119
"distant";38
"doleful";91
"dreamy";79
"dull";10
"dutiful";75
"eager";112
"earnest";38
"economical";18
"elegant";20
"energetic";20
"enthusiastic";13
"exact";62
"excessive";70
"explosive";124
"expressive";44
"extravagant";74
"facetious";40
"faithful";43
"fanciful";62
"fearful";77
"feminine";55
"fierce";30
"fiery";4
"foolish";140
"forgiving";110
"formal";129
"frank";98
"friendly";81
"frivolous";97
"gallant";87
"generous";24
"genial";65
"genteel";20
"gentle";84
"giving";65
"gloomy";13
"graceful";125
"graceless";16
"gracious";33
"greedy";13
"gruff";73
"hardened";37
"hasty";128
"hearty";114
"heedless";98
"honest";131
"hospitable";102
"hostile";40
"humane";94
"humble";6
"humorous";95
"ignorant";133
"imaginative";99
"immovable";47
"impatient";71
"impertinent";98
"impulsive";76
"inconsiderate";98
"indefatigable";123
"independent";105
"indifferent";125
"industrious";51
"inexperienced";60
"inflexible";21
"ingenious";41
"inhuman";89
"intellectual";4
"intelligent";121
"intense";48
"intimate";75
"intricate";85
"invincible";41
"irrational";87
"jocular";20
"juvenile";117
"kind";23
"ladylike";30
"languid";12
"lazy";61
"logical";18
"loud";71
"loving";101
"magnanimous";95
"maternal";73
"mature";110
"mercenary";91
"merciful";82
"mild";133
"mischievous";132
"modest";137
"moral";43
"narrow";43
"natural";122
"negligent";25
"nervous";1
"noisy";64
"observant";91
"obtrusive";24
"orderly";24
"original";1
"outspoken";114
"particular";68
"passive";130
"patient";84
"peaceful";41
"pensive";21
"persistent";133
"pert";29
"petty";97
"philosophical";95
"pious";139
"pleasant";56
"polished";78
"polite";20
"political";53
"practical";5
"predatory";29
"profound";115
"proper";35
"proud";100
"prudent";15
"punctual";51
"purposeless";54
"quick";116
"quiet";31
"rational";74
"reasonable";76
"refined";7
"reliant";62
"religious";32
"reproachful";7
"resentful";37
"reserved";62
"respectful";1
"restless";46
"rigid";133
"rough";84
"rude";29
"rugged";132
"scornful";20
"selfish";130
"sentimental";133
"serene";9
"serious";66
"servile";118
"shrewd";70
"silent";14
"simple";26
"slow";31
"social";2
"solemn";121
"sour";87
"spirited";16
"sprightly";96
"stable";129
"steadfast";29
"steady";103
"stern";106
"straightforward";94
"stubborn";28
"submissive";3
"sullen";61
"sunny";90
"suspicious";45
"tasteful";120
"tender";34
"thorough";95
"thoughtful";59
"tidy";127
"tight";67
"trustful";94
"trustworthy";29
"uncompromising";36
"unkind";34
"unrelenting";8
"vague";92
"violent";56
"visionary";78
"vivacious";88
"zealous";85
"wild";134
"timid";42
"tough";17
"uncommunicative";1
"vain";52
"warm";57
"womanly";93
"unapproachable";120
"ungracious";12
"unreasonable";135
"sympathetic";110
"stormy";37
"sincere";140
"vocal";86
"spiritual";117
"wise";16
"vengeful";29
"unpolished";109
"severe";32
"unaccommodating";111
"strict";97
"wary";39
"unbending";7
"sultry";98
"untiring";24
"prompt";86
