"terms";"clusters"
"amiable";23
"amorous";21
"bitter";13
"blasphemous";8
"boorish";41
"bright";30
"capable";4
"changeable";35
"childish";31
"clownish";2
"cold";15
"conceited";32
"constant";2
"cunning";10
"curious";5
"deceitful";11
"dedicated";1
"deep";23
"determined";8
"diligent";1
"direct";20
"dishonest";2
"dull";33
"eager";30
"earnest";14
"eloquent";27
"fiery";7
"forcible";17
"friendly";42
"gallant";4
"gentle";6
"gracious";38
"headlong";39
"honest";40
"humane";1
"humble";31
"ignorant";18
"impatient";41
"impudent";16
"indefinite";27
"indifferent";29
"ingenious";10
"insolent";13
"irreligious";37
"melancholic";2
"merciful";19
"mild";35
"moderate";31
"modest";39
"narrow";4
"negligent";9
"particular";3
"passionate";2
"patient";27
"pleasant";25
"precise";41
"proper";28
"quick";12
"quiet";24
"reasonable";25
"rebellious";16
"rigorous";37
"rough";36
"serious";31
"simple";26
"sincere";42
"thorough";19
"variable";4
"wily";22
"wise";30
"zealous";9
"natural";13
"bold";34
"superstitious";8
"vain";41
"malicious";17
"womanly";35
"spirited";31
"proud";3
"lewd";24
"violent";19
"shrewd";3
"sparkling";7
"worldly";16
"tough";34
"sprightly";20
