"terms";"clusters"
"afraid";3
"agreeable";3
"alone";3
"anxious";1
"bad";1
"beautiful";1
"bright";3
"certain";1
"cold";1
"extraordinary";2
"fair";3
"fine";1
"gentle";3
"glad";1
"good";2
"great";2
"handsome";3
"happy";2
"hard";1
"honest";3
"kind";1
"little";2
"loud";1
"natural";1
"old";2
"open";2
"original";3
"pleasant";1
"poor";2
"pretty";3
"private";3
"proper";3
"proud";3
"quiet";1
"remarkable";3
"rich";3
"serious";3
"short";2
"strange";3
"strong";2
"surprised";3
"violent";1
"warm";3
"weak";3
"worthy";1
"young";2
