"terms";"clusters"
"afraid";1
"alone";2
"anxious";1
"bad";2
"blind";1
"bold";2
"bright";3
"busy";1
"certain";3
"cheerful";2
"cold";3
"difficult";1
"fair";2
"fine";2
"gentle";2
"glad";3
"good";3
"great";3
"handsome";2
"happy";2
"hard";2
"honest";2
"little";3
"loud";1
"natural";2
"old";3
"open";3
"original";1
"plain";1
"pleasant";2
"poor";3
"private";2
"proud";2
"quiet";3
"remarkable";1
"rich";1
"rough";1
"sad";1
"serious";1
"short";3
"stable";1
"strange";3
"strong";3
"tall";1
"terrible";1
"warm";1
"wise";1
"worthy";1
"young";3
