"MR1";"MR6";"MR3";"MR4";"MR10";"MR2";"MR7";"MR5";"MR9";"MR11";"MR12";"MR8"
"#-determined";-0.0350950425524064;-0.0790561148086673;-0.0226997491132866;0.0534443827588998;-0.020730302221913;0.0850729580076907;0.369416385499226;0.182742997761045;-0.0250871954463867;-0.0983341961455017;-0.129685260571235;-0.0112020718190844
"#-free";-0.0845391287702006;0.771128302133053;0.206507403040534;0.0072765992975642;0.0100029909836462;0.0200711013619721;-0.0664568023903718;0.137015299663263;-0.109682950166629;0.0145870157377572;-0.0355968756844511;-0.0759082717480595
"#-interesting";0.80433707494696;-0.0471917679432296;0.125064545057896;-0.0783475806401442;-0.124372854520827;-0.088306216987194;0.0487518837098165;0.0860376309716924;0.0349342780413569;0.0642300929549127;0.0553426784573437;-0.0421307563694378
"#-worth";0.00186125304194224;-0.0109833762919412;-0.0293923532348475;0.720283725747566;0.154385385944902;-0.0791378496807328;-0.0536916481991893;-0.0827754426489186;0.00529457223720026;-0.0271179057486679;-0.00670387956310218;-0.0354871809518219
"accomplished";0.144941540716716;0.00963015628721258;0.184500778343383;0.00470396047705905;-0.0212725086029718;-0.0954682999071313;0.17283448229764;0.0178236196416536;0.0641932270511369;0.191140275994706;-0.00017623139786507;0.419753685335665
"accustomed";0.795019903492772;0.0586711911555927;0.053055615503165;0.0353007794361702;-0.00558417311585791;0.244065576502952;-0.104681291386141;0.121310528097463;-0.0659561754665583;0.0477834451779783;0.0705717431557936;0.0640809655095788
"afraid";0.000848172622849605;-0.0146914156620763;0.045626909788781;0.209912069096081;-0.0973273238323067;0.224282994995663;0.0229031487888868;0.239315796574465;0.409192930827342;-0.102100303495954;-0.00653780818969444;-0.0816524228468558
"aggressive";0.197341360317095;-0.0601708867773324;0.0173608137164868;-0.0494424411414558;0.0094488785791422;-0.0376479842089095;0.111393967109471;0.106690547006019;-0.0978703698229729;0.513855841357618;0.205200724859359;-0.105548404397466
"appropriate";0.10711039035576;0.34023291328503;0.495562357824836;-0.0214987752148335;0.320352536907598;-0.0870178121789464;-0.0165486136626433;0.303899610622804;-0.016633128856171;0.0655399167684926;-0.0555728116270257;-0.0664971415267953
"artistic";0.311525726475122;0.244228970241655;-0.188430866445486;0.0800750188951191;0.383168941100352;-0.132988858319754;-0.15835513478284;0.0174371152474883;-0.0297415299660467;-0.154973376571297;-0.103314056392123;-0.00955042150205918
"beautiful";0.0530963740305583;0.0355052112320762;-0.00393191606606257;0.519309847895684;0.138211037104487;0.177455781128284;0.0541486642849774;0.0692221996020336;0.278055420376304;-0.0814014114411596;0.0192207654521641;0.115651700669474
"blessed";0.0903023150300141;-0.0417985665689554;0.188266001801244;-0.0494014861302887;-0.164529551582426;0.0435127750950406;-0.0256307802612169;0.273812590025114;0.515758525544162;-0.0667185441757476;-0.021355446051004;-0.0492839411537352
"brave";0.139304441423987;0.0369480192858332;-0.0392017502033278;-0.0265803874924619;0.0478903525194339;-0.0935399944057835;0.0235332073817252;0.0322411492080632;-0.0247824426900751;0.692677206465773;-0.0320066549488921;0.019685556400409
"calm";0.108502589454582;-0.057947100800636;-0.0123257488454021;-0.0218025600564242;-0.0434245166890773;0.0515600302061783;0.751183363002975;-0.0219984329773763;-0.00957744210279849;0.0873057289964417;-0.105278225287837;-0.0328644634445953
"capable";0.21602644836921;-0.0122538161238088;0.161335570199838;-0.0555467296753435;0.0690165189459087;0.0992661676064951;-0.118086503979847;0.244640627562515;-0.0754070611969228;0.0466339270745417;-0.00145309401827424;-0.114569106894679
"careful";-0.0389284170908962;0.148450250074896;-0.00245210195927892;0.245466120455363;0.00177848918050962;-0.100425996851611;0.0166388640573963;0.0239311332850699;0.249883316099718;0.230670914060489;-0.0223359349673491;0.0447892268975149
"cheerful";0.172793565173891;-0.185521257433141;0.142091757119387;0.257534560753784;0.0521176110542806;0.257546627618972;0.528866814199689;0.171593817755352;0.119698410262821;0.031990815203038;-0.0878754380198837;-0.0575037292326287
"clean";0.159528829823662;-0.0523240710238941;0.583326739972911;-0.0358703369750538;0.404224327259308;-0.0858792009926786;0.113698153122455;0.0167806721763697;0.0188527089728415;0.0817818892636803;-0.0610338506952155;-0.0907566479470014
"clever";0.217310691270551;0.531525800708857;-0.103313054505934;-0.100463493893453;-0.0616438828199818;0.177646917105063;0.012632571066233;-0.165028874667015;0.0997212285902461;-0.140645685613884;-0.0918063794626117;-0.00245853448478094
"comfortable";-0.000405032393487917;0.0788867437505705;0.807159726957427;-0.0367451314129747;-0.041193220415195;-0.0851458382937917;-0.0686322217503043;0.110644283717274;-0.0278205947709676;-0.0649768957678328;-0.043619993533053;-0.0618683500334835
"competent";0.320498938807839;0.112770785747741;-0.165339094730511;-0.0243008452976044;-0.042948954383138;-0.117560084375336;-0.0879201280602958;-0.0141076633480642;0.135168259327979;-0.176311548541839;-0.083273605268692;-0.00571755546970116
"confident";-0.0259690163052539;0.174336607058281;-0.0688687053199494;-0.0254958976023862;0.207592890101468;-0.22893514223358;0.426535653630555;-0.0005904825755396;0.0435559791042082;0.140902814417554;0.235013942381969;0.177647752196058
"conventional";0.306680732384406;-0.0408993630167383;0.261763145242436;-0.0100036946770654;0.589386961846382;-0.100540003156382;0.0704629617326958;0.00648951432684727;0.0805115093143133;0.143280884377169;0.169046126544042;0.228309782236634
"cruel";0.111256737407201;0.0985461267801002;-0.111464738349311;0.24703000457385;-0.0233799345719035;-0.0765977900420607;-0.055332627798581;0.180739065222251;0.436718162181359;0.072195973644052;0.0632705205393474;-0.0538909103443176
"curious";0.187921321221209;0.080520821971843;-0.0748104361874505;0.0176741382491676;0.247803891637658;0.243480587347985;0.178625035942814;-0.00938156275212337;0.166673033559029;-0.0192662083075221;0.335205025096888;0.10831712229182
"dangerous";-0.0313896174497224;-0.0103157524306987;0.0184657425691426;0.269543388755901;0.0100304643621185;0.301842722445079;0.272087397119197;0.461399828678252;0.233972792597158;-0.151955611107248;-0.115873761651881;-0.0634580695593436
"delicate";0.136366167122397;0.501386371661764;0.0591858746543696;-0.00298127804036583;0.0147467737064666;0.233189932818588;-0.0262362821805507;0.0310157923671405;0.174151501372077;-0.038569207155652;-0.036325001566468;-0.0624712072319082
"delicious";0.0745900024388164;0.11081567468928;-0.0469760918758654;-0.0329076894808831;0.116616425982645;-0.0989313152780819;0.0586190422016034;0.52309351294276;0.0795869839042816;0.0798081217510567;0.158684210186432;0.153844219257109
"delight";-0.0421435881385364;-0.0809884846281207;0.0109054565563779;-0.0158692980656739;-0.0564094896512606;0.00257387575419972;-0.0562805770879857;-0.0176105935706743;-0.0894343352019187;-0.0782354386995415;-0.0526262627477032;0.774346649566593
"delightful";0.0221728459196292;-0.0956256231408876;-0.019722847649118;0.666343208823378;-0.0472848048736639;0.383284320437239;0.170970116531981;0.0511520022290612;-0.0244170944555036;-0.0535946945998889;-0.118052806346498;-0.0251405392775587
"determined";0.0876162558965196;-0.120230979865304;0.00623015312752522;-0.0555701683637833;0.0966652100956695;0.17492120209742;-0.0334243858514292;-0.0181142541510066;-0.0588320685957106;0.0270699927474174;0.69902913301884;-0.0778938289251499
"different";0.00311644144026621;0.013240027254683;-0.199690253706182;0.0432606304369187;0.0338392551716111;-0.107877226024501;0.0419617799075627;0.200302331544126;0.244195377238046;0.0885011287657155;0.540621994869443;-0.024423868293403
"direct";0.0981571305657497;0.0235957692239438;-0.198803347483796;0.0544621248637538;-0.11437570664272;-0.13092533060034;-0.135833459477669;0.187038770574973;0.522715961394283;-0.093270081078495;0.0824512052022732;-0.0477465393048157
"effective";-0.0421435881385364;-0.0809884846281207;0.0109054565563779;-0.015869298065674;-0.0564094896512607;0.00257387575419994;-0.0562805770879856;-0.0176105935706744;-0.0894343352019186;-0.0782354386995415;-0.0526262627477032;0.774346649566593
"encouraging";-0.0661387666040165;0.115978583003982;-0.00253957706176483;0.306201648403812;-0.0413364521345105;-0.0417018741132643;-0.0684267127608884;0.0153740857458584;0.161729710908696;-0.00876942859353495;-0.00206927054950505;-0.0451177808559892
"enthusiastic";0.224780819481968;-0.111189180132122;-0.0509134509989746;-0.0422586237787582;0.00130225834593301;0.0300582387336713;0.00339609874229063;0.0281738787703431;-0.0551270347498469;0.81844213234616;-0.0491458122170648;-0.0342209943557714
"extraordinary";-0.106373663939474;0.171075529954844;-0.033567825616719;0.262195305751113;0.0934699286773366;0.487016906605517;-0.0442223993568192;0.00676791802352136;0.130118236833345;0.0137544369642014;0.0987053289565715;-0.035039628029118
