"MR1";"MR2";"MR3";"MR4";"MR5"
"#-accomplished";0.13161590656645;-0.00892528422815226;0.110893080111085;0.490155966431251;0.0909788772578079
"#-curious";-0.033609547333899;0.628969241441099;0.0611669797780598;0.0704970715899167;0.163684227322556
"#-extraordinary";0.15134096461421;0.0864193863728051;0.0148082184447184;0.0919749064800865;0.151638237440353
"#-married";0.0919089498856167;0.124310779821676;0.222268206151269;-0.0726985957570079;-0.10503044866342
"#-rich";0.35708515551876;0.120876994195999;0.203711047199339;-0.2110109933782;0.0120548415198801
"#-strong";0.116710105204412;0.0356545731600511;0.397019024824135;0.0660253625455459;-0.0669333869637337
"#-worth";-0.0150179958159159;-0.0218628557456808;-0.0707475768540502;0.118399675745098;0.411583132402024
"accomplished";0.557156153046333;-0.0302735305280094;-0.10860786558551;0.189540959930293;-0.165319073423279
"accustomed";0.320314344245542;0.456521918136537;-0.0162438111134001;0.425215579792233;0.0219667185363883
"afraid";0.479665940574453;0.167520156601481;0.311003179587342;0.484266307130109;0.22977374386293
"amusing";0.267876986844036;0.452122868539128;0.223554379002817;0.202683722171044;-0.0214702050986699
"appropriate";0.223237561976214;-0.0874206250641544;0.2120391821947;0.291993000802334;0.163338804460691
"beautiful";0.275297395322707;0.399897133597745;0.329888618915515;0.352722718897776;0.316195830790497
"biggest";-0.0623261779518126;0.571514048466378;-0.0565241806524897;0.0311410526722547;-0.0681872868097502
"blessed";-0.131837314117737;0.339468364601715;0.342563693760877;0.187969037801778;-0.103726942154455
"brave";0.0704546449493175;0.212585627177739;0.442975457083204;0.0165968948793282;0.264557137886776
"bustle";0.0660287035711145;0.0526176503229318;0.0382389491683307;0.477946801711653;0.0864872920487503
"calm";0.423826213557492;0.354251116604641;0.0167625630940582;0.301627419401491;0.333233563966958
"capable";0.278042303528194;-0.0480197416395659;-0.0109435823921862;-0.0684960821555147;0.421350444027229
"capital";0.0373441361435891;0.334604222147265;0.0608504051813458;-0.0551599297722947;0.573117157780468
"careful";0.564608358433395;0.309647463017974;0.370376990357208;0.232082832018941;-0.0220459505723404
"cautious";0.609080451759164;-0.0186538620638069;0.253349800828478;0.105453966913847;0.103603710853387
"charitable";-0.0309883196490672;-0.0733472360225398;0.250256930365912;0.139966408600177;0.426625966658171
"cheerful";0.363599419928452;0.51591468262485;0.489627487094288;0.0476499263242564;0.170835601735253
"clean";0.386803892673259;0.311894180820846;0.446256450544273;0.209212961947822;0.106324739607382
"clever";0.404640000482998;0.0611999096684018;0.179412276932366;0.0114189692951995;0.304237863297548
"comfortable";0.447322239629171;0.404469703613743;0.476616436347115;0.159063617198902;0.0502497033921605
"compassionate";0.361174237920965;-0.0671770715937974;-0.0692391159946845;-0.0454079225677283;0.168844286359093
"competent";0.20244645614172;-0.0597046318967885;-0.0499369297144471;0.0096481105666039;0.16854711277687
"confident";0.282658754346537;0.157898504522142;0.197773596354942;0.218976601863426;-0.156632918771566
"cruel";0.218357184854128;0.312695666317661;0.200203956037393;0.111639581733971;0.280357114588742
"curious";0.573487667395258;0.438008597255652;0.0982941784387121;0.287854830182969;0.1544836976868
"dangerous";0.411084462844824;0.220222973035067;0.432716076356458;0.271405615270963;0.0901064756203069
"daring";0.127427622522494;0.0889849676539438;0.206420021483181;-0.167113911973903;-0.0989827861728427
"defensive";0.227497614378651;-0.0959142402358545;0.0000385390430801316;0.536933583555111;-0.14937186829549
"delicate";0.449009006326259;0.388527768761141;0.150314812389701;0.226984977320062;0.20171653735173
"delicious";0.243471711936563;0.522783899831717;0.280679840315852;-0.0389481021602081;0.208937009110901
"delighted";0.427775341886299;0.39539477309759;0.24269633763643;0.406554204247341;0.0756244958644165
"delightful";0.402861727692011;0.485476731635376;0.180432726083441;0.219392306215299;0.398296440570267
