"MR6";"MR3";"MR5";"MR1";"MR8";"MR4";"MR2";"MR7";"MR9"
"#-free";0.0843029763963253;0.546103646382319;-0.0823128672412899;0.340776463575812;0.183640309156022;0.490081380213446;0.0000950383824212571;-0.0375559630261639;-0.0606913410370397
"#-profitable";0.469958811948826;-0.0500838094540684;-0.00447240883628587;0.0055526648206677;-0.0232239969972713;-0.0663223171431232;-0.0765998391740396;-0.176564092761145;0.151019070425284
"#-strong";0.0461666032145608;-0.0433876967382267;-0.100598029890886;-0.141308003282646;0.105138644012502;0.506928855734321;0.122856907692207;0.128377751545216;-0.042438823053764
"#-worth";-0.00235891379686609;-0.0624422956857737;0.615719606715351;-0.0370422316094294;0.0163175072706199;-0.0107918946400421;0.121032891624246;-0.0510050731412697;0.0297234360257986
"accustomed";0.181828032675802;0.290014783225746;0.0712555840548944;0.0195638423317235;0.511929431732296;0.173059602901907;-0.125737677782873;-0.0814761212225919;0.0795474633225539
"afraid";0.37684756501456;0.329222765605472;0.435189770250116;0.325161606571488;0.211442769948215;0.0474327414681617;0.0502667360985353;0.0342014053975493;0.194590264157981
"appropriate";0.048950529026486;0.0743033791770244;0.0482535132094226;0.479683997614544;0.0705911592446417;0.0212010860522225;0.0476589544098687;0.380117562473459;-0.123404303611558
"beautiful";0.232971050866497;0.401423745065136;0.341127039091332;0.259930897269169;0.310090819306798;0.388984843614156;0.0705928989140614;0.0791678119282507;0.0517641662224143
"blessed";0.0498376651724824;-0.0863856111940912;0.532579352078931;0.00585095008947783;0.260475155394458;-0.0230975591644955;-0.0284289823037133;0.493191452133286;-0.0384479282651166
"brave";-0.0809416009440975;0.132055902553225;0.0471056973560447;-0.0825968470880678;-0.169805671631445;-0.0319831297822593;0.808958406392393;-0.0733580112510371;0.0104723183212406
"calm";-0.0042632910856013;0.0401164039819207;0.532249011693287;-0.0434717168381615;0.0388617813621312;-0.0398256005954522;0.174443466906204;0.202358822838184;-0.0304863309323725
"capable";0.477887053415986;0.0210213616377026;0.0697048351679676;-0.0992091297384655;0.231495634627525;0.0422549329592412;0.299055754492655;0.312074684953193;0.0457875271533327
"careful";0.636569470967058;0.106176166135996;0.00191572554965782;0.088674446170906;-0.102587567181348;0.326842797720311;0.0552426380180853;0.178237771926898;0.0112562730974238
"cautious";0.00149794162807851;-0.0873143514608999;0.0469412728055717;0.12884986550104;-0.056211625813148;0.0202760542462878;-0.019447163888117;0.470215343351647;-0.013532621334842
"cheerful";0.665577213125906;0.184876093900127;0.109254836425676;0.292774194741565;0.0427505815586309;0.0921798182593246;0.0820565386412918;0.0409818876067371;0.0283584569272656
"clean";0.736056888450851;0.139600800638745;0.0601339473049752;-0.0477043230810026;0.0935123899711145;0.0632795817379833;0.045427608114432;0.0294227785068586;-0.0423599700220212
"clever";0.433356589184283;-0.0619152350208497;-0.0716924170662759;-0.00250989901484785;0.284525745297203;0.219858024145879;0.0634158187676381;0.0252433422420055;0.0711160118331191
