"MR1";"MR2";"MR3";"MR4"
"#-fancy";0.596178200230754;0.234576413982101;0.0419134236000832;0.152995508218482
"#-happy";0.329029551673169;0.445731176013198;0.232211297856163;-0.0494569300873259
"#-married";0.421844451854272;-0.188261832070836;0.398869506731004;0.00750886934502776
"#-pleasing";-0.0878140471638145;0.367624599712775;0.149700342982884;-0.00636442930660645
"#-wise";0.469256314910064;-0.0174201945554976;0.393729079743258;0.199013398297419
"accomplished";0.00917115062304745;0.324537800273433;0.673770477767273;0.0260160979356968
"afraid";0.544692914503177;0.416771827380428;0.397105486992839;0.28901106166075
"alert";0.169955927318361;0.209457559207474;-0.0554112237696244;-0.114867017790977
"amusing";0.477760625876126;0.394676187193983;0.135878044759384;0.0379272690089941
"beautiful";0.620624197440774;0.364643697540067;0.442651857863324;0.234716143143841
"best";0.535183605636268;0.553182517432292;0.292781495514812;0.181753445179458
"blessed";0.392421292010003;0.0298538039153662;0.426619782348772;0.019834741661917
"bustle";0.585736754937137;0.156676548010587;-0.0634267591969573;-0.150706767447838
"calm";0.184472402200776;0.634713735171315;-0.099004558359827;0.224189794049024
"capable";0.155010744391987;0.490019882835609;0.377465880733379;0.232267153512391
"careful";0.283172485152419;0.58167642714821;0.231245670921941;0.205954639873528
"cautious";0.156672358765122;0.518829286676316;0.427049143956476;0.298739261803426
"charitable";0.261039754191275;0.147439129422098;0.533396779315418;0.00110585117593585
"cheerful";0.567252665170014;0.483061656067165;0.352297238494606;0.263871232762699
"clean";0.365971507523185;0.0676933522659509;0.171711660382283;0.224306689659103
"clever";0.520780222498826;0.497248802072113;0.375470297473743;0.250903492378659
"comfortable";0.487270050567723;0.576603403165183;0.283265159342665;0.390247145113005
"compassionate";0.282392728125;0.228841389687793;0.208540417905682;0.0484275260709714
"competent";0.000387811290814705;0.388562450258995;0.25855215075608;0.122760436085326
"confident";0.391501021271101;0.530424876097291;0.071281227433963;0.169028086477819
"cruel";0.331400045504852;0.250988134238553;0.0753253946210519;0.149217597648023
"curious";0.207678212316833;0.294550970295991;0.397089190776921;0.227148818472783
"dangerous";0.142871140801962;0.469037744139222;0.443010320627736;0.21055180752706
"delicate";0.37407011526393;0.528498163841159;0.339571081644058;0.167212146059634
"delicious";0.374439469087568;-0.0571841699060811;0.50321816498503;0.340756192362203
"delighted";0.568320779863656;0.404064617468044;0.303082247959824;0.306429566857337
"delightful";0.584817088086837;0.445171919314056;0.375903331676461;0.296805832825928
"determined";0.591597389954685;0.256542039124248;0.533162523541772;0.221356853423273
"different";0.636663416605707;0.386018285775077;0.397169932904018;0.207254933898728
"direct";0.251369425529904;0.394079690951236;0.506048775150875;0.0295443150713028
"encouraging";0.316825835864841;0.096954966514295;0.462650119746222;0.239450866549453
"energetic";0.256418036859527;0.547253670644164;0.0186701176831982;0.129345267015774
"entertaining";0.445801390404671;-0.00747281318691292;0.381519361287332;0.232001645818805
"entitled";-0.0617458935662562;0.206601147777801;-0.100522047542457;0.860240719988226
"exciting";0.384894439186728;0.566302488259349;0.226156137728834;0.0367559933900011
"extraordinary";0.288525552449962;0.577306092455176;0.455523607984619;0.122213112801008
"extreme";0.412343693775116;0.440112321268174;0.380316641170371;0.215299341159878
"fair";0.425863900227622;0.575128297418643;0.363884117436694;0.376792457457202
"faithful";0.361166985192557;0.196576109348297;-0.00859646619520649;0.0589580443354194
"familiar";0.460192170922326;0.404769138300944;0.394138373279541;0.15740925539015
"famous";0.298893746423528;0.28743048315386;0.372341679051789;0.246793464227408
"fancy";0.0937527306184211;0.474347739301703;-0.0216938001774379;0.63565646650579
"feeling";0.06373270520221;0.474416672614604;0.171501065716915;0.091765372826918
"forgiving";0.157682222241413;0.164003140604277;0.170940416878338;0.252900836144695
"free";0.396814103773155;0.219798471641284;0.462035049579318;0.196729307795344
"friendly";0.675293847414952;0.331157443372317;0.27722575276379;0.155481780120924
"generous";0.422109372091098;0.064887553540343;0.54399629326478;0.226224135616218
"gentle";0.607957425498082;0.369079926934278;0.195828815655812;0.291068596251964
"genuine";0.275072169920091;0.576128279481401;-0.0840097020380503;0.0619564450128701
"graceful";0.216237355188461;0.286922597537119;0.507017690284917;0.185962043985913
"greatest";0.526634410540271;0.549640894332679;0.346689678173362;0.302246887956319
"happier";0.673749181014567;0.1582514795592;0.161335264482933;0.156652790650687
"harmless";0.0437420135007605;0.249131826194195;-0.131499209167915;0.733749613616295
