"MR1";"MR3";"MR8";"MR4";"MR9";"MR2";"MR5";"MR6";"MR7";"MR11";"MR10"
"#-accustomed";0.15086655270919;0.0152777109352111;0.00487988901109446;-0.040698259303053;-0.0445565514119439;-0.0419702450590843;0.0539277210147926;-0.0287602495310622;0.658219161479064;-0.0462813624467427;-0.0338955095434717
"#-afraid";0.361588533790919;-0.135079830907524;0.347373032902483;0.01033083493739;-0.00281677064003274;0.112433197707823;-0.12764013467595;-0.0343953752608871;0.0311583889976932;0.403432338171102;-0.250265669297542
"#-comfortable";0.00854077744226061;-0.0338072764521592;0.546823975775876;-0.00429430131904708;-0.0314639812635261;-0.0288005127398137;-0.0446913772123321;-0.0347057988147947;-0.018613112955876;-0.025144010147786;0.0521354255526041
"#-curious";0.0085407774422613;-0.0338072764521598;0.546823975775879;-0.00429430131904653;-0.0314639812635258;-0.028800512739814;-0.0446913772123337;-0.034705798814795;-0.0186131129558766;-0.0251440101477851;0.0521354255526022
"#-free";0.196011616658762;0.691700455802947;-0.0254143171870992;0.120816194166921;-0.00936831764485351;0.0295232377105971;-0.0554388202012862;0.0865034720449362;-0.0668955051949352;0.00464914838651663;-0.079178342681428
"#-honest";-0.0476220692546844;-0.053803795808983;0.0216512106436386;0.0671290417387687;-0.00792891060122855;-0.0197344994115226;-0.0428172223568405;0.321812748460916;-0.00323764776795725;-0.0527396693948562;-0.0328929023751071
"#-married";0.2327359052085;0.0134673146135389;-0.0331968243063139;-0.114196617569461;-0.182296475958921;-0.0184543779310218;-0.074949400038365;0.0195830734489372;-0.00978944376739149;0.483446923104518;0.0634483836631345
"#-minded";0.0200432788848598;-0.0176867610465154;-0.0748996390977098;-0.0409470266964057;0.265915056903318;-0.0144526545526275;-0.0594748244982779;-0.0293078911381847;0.0926911954781747;0.84516160779108;-0.0157273565765796
"#-neat";-0.0109564743002978;0.0717545093029776;0.0379142383768326;0.627932459748796;0.0246578698607033;0.0516045706153841;0.183013597904664;-0.0416492482986989;0.101260497541604;-0.0633423339357651;-0.0568826714236488
"#-profitable";0.351834347559352;-0.0627119799565809;-0.0600250858439989;0.101921969723546;0.101809098065291;0.162504401077276;0.113690467566902;-0.147981020660955;0.0178505580299516;-0.0171858859754274;-0.139521692611266
"accomplished";0.595099385537529;-0.0944759930156438;0.10571958434581;0.114637183236389;0.400741463535335;0.0690051563835854;0.105007493171322;0.0283128157114964;0.0908788895515149;0.0195646577018295;-0.0850471485195312
"accustomed";0.649240483337914;0.143042765245774;0.114018091372423;0.101594259155441;0.19878394316115;0.0783082445303769;0.0848369234526582;-0.0937427210104648;-0.12404207798118;-0.0994002559692329;0.2297469393379
"afraid";0.736903383513405;0.314358795405205;0.163107925071271;0.0754133059692413;0.188525300414244;0.154304246770141;0.0533702422952593;0.12023691983122;-0.105920969247593;0.0903607363612302;0.139516622506059
"amusing";0.172845630211674;0.39081270135815;0.372413431231245;0.0995421098756782;0.0759497236138395;0.022340850140619;0.00792115146410266;-0.035439975805764;0.295151073319994;-0.0703514538837433;-0.147736238830416
"appropriate";0.0179789703547164;0.00512905195683712;-0.0416619253765606;0.338708715698282;0.0498327158010456;0.311046175996464;-0.141609740089348;0.140594506907155;-0.0386950162216291;-0.015582846201221;-0.241846914188125
"artistic";0.102252660908617;0.0223288218224236;-0.0163049808559082;-0.00843813067375883;-0.103082701450273;0.144110237737454;0.0564268058453499;0.0778721081177917;-0.0878079075563032;0.0671483216100831;-0.148881055732245
"beautiful";0.725120165241479;0.252484092990958;0.171188853432665;0.0698509229180888;0.152669207943085;0.112251029826562;0.130312910388459;0.0918142994316612;0.0776538420456899;0.0446383504579034;0.216016195058018
"blessed";0.46010042280547;0.517074317709741;-0.01235739582875;0.130926555946633;-0.0482577151155626;-0.0703027340491293;-0.00781696468354747;-0.0497988301540956;0.0403209503953293;0.0233605220926296;-0.0562368291209075
"bored";0.336222994748284;0.189333892224516;-0.071080029559007;-0.035822267135273;-0.0161853623970376;-0.0590347466439439;0.108513089396681;0.290781925156714;-0.11448258751335;-0.0867576366145272;-0.0879388772349766
"brave";0.429272282616134;0.308460089593976;0.0551295852857296;-0.180673053351705;0.210441156711926;0.100890284500006;0.129843854259599;-0.0562183939303865;0.243841469350392;0.232149981869032;-0.19296973632554
"calm";0.326165859937383;0.113102574122389;0.117034287746306;0.0126161292196554;0.121197173097713;0.0312934064988542;0.0839128188537091;0.208425190479029;0.597911962364238;0.183475690456385;0.14170531528444
"capable";0.475013591848283;0.109073530839977;0.00825181243279666;0.0177961841605953;-0.146464125428385;0.041085353137589;0.156737351486306;0.502073972557086;0.126803704554861;-0.00203954996001279;-0.0627827513392765
"careful";0.503048685300892;0.348517095523107;0.331380162647413;0.372532134677986;-0.0649864537260542;0.00754643554316345;0.0991111681399181;0.0561350590492811;0.0989805041914969;0.067442761553557;0.0923458957334579
"charitable";0.278830533798864;0.224616273647389;0.179256486364811;0.386691640936137;-0.126229579464432;-0.11259854231032;-0.0455981103862391;0.106696233567499;-0.0965207884118707;-0.0248816728277965;0.0219488100907736
"cheerful";0.758636889227056;0.278741886320464;0.139981719386053;0.0475031685657019;-0.115212335516142;-0.0902559812289302;0.0850241381237109;0.114222690124866;-0.0220851131536026;0.105120992012905;-0.0625708760459751
"clean";0.45771259189788;0.301814690105296;-0.0559222293815742;0.224505809362602;0.385460151317604;0.0498855551310215;-0.0990065241039355;0.0884467114250231;-0.0639295605787007;0.290302767377142;-0.0415941157656412
"clever";0.519797396551506;0.241545527997974;0.0113748079555207;0.149795235194044;0.0460990613593832;0.0248516804395416;0.334235184351126;0.271238466933386;0.0720230637325277;-0.0175317117618262;0.113499504834801
"comfortable";0.617499042661645;0.442747916999058;0.137645342261882;-0.0102925046690884;0.214562486960437;0.0268374845961971;0.194969047392056;0.105218028998193;0.129229872435997;0.103451072917724;-0.0569609507871317
"compassionate";0.469529697626939;0.553792727440312;-0.10842587084095;-0.049833963158727;-0.0108382721992379;0.104813315583266;-0.0193652813954643;0.169113993946055;0.00477862246891345;-0.0772440446771188;0.162165647607592
"competent";0.107845003579754;-0.00167636650803813;-0.102736154263654;0.129764002372191;0.0194086805779828;-0.121381306241562;0.380160901305616;-0.0639274465110211;-0.0386228937320873;0.00940447781638783;0.0679731166381988
"complex";0.478201754678343;0.259731926745354;-0.0718253960011581;-0.148510182020708;-0.277362234326841;0.0136615278699778;-0.128948865160061;0.0554479853846912;0.291056681523288;0.00578008426225032;-0.192287781863616
"confident";0.381372425892095;0.270110729886573;0.116852294864548;0.238672088895201;-0.0163397580649926;-0.179404065634002;-0.15584417483848;0.125090081903148;0.103613414784914;0.0209858037336448;0.0962367326591755
