"MR6";"MR1";"MR10";"MR7";"MR8";"MR4";"MR2";"MR5";"MR9";"MR3"
"#-free";0.0488453811379601;0.360103490739736;0.537026783415606;-0.084032259811225;0.116189932912143;0.495345986257492;-0.0138513771080725;-0.0628444069686994;0.0159562551629052;0.177362972674334
"#-profitable";0.488765879958299;-0.0765152593606857;-0.0405940788681821;-0.0122743496308977;0.0333297712954923;-0.0643288982773495;-0.0606719582043103;-0.153519600645797;0.0514362318892123;0.0758651407716592
"#-strong";0.0110936472419608;-0.0585794825157529;-0.0309223525633218;-0.0706370926401845;0.0848698912690377;0.538631066587696;0.140756041410336;0.124104716001704;0.0105324404416515;-0.0888992836222719
"#-worth";0.00664357212391377;0.00932349096345923;-0.0536732473565746;0.614549301855124;0.0183269306914037;-0.0268037075229562;0.132043718084703;-0.0708844413800874;0.0506389521946887;-0.0364338407662719
"accustomed";0.143467285148709;-0.0176506749068296;0.333069124377111;0.129706313082905;0.562039281423262;0.265001218970508;-0.0782497957685408;-0.0470012233361773;-0.105988200414724;0.151189042977209
"afraid";0.397380110318207;0.375087150406778;0.311727306440864;0.381790404048178;0.178407519317505;-0.0170386070563332;0.0111356158008963;0.0010635947630616;0.255594319315819;0.0918902615133474
"appropriate";0.02001392797886;0.465462134856137;0.0512447419595849;0.0453578131493497;-0.0141359928243341;0.0297314389885696;0.00100927609186973;0.357929486169179;-0.0365122330686262;0.231130983649247
"beautiful";0.221751549892443;0.407611707321247;0.381306297101182;0.303113499973928;0.229152956182653;0.345713696483365;0.0290459254641475;0.0341396382033334;0.191944077019413;-0.00398362434535945
"blessed";0.0197392788170049;0.104742899372823;-0.0733275252527079;0.566641041582924;0.222849424406086;0.0204211491621441;-0.0319462566329567;0.486830225653786;-0.025542368987601;-0.0345437727123698
"brave";-0.0850591000431732;-0.0598423741750753;0.147133508042326;0.0645851427780343;-0.138649891424667;-0.0227142672187915;0.849267346189054;-0.0563445401214786;-0.0643813514184974;0.017115764730667
"calm";-0.0166849569794453;0.026544762734278;0.0525972290741984;0.555107301058905;0.0260017251687461;-0.0204472382320103;0.186296751607382;0.193913687817802;-0.0308857764588818;-0.0331704566187187
"capable";0.452987050199255;0.00928212355810907;0.0358723448632778;0.0935457343160246;0.236197921582382;0.0980473758730057;0.306191883969806;0.343651207561597;-0.0375156221536649;-0.0718192529436095
"careful";0.631437076275289;0.168608791130198;0.0877139009975662;-0.0277634172599514;-0.144988994158623;0.311144967149546;0.025622594859951;0.160458245207072;0.111389881674409;-0.0479057601243098
