"MR1";"MR2";"MR10";"MR7";"MR6";"MR3";"MR8";"MR9";"MR5";"MR4";"MR11"
"#-beautiful";0.021987124870176;-0.0239676978199364;0.0131362897046308;0.0565514584383009;-0.0653398601462733;-0.0170134416049203;0.613172533829183;-0.000956829866567484;-0.0900759398715899;-0.0419480078458512;-0.00146673127748559
"#-free";0.159240374728269;0.149283285540109;0.0609818454684834;-0.0358281210587002;0.0670123823196958;0.0529394645318726;0.0603034148557467;-0.0169463702603763;0.00891089622330629;-0.062441844761093;0.235825835614769
"#-pleasant";0.0268176249987845;0.0333597770654465;0.0733471050085519;0.115556153352902;0.051553755972399;-0.150257565839112;-0.127828078597664;0.13799168597771;0.438157146276526;-0.0464796209532007;0.374042961220757
"#-safe";0.0774136029915383;0.123278686958771;0.350320324906596;0.128785580693292;-0.0966150776165829;0.0637424298044398;0.055720739766244;0.138679621195956;0.371458561824738;0.111633527411426;0.163823219617758
"#-wise";0.0860033985395544;0.000356090901312611;0.0405218814486087;-0.0547436458941156;0.051639319474468;0.825346660581127;0.0516498372171799;0.0455133314120051;0.0189855333926063;-0.0750270438589572;0.0521171253378566
"accustomed";0.475267883366574;0.185267565574149;0.141949622065051;0.237429903552311;0.16395104362005;0.0208779059034241;0.0340454592952869;0.238297013777513;0.206001382265538;0.121742249245113;0.125682761476689
"afraid";0.489160492440032;0.363186251963957;0.255260216393894;0.218793529283522;0.146580532690945;0.135255590228113;0.0387441415613455;0.18655447888631;0.173163564166455;-0.0108161614380539;0.0275170021943146
"amusing";0.119507784659263;-0.0578837680794924;0.418024043406219;0.36115479492431;-0.113184197062766;-0.050192545785657;0.0799800754304155;-0.111658040873637;0.0980836768479542;-0.111481436264463;-0.160737697510017
"appropriate";0.214340699746803;-0.0797695303883476;0.111823103034801;-0.109659167413142;0.124408981488475;0.692644109064481;0.277376399699149;-0.0069294304941521;-0.0245120056989964;-0.0414071090125644;0.0357568108490626
"atheist";0.512922262670044;0.0655187653545877;-0.021348442836026;0.00569184126249811;0.145855926418384;-0.094967119042627;-0.00257905620219712;0.00139726667951193;0.12750354388412;0.111673781246128;-0.31671923729349
"beautiful";0.615440133712702;0.234270230641272;0.28845198749813;0.290447108182045;0.148306624733291;-0.0391242231809938;0.175360221538543;0.0645846137815934;-0.055312460838036;0.180156376541749;0.0157293607210349
"blessed";0.250689021827817;0.240806172573475;0.0131986982194443;0.00261586558588273;0.051113109483261;0.0747058926972928;0.351826452310755;-0.0133650497194331;0.115451927606913;-0.0634972286934325;0.456227075838051
"brave";0.153577141868623;0.116371994976847;-0.0261336903741564;0.0693282947304775;0.0835774681350374;0.0373391274690338;0.393095582351691;0.0468603612037001;0.0996165488968471;0.137322933945906;0.054949334481008
"calm";0.735820075567285;-0.00491293613419898;0.0310583446149697;0.194292980556174;-0.022074378694407;0.12415540167826;0.138191707533053;0.0418872203179175;0.0906397465540647;0.0762340158230619;0.101857804350935
"capable";0.178784929150068;0.0603883560207668;0.429318445217818;0.162452182219812;-0.0987662988600826;0.185385356063361;-0.117790643746485;0.332986307918335;0.107930795462343;0.23175403668687;0.286216253557083
"careful";0.686136383187202;0.226854866320663;0.25985041889286;-0.16232408897318;0.0810998124648186;0.0347194970255479;-0.0237314374167422;0.193999424632498;0.175636552947578;0.280144997780582;0.0262830610151184
"cautious";0.383970875552702;0.331215819076633;0.0968469292103755;0.295749844564086;0.158885076355115;0.023323171427373;-0.0115598458514443;0.259059310951312;-0.0455401580327793;0.271330873434973;0.0514769095983594
"cheerful";0.586116975600795;0.210870951546834;0.385114610831647;0.131732945369586;0.0858642746343198;0.234023859723471;0.199092770063592;0.133223119377742;0.0114210217288087;0.150453475007779;0.10716122923066
"choice";0.236677917626115;-0.1271464638608;0.125523014251801;-0.11080726146899;0.142097875809338;0.234014717510912;0.374290099150402;-0.0566976794801811;-0.0550027913835208;0.0101261460943119;-0.0123412582065416
"clean";0.39763896250922;0.388803273845687;0.0794379491128585;0.109690076936458;0.0153793576094224;0.0659665702905272;-0.00772870895554592;0.104470934979878;0.537863022686865;-0.0623481629407091;-0.0645186487270741
"clever";0.381487278402443;0.264419104900259;0.355507173064606;0.0156390584350672;0.00776982727181798;-0.153546208203415;0.206267989627603;-0.0792751744154647;0.0533454623294206;0.134525409792267;-0.326196805499849
"comfortable";0.544626706435678;0.412546903999887;0.254855817912197;0.195906437567893;0.134324736441108;0.0594279204092666;0.213415914391728;0.0869602152525215;0.131939372212345;0.0694629351133282;0.0687020465912845
"compassionate";0.468699626440508;-0.0115338426818475;-0.0138092889344995;0.28218293247371;-0.131517960269219;0.240718019557283;0.245408804853849;0.319433334945805;0.121135741927632;0.0772412264539218;0.190403185821939
"competent";-0.055254807088865;-0.0374552418284577;0.0103570751673615;-0.0231534219704254;-0.0058625695750154;-0.0129524211326724;-0.00541855003084906;-0.0345112705744293;-0.044508089793293;-0.0305012930611433;-0.00590802277464703
"confident";0.0703679549678501;0.00464700601656512;0.0292316358209314;-0.0100678057273305;-0.0437163453151111;0.0397482004495411;0.0343979782447018;-0.148259176280813;0.518887135261196;-0.0118866718594415;-0.114701165459026
"coward";0.124581562550196;0.540363646571297;0.000313426146399715;0.0611327068736924;-0.0925875977857087;0.16722161487804;0.604334661972913;0.0196716227169654;-0.0872235406665;0.0350901273196698;0.313825488435721
"cruel";0.345604121762969;0.347984195155853;0.111328597535771;0.467007400755044;0.0240880002969751;-0.0912651894008223;-0.0137876259049591;0.081158996774068;0.354334620496832;-0.0495839702950511;0.158350934329941
"curious";0.470379314713015;0.0770164043657583;0.0819664849474158;0.265201287031013;0.215284629139413;-0.030540614640563;-0.0485235731106975;0.0433790984865205;0.410231150740176;0.217984766399123;0.137316489575023
"dangerous";0.169307576407564;0.459094513627224;0.307000580768964;0.176348873711728;0.372214037936286;-0.0808965081545738;-0.0396259556991941;0.00472044107795595;0.0948818744406665;-0.0811302804767747;-0.0281018641482018
"daring";0.248851922713603;0.0269795139080743;0.345446084658563;0.0842126689115133;0.145639138957969;-0.145999876046286;0.0908928474049183;-0.0999465259758816;0.0583859713144937;0.305004391368371;-0.377306709605026
"delicate";0.563490901231647;-0.170055793944328;0.265583841664311;-0.0989055184782576;0.137707248807992;-0.00460793375756238;-0.0964225425086023;0.0664447284656152;0.0011882058957672;0.0700424751467379;0.121286668755031
"delicious";0.493084597830128;0.122414558682355;0.333947295946189;0.246869533070557;-0.0716865395409383;-0.0515898251051262;0.128274069107303;0.229142128199052;0.157742201554584;-0.0621073718611479;-0.233305666281705
"delighted";0.135196293767625;0.0289139127631738;0.402854925619008;0.209649685280201;-0.0820169679147497;0.0426605386994657;0.557867912093487;0.0805349712878052;0.032649852472711;-0.0479409979230398;-0.0249043303077033
"delightful";0.163216332351095;0.0643659418471784;0.50204684227105;0.0586721232686766;-0.115164992078244;0.0132777813719933;0.198855113668529;0.416580575520761;0.174522728017543;0.0613655663847431;-0.0242473880751843
"different";0.558678611478387;0.246353708936015;0.418971365336173;0.107147645277914;0.153836775350221;0.143186239757963;0.18478504734626;0.0681701892498888;0.103715015922266;0.168043108920742;0.173400523798722
"direct";0.0502625810263928;0.0772144485397643;0.040923073439119;0.31291563366488;-0.0490209591715023;0.349895336778508;-0.196556679330093;0.0204485141070588;-0.0123128389681033;0.0696222762123612;-0.0286418544528119
"distinctive";0.00235279768206467;0.107035026086681;0.198114625989788;0.0427372374425642;-0.0853368640824237;0.0374251413052586;-0.0582140697042049;0.221691948768411;0.361858786473942;0.102597542348589;0.409803744094628
"encouraging";0.323684555475469;0.0134293667015225;0.247573057562423;0.107761588171622;0.331512979833838;0.140927710581688;0.321134166840433;0.111796262730402;0.0691340247566678;-0.0555803485900797;0.112826824282274
"energetic";0.36980765672709;0.191649754928803;-0.0220168616077798;-0.0450749040727837;-0.188539051584707;0.13840942529108;-0.260201851577413;0.104539512605994;-0.0655855883643183;0.0110234402057065;-0.0117566057151778
"entertaining";0.41157311573112;-0.0397702641790059;-0.0703411789116831;0.478003105540732;0.123335390936141;-0.160046272018699;-0.0679807928386363;0.010276834780904;-0.0939923563755628;-0.00491361308268112;-0.0697931243084749
"exciting";0.0916570148341131;0.168095181906241;0.0128296962531809;-0.0467586389194152;0.348456287332149;-0.00202505664498374;0.301688357860297;0.193037524781537;-0.0395223639369381;-0.00443377671033139;-0.035194862366625
"expensive";0.194829996460105;0.255846046054314;0.0188131999282603;0.05097365666855;0.4991389866436;-0.0339911615107747;0.221049018864574;0.343519429916908;0.103953783582354;-0.00423052093658629;0.184290035711592
"extraordinary";0.41790440729865;0.324748730391136;0.335075824878465;0.214918133551808;0.161516712676981;0.151547703086677;0.218350913548187;0.155213854896048;0.057089576363503;-0.0242560737839809;0.143726920868991
"extreme";0.535332881296223;0.0817146979011553;0.511665997713974;0.12438958781623;0.146159478962177;0.10203413898219;0.254064480967434;0.117261740414198;-0.0305066553565099;0.236061895734404;0.0038648436542846
"fair";0.618911437171503;0.240017485689145;0.191493753073188;0.236030455175429;0.263241559051558;0.0686006995918554;0.222867971130767;0.221450408498733;0.0665962602176107;0.105338648210178;0.0431675157071717
"faithful";0.577319816658922;0.198856375744299;0.354081910506464;0.287608206356313;0.00205964923602565;0.0735418586205785;0.116480642091858;-0.00898615142068068;0.112458387855595;-0.0151585671322689;0.206622671869138
"familiar";0.698706429701624;0.0764726307616839;0.228298058654252;0.111663265578285;0.202468189663957;0.00330412167378702;0.16827652937815;0.0325971720247124;0.144041828025471;0.228604138704489;-0.0748381203540671
"famous";0.0963392257628451;0.325578000374035;0.0242805178357301;0.540598225620343;0.157647474040614;-0.00836298934296652;0.205139085146463;0.30969307596643;0.000323592346308956;-0.0691961845129585;0.178181465990273
"fancy";0.142656412326433;0.20874099126759;0.125700830223625;0.409884542218313;0.054539952452494;-0.129204155511786;0.234324565474124;0.268553852509884;0.138133275265033;-0.00252288146649504;-0.0863731086831768
"fascinating";-0.0283330538292908;0.354718987529367;-0.0629263923931987;0.0540859085749392;0.378827090996311;0.121919565117855;0.0103059536911724;0.0148675570288328;-0.013420913338093;0.0143848678332809;-0.0932403775515702
"forbidden";-0.0567913011407622;0.041056966168462;-0.106328762842988;-0.0185454693069339;0.504618706636006;0.150210971011431;0.0720781815716687;0.0110798287937363;0.442691249259735;0.146496220901114;-0.082199653041407
"free";0.639533375036053;0.194894391530068;0.313762624571324;0.211001346718438;0.0413344520327617;0.142531780577591;0.21898470514487;0.0870222724357842;0.118594729462472;0.207010362862094;-0.0508937146843439
"friendly";0.430022756653856;0.439573180118392;0.307742444385627;0.159235867105833;0.175532692649592;0.249375395828625;0.0916374100385095;0.175794972783448;-0.0534588301157788;0.162644479493211;0.0735157612472859
"funny";0.338726362812902;0.0301149032974783;0.145510991235112;-0.0642876713662823;0.573085650253255;0.15717510336938;0.366448588530308;-0.117359385953738;0.290908102873766;-0.0160881905807337;0.0208532183589865
"generous";0.618837387227262;0.275630418255759;0.0491651011296108;0.223331045472424;0.0911258639769477;0.0149140387490828;0.0432014914701806;-0.0533337942660494;-0.0899689308327792;-0.146159915999599;-0.0839806275008538
"gentle";0.58562010552833;0.317712089745175;0.277351381336406;0.188410892771546;0.161285848072955;0.0369135199681512;0.0716446161531933;0.164711103646364;0.20841253199019;0.101260861320279;-0.124358423385072
"genuine";0.545239234524218;0.0375488207469818;0.175982935760016;-0.0726032000707001;0.422467832529934;0.00265857709451051;0.198140969784485;-0.0908195817079323;0.223248786879167;-0.00338663832382886;0.0344223447714973
"graceful";0.375337006238613;0.529658359672483;0.234579121943224;0.223881880248516;0.0545047438622013;0.385550961916228;0.012859468532322;0.0915490996334531;0.0399437932772469;0.244658679085209;-0.0615008299420587
"greatest";0.424258154067293;0.0655928346382999;0.324985784811752;0.204129912882767;0.00299244866600264;0.0745123419040137;0.0818498778857809;0.0964939163350988;0.336511896257168;-0.0631596110609327;0.0663456656256927
"greedy";0.0995362309005402;0.04893193308194;0.0660676630355957;0.628913454093314;0.118985371827651;-0.130674852318371;0.252940975127452;-0.0255171362412707;0.00263590086656065;-0.168587725307921;0.00402798595101694
"happier";0.714450038290695;-0.0191699011611433;0.0113678652407346;0.0406912638095135;0.137384777787653;-0.113393576544326;0.0590388959237716;0.19424108782486;0.164084901290748;0.117335721364028;-0.158000416212569
"harmless";0.140709655499067;0.47589597482469;0.0970040597378782;0.44347658045357;-0.107450164518162;-0.0211233802616285;0.0621946917702693;-0.0550489901321774;0.0024481684259716;0.00519629615007236;0.246881450482732
"hilarious";0.0638096791256678;0.0996688501982745;0.471418731384028;-0.0101927574705145;0.24042549669872;0.165925121260526;-0.0469521905156523;0.268511460719771;-0.109365302467104;0.0317255320569904;-0.220899582447653
"historical";0.0481850085422876;0.0852550102866564;0.0214195496697591;-0.0188141875981148;0.351453420668407;0.166604404089916;-0.146855446985214;-0.00582191307523932;-0.0637205625660537;-0.0314369929914207;-0.0209048399573656
"hobby";0.196625348065762;-0.0354014549474097;-0.0090413107819001;-0.0295091066277972;0.0113458059816761;-0.0870073252867976;-0.0278499973931351;0.0213199190126899;-0.0208067516145163;0.833761872077996;-0.0621371742900203
"holy";0.115867259256303;-0.00961408218810875;0.02296653222088;-0.0130796030566204;-0.0166194390060665;0.0755653406136614;0.0512104034806148;-0.139682134064425;0.607120535567608;0.0427117836532369;-0.077385086283961
"honest";0.635182805681609;0.532859922613371;0.14479013564667;0.108045672094455;-0.0046136313484011;0.129789280817086;0.198644894624026;0.0609751464787333;0.0696186020102777;-0.0239345296323457;-0.0449288522932181
"humble";0.635462523003466;0.277198978139337;0.209270177766152;0.287624936020532;0.208951691579946;0.0376680649387797;0.124178571933506;-0.042768914051167;0.0622718693581185;0.167982288248855;0.0371909961341025
"imposing";0.0308437960537791;-0.0328099376590937;0.0126026530419747;-0.00868964465399596;0.0100948856008386;-0.102063775854982;0.0460897830674108;0.0519500924660926;0.00237316236483484;0.000058018947784048;-0.00449344109227066
"improper";0.0860033985395542;0.000356090901311983;0.0405218814486088;-0.0547436458941155;0.051639319474468;0.82534666058113;0.0516498372171797;0.045513331412005;0.0189855333926067;-0.0750270438589578;0.0521171253378566
"independent";0.222225761428072;0.047114383985591;0.0617943560933272;0.193848183696402;0.0833799410115639;-0.226258065203384;0.285745557100987;0.258894329986717;-0.0143335218918049;-0.00630787677537604;-0.323479372153546
"inspiring";-0.0281840512083495;0.491296882909394;-0.135019382296712;0.06295225876813;-0.045113855027634;-0.00043804961558014;0.106512081369398;-0.0793978065940004;0.232478334851402;0.27076503199122;-0.0984802229970619
"intelligent";-0.0652912945285613;-0.0889829782762749;-0.0199033314346433;0.0217185785882307;0.0397766719421856;0.1338658198477;-0.0229582417211627;0.0374376971160588;0.0901615824810513;-0.0867861279840527;-0.0130983380741678
"interesting";0.203229825232143;-0.0797660009418951;0.325026198347971;-0.0160085377490678;0.0485373327019246;0.0766253135442547;0.489700960488078;-0.0995634173006595;-0.0220340082459968;-0.0752333701992574;-0.0600849722116486
"irregular";-0.0048325683961992;0.446106555041844;0.0334697209578198;0.121643913383558;-0.0413974705324113;-0.1526028817631;-0.0145022385552794;0.0496783349272847;0.222044477730017;-0.0630225411977223;0.343495638455695
"jest";0.200530868693877;0.503515436123996;0.0182880982307685;0.213861701978252;-0.152617704934946;0.173752835868399;0.323942766803073;0.0909096421811854;0.207385865355283;0.0782446393484105;0.143336253022543
"knowing";0.0110788000287148;0.509624790670215;0.037034541262994;-0.176435677177489;0.194624300756485;0.0754479587668524;-0.165160198536189;0.000272369456623594;0.106661508333351;0.0378222591673842;0.0304093398003498
"legal";0.540041501079419;0.23695356150654;0.112803249841135;0.39828057843897;0.241673892735205;-0.137026170853077;0.20787434114911;0.189614415222123;0.0662038038506027;-0.0253897028450546;-0.218227502617103
"legitimate";0.0767601768741467;0.600275343735187;-0.0545722050395162;-0.0807393870213253;-0.085151469841161;-0.0216856836594426;-0.0500361522512943;-0.0885569416303034;-0.139917830862705;-0.0260539472282687;0.0411447581441683
"liberal";0.371912524752372;0.359584898977428;-0.0451141550569334;-0.114591580183773;0.183655077172786;-0.171292668844085;0.157445236090507;0.232499444518332;-0.164342995399799;-0.0371384852656781;-0.0963244515027023
"loose";0.115951513803152;0.295681686318419;0.126019781078136;-0.0439508655835185;0.0428700110610308;0.124883041190283;-0.00928099308160475;0.217193979053338;0.203923678255233;0.483500044885071;0.05891602207076
"married";0.272390831402562;0.187302418141299;0.164162451343912;-0.140061842825097;-0.0114435917517186;0.0735582088939742;0.0254351608860774;0.075736054630244;-0.124842984748783;0.216404808215318;0.207300892200219
"mature";0.36478332706802;0.0333239689225803;-0.12708577850657;-0.0413267230013065;-0.135144814278657;-0.096780753551389;-0.037879044215746;0.742790763890248;0.0480202134584967;-0.212280919633312;-0.287436368623257
"mighty";0.431630064548099;0.0450499952306023;0.397423299591867;0.187056645752449;-0.108264927276185;-0.0518338786965721;-0.0172457833749814;-0.0095608587848226;0.352201908932388;0.204324948689415;0.0142302800465879
"minded";0.172107734429982;-0.0341210865123749;0.366353491610815;0.095982022660684;0.0404764622300246;0.0310200250697668;0.689588620588869;0.244349246006952;-0.0918888047304218;-0.0295477753944874;-0.119135164819786
