"terms";"clusters"
"#-married";53
"#-quiet";34
"accomplished";40
"afraid";31
"amusing";44
"appropriate";20
"beautiful";7
"best";17
"blessed";11
"calm";46
"capable";55
"careful";33
"cautious";44
"cheerful";30
"clever";56
"comfortable";36
"compassionate";22
"confident";35
"cruel";43
"curious";44
"dangerous";9
"delicate";32
"delighted";8
"delightful";15
"determined";46
"different";55
"direct";16
"encouraged";20
"encouraging";35
"enthusiastic";13
"exciting";53
"expensive";28
"extraordinary";47
"extreme";24
"fair";16
"faithful";11
"familiar";37
"famous";4
"fancy";51
"fascinating";18
"free";6
"friendly";49
"generous";30
"gentle";23
"genuine";49
"graceful";21
"greatest";55
"happier";39
"harmless";27
"honest";2
"humble";54
"independent";43
"individual";34
"intelligent";41
"interesting";14
"irregular";12
"legal";42
"liberal";52
"loose";4
"married";19
"mighty";41
"minded";42
"modest";9
"modesty";20
"mysterious";25
"natural";55
"neat";12
"newer";40
"novel";4
"passionate";26
"playful";1
"pleasant";5
"pleasing";8
"polite";53
"powerful";9
"productive";16
"proud";32
"prudent";32
"quiet";3
"reasonable";50
"respected";42
"rich";48
"sacred";27
"safe";2
"secure";45
"selfish";47
"shocked";38
"sincere";19
"smart";10
"strong";31
"superior";32
"surprising";20
"sympathy";26
"thoughtful";49
"tidy";12
"uncertain";17
"unfair";20
"united";49
"universal";13
"unpleasant";50
"wealthy";18
"welcome";30
"wise";1
"worth";19
"original";29
"standing";34
"threatening";37
"weak";20
"tenderness";26
"spontaneous";38
"stable";11
"suited";41
