"MR1";"MR2"
"#-fancy";0.292827753871256;0.499340114707181
"#-happy";0.359528062940843;0.393701782137249
"#-married";-0.111044865968684;0.576514917295834
"#-pleasing";0.309309024801314;-0.000787464247935419
"#-wise";0.138489823277078;0.595048370842776
"accomplished";0.336918979923973;0.364944296943916
"afraid";0.547641413490741;0.641840238000127
"alert";0.103350473442532;0.112939973603107
"amusing";0.364017379744142;0.457407353222779
"beautiful";0.477906963755776;0.736282297444852
"best";0.588335032235485;0.579920395457865
"blessed";0.0763696168533057;0.560925466610669
"bustle";0.049481327465808;0.451872767899623
"calm";0.640286875968886;0.0669867950238179
"capable";0.5686353829812;0.307147389220667
"careful";0.618904357749575;0.332000705282538
"cautious";0.633247979284238;0.331407886552159
"charitable";0.170684453124044;0.505880511503131
"cheerful";0.584299701877508;0.635464881437709
"clean";0.203701089842615;0.381512787076312
"clever";0.589715488738223;0.610278404894562
"comfortable";0.726973489678194;0.518738214133413
"compassionate";0.23340817340925;0.343962709206632
"competent";0.409309170766961;0.124652294522845
"confident";0.54075958302543;0.339975553840925
"cruel";0.300921278897174;0.301097086699092
"curious";0.408654846650993;0.366957113683504
"dangerous";0.54403586261648;0.335035507828782
"delicate";0.563230998467543;0.471887099724618
"delicious";0.197039316927232;0.563726043124924
"delighted";0.53805791787974;0.60992580441592
"delightful";0.573432328505888;0.662883106611617
"determined";0.38859868146917;0.766014082850441
"different";0.476123508695889;0.725712151526702
"direct";0.385466818283523;0.47460843488196
"encouraging";0.260791766281605;0.498185454409258
"energetic";0.527748447539419;0.198597296404473
"entertaining";0.163805507875084;0.566545903022199
"entitled";0.622532835755314;-0.14656591559568
"exciting";0.508580213706192;0.426574248269524
"extraordinary";0.583550199921279;0.467629275563646
"extreme";0.522354004280396;0.525670525021065
"fair";0.724367337413462;0.513004165707909
"faithful";0.199017103955582;0.285971606220899
"familiar";0.459958237975937;0.580187455069776
"famous";0.412090794471118;0.429521485471067
"fancy";0.746848853644801;0.0127320835216076
"feeling";0.457958469854388;0.126593453487465
"forgiving";0.295122758867964;0.204160297761213
"free";0.337199773800738;0.565555297060247
"friendly";0.392461338893854;0.695470076609532
"generous";0.234556303801032;0.632896327611589
"gentle";0.493591049420776;0.583301218892786
"genuine";0.499310910226419;0.165278899520849
"graceful";0.385429862807241;0.4398744971757
"greatest";0.66043964128926;0.593459759498278
"happier";0.243113815785377;0.632611275535287
"harmless";0.595550992225923;-0.078880151500431
"honest";0.473648185564239;0.434528127576562
"humble";0.33597222785538;0.64549844101114
"improper";0.402087786860678;0.214775438215876
"independent";0.273709999204354;0.704600802786046
"intellectual";0.649108064701948;0.246867007256703
"intelligent";0.271693079728578;0.515730590406649
"interesting";0.679424324913035;0.577483747170301
"irregular";0.0592735198285887;0.712432446793354
"legal";0.302378597074957;0.301970787311103
"liberal";0.582341405585241;0.422968508014795
"married";0.634798186566739;0.497632956336277
"mighty";0.406524464189249;0.131050438138604
"minded";0.275430429444622;0.256637881523139
"modest";0.153368636353318;0.545039096683324
"moral";0.0982481789811593;0.268441655060419
"natural";0.602112918657235;0.562622336568653
"neat";0.557361773108496;0.43639767462565
"obliged";-0.0108079146499022;0.51109880156625
"original";0.295534917188825;0.544620200169796
"playful";0.324678185905043;0.289321832627912
"pleasant";0.503067321115277;0.682789977936489
"pleasing";0.476338110944363;0.601895423674965
"polite";0.41849700659316;0.146554397317814
"popular";-0.005609516723615;0.0160334050228221
"powerful";0.435944879082351;0.372259472152645
"professional";0.425669345056288;0.0488088182362496
"profitable";0.0982481789811594;0.268441655060419
"proud";0.643670180495049;0.439743739958061
"prudent";0.220284144272088;0.471311099409737
"qualified";0.149356219409974;0.218885836673975
"quiet";0.734427108155675;0.458879832745658
"reasonable";0.757634295457154;0.427238318505916
"rich";0.472537541378913;0.678107264815473
"richest";0.302378597074957;0.301970787311103
"sacred";0.339827734658819;-0.0157545413298517
"safe";0.223519033136915;0.677577797007279
"safer";0.251872952846223;0.542318659202366
"secure";0.386004499032839;0.417134320923038
"selfish";0.329129095763925;0.341155096313551
"shocked";0.466388954017969;0.133168118388853
"sincere";0.682950596618396;0.0696470151652801
"social";0.408283587723686;0.335266947635553
"spontaneous";-0.0372335153615119;0.238442744320803
"stable";-0.0246871180872693;0.337179598195813
"standing";0.372891427365243;0.414235317983195
"strong";0.69247342575565;0.502843773255286
"superior";0.544732460090038;0.620830500867823
"surprising";-0.0259700367319774;0.493353128713911
"uncertain";0.333882711865417;0.278330332156931
"unfair";0.279678611525602;0.173347061404543
"united";0.763181753432636;0.211539911205789
"universal";0.622532835755314;-0.14656591559568
"unpleasant";0.627649307385604;0.425203252897042
"weak";0.219607821139041;0.48071222533616
"weaker";0.597773340188024;-0.14833840275296
"welcome";0.58943980183126;0.430505217098678
"wise";0.308202918182719;0.49742622179659
"worth";0.705982039870181;0.508519703742501
"productive";0.359364145129882;0.281604168269173
"thoughtful";0.535557905046725;0.261157089775764
"encouraged";0.280206432509543;0.229674618072305
"strengthened";0.331397377024248;0.0685556713359742
"tidy";0.180208157917794;0.203429401810296
"subordinate";-0.037420329019461;0.222168722949539
