"MR1";"MR8";"MR3";"MR6";"MR4";"MR7";"MR5";"MR2"
"#-beautiful";0.0110552450618996;0.246354625364524;0.705553861624436;0.158719151033031;0.16674208361181;0.0084498948645368;-0.224152793497225;-0.0304086947175112
"#-fancy";0.0460508947915287;0.155281092919212;0.0193005622666434;-0.0655106910132169;0.454161907738278;-0.0360445920735883;-0.0856633020219416;0.0309116915901767
"#-humble";0.177348513996657;0.535023769301803;0.212913360513795;-0.0464136738813084;0.062368476963181;0.00587999303273184;0.061803825342927;0.0338423969864581
"#-worth";0.561989229268666;0.262539482809361;0.00344066442714181;0.354500335695689;0.0223751803610905;0.0790718232870881;-0.0642966944959148;0.295940937450396
"accomplished";0.0803495543221601;-0.0542414050281779;-0.0598473084756704;0.153030753417407;0.0295189405675257;-0.065220154045127;-0.0291857149030847;0.544348725410853
"accustomed";0.233931211029661;0.371055400301138;0.169215985841729;0.570391777238205;-0.0481995597679186;0.222182044672691;0.0489136185394033;-0.0465165468328401
"afraid";0.545480518077886;0.305419538500153;0.214759304964185;0.0487302277157314;0.182242955586969;0.294187089453491;0.22554346635796;0.033011980524419
"amusing";0.0270513946926288;0.029133898454457;0.374285238010832;-0.182257592812513;-0.0236678835361897;-0.0978196642744325;0.133778107679134;0.0111227270720652
"beautiful";0.130953619391681;0.702968346502366;0.224605590541702;0.183566621285006;0.0918985776579341;0.223758346090108;-0.125992791071728;-0.0442509069306661
"calm";0.193501697993702;0.113461919032858;-0.104337539765358;-0.0192672280723583;-0.0609615292355443;0.627624271119982;0.119458843264381;-0.212390314321837
"capable";0.520214461205343;0.345301837407451;0.1756988253537;0.232034823129822;0.267286394339291;-0.0176994745297872;-0.00641986095983737;0.0234987428741654
"capital";0.393112742358195;0.223996575606139;-0.143776533479384;0.214698440455285;0.0541314146796965;-0.218177109154585;0.0277903558950872;-0.0948945392940935
"careful";0.554182042901018;0.0191927738905328;0.100050097812073;0.0928979785940274;0.255721111658695;-0.0333283023656063;0.134053596398385;-0.0403323639821261
"cheerful";0.204900467548687;0.0676265767291935;0.24294660724855;0.452052724602996;0.217484892868767;0.358971020905001;0.123309690385254;0.072478836565236
"clever";-0.137374900935781;0.335751423257586;0.0386266393178004;0.44479915689809;0.0262658337358719;0.205401780300071;-0.133343695804534;0.00609802074710102
"comfortable";0.671660752438128;0.206603610893446;-0.00813247656802122;0.0917017937975874;-0.0632530518350246;0.00678520896955743;-0.13640331088478;0.160857805122055
"compassionate";0.206802350428985;-0.050029857380671;0.101152193864923;-0.14561914275737;0.148698660804698;0.0636166127909665;-0.270076612251398;-0.0871387882575079
"compliance";-0.0795494001988989;-0.058283838147771;0.0564740833302377;-0.0697779187946023;-0.0517210613260451;-0.0149140608096607;0.0850051811810378;0.0431622781447171
"confident";0.0305271027366447;0.269171010581115;0.639613585668475;0.139220539439136;0.0985446101045287;0.0453703192264518;-0.226018212234685;-0.0094436603991667
"creative";0.0388766282793423;-0.00940362127964875;-0.0840367391372739;0.21212649805658;0.337512623136166;0.357442189546939;0.302176623219187;-0.0833106588770926
