"MR1";"MR6";"MR3";"MR2";"MR5";"MR8";"MR10";"MR4";"MR7";"MR9"
"#-married";0.134548809382205;0.00308389734056125;0.0249982725500444;0.32593858616743;0.479555426104385;-0.0279540698383444;0.0529527583133793;-0.156465868300543;-0.107994282052165;-0.120182941271573
"#-quiet";0.082715046243119;0.176803875952742;-0.108604236900357;0.00237695571959136;0.127674401907489;-0.0638693983346635;0.208678280901498;-0.0948848426086619;-0.04695647462685;0.0145087504079633
"accomplished";-0.0647192534977916;-0.0384157352646921;-0.0800901201507098;0.139534058774527;0.474465282805893;0.2895500253256;0.456774563763635;0.287491893719386;0.145685559135335;0.0138319705659034
"afraid";0.478313481702285;0.467050164903671;0.322912306130809;-0.115101736016042;0.121387330909577;0.0681400022950451;0.0230523898847459;0.103769306326164;0.22895711457318;0.155976592717531
"amusing";-0.0339829665741713;-0.152097666522435;0.602521689236529;0.358653133216834;0.0780305974876003;0.0596343442201013;-0.0837557007064524;0.253934657401596;0.0412731667691763;-0.036816587791642
"appropriate";0.315548418180912;0.315805945721461;-0.0341360499738524;0.0174488534849868;-0.283379220003651;0.151057988778923;0.0974729114912379;0.173095207605307;-0.00592753376351399;-0.208621834265939
"beautiful";0.178351367808594;0.476797358061997;0.0212226300935554;-0.0880362605339952;0.365852297953376;0.398792660498499;0.125073552923393;0.073982615689187;0.0755177614172476;0.0191890534714157
"best";0.350943283049216;0.424559077970293;0.0935364267463755;0.144329425165577;0.228167298586013;0.197679519923541;0.251419261291076;0.180774906431762;0.152918438335634;0.138134579430151
"blessed";0.20613418771528;-0.0691419298627927;-0.131011374233625;-0.0604287306807249;-0.197870027102494;-0.0340547186831791;0.352126276267807;0.222771623441521;-0.112506634785439;-0.119367774754863
"calm";0.506904645172325;0.129871834239304;0.0742494432968152;0.508024773757133;0.0818562558502702;0.0792146428006887;0.133658624457372;0.0492713407837454;0.137472865523101;-0.0707644207760791
"capable";0.622598700414027;0.136761952252066;0.181840947144987;0.105737095133961;0.248311526756799;0.0682010063104234;-0.111259130098357;0.195538091852275;0.0339972391122325;0.209088705453472
"careful";0.182337342535411;0.167007432055474;0.588041937241367;0.173725428191541;0.0546787480924397;0.0241560360981432;-0.104198560235954;0.0570218264897525;0.151814137633274;0.0338283875156916
"cautious";0.0632487893546871;0.0695916134254093;0.585367782240336;0.252721914439509;0.0483213096383861;0.0257278780535976;-0.108786150980579;0.168252371830642;0.132112267123819;0.00987038513411343
"cheerful";0.538552536229317;0.0713901239413524;0.178768770770461;0.132564054109377;-0.065705294716502;-0.0175773471211724;0.289714984513712;0.0350880613092038;0.143823965595145;-0.19809874663543
"clever";0.138125056685632;-0.11609449813947;0.392659674857516;0.62186768071511;0.0546886120340573;0.264726461721722;0.0479196292494856;0.154953759512979;-0.032814494866434;0.108843422143561
"comfortable";0.518882134473991;0.371011519241562;0.338561957024604;0.0932991580999826;0.0599675861236153;0.000433019401921173;0.0571946447645171;0.170430398428427;0.19008675097132;0.0509743484149778
"compassionate";0.298486615272169;0.123888482965641;0.339612188616156;-0.121251986799176;0.316620939662065;-0.0791956172568477;-0.165729153753477;0.114555111027581;-0.214730161706603;0.180207056821837
"confident";0.395000011727975;0.150983816480822;-0.100028605625015;0.595339424304403;-0.0427739403241449;-0.122427643818695;0.186221479071769;0.0761365314753318;0.10279683185878;-0.199199221127893
"cruel";0.554708615661362;0.167972645639853;0.091666905682863;-0.0425532470577075;0.146733225314788;-0.0530519594598751;0.0262179525881325;-0.0633482165509329;-0.10169869528953;0.203267128129778
"curious";-0.0339829665741713;-0.152097666522435;0.602521689236529;0.358653133216833;0.0780305974876006;0.0596343442201017;-0.0837557007064528;0.253934657401596;0.0412731667691769;-0.0368165877916422
"dangerous";0.270508787718213;-0.0599267440273322;0.601842120413876;-0.0999230828940835;-0.0870158781426047;-0.0869058509352533;0.0111895809946386;0.040692466559645;-0.0497338974669264;0.0660879164254338
"delicate";0.518964658872219;0.0960685353639466;0.160471800417725;0.185061271798601;0.441250326053653;0.167010816546018;0.0433851360188909;0.0311346117280913;0.137112174217377;0.073120441040722
"delighted";0.466426691703792;0.0337214631300851;0.520347105534139;0.0994907285087464;0.286907477863051;0.115570203162777;-0.0488730675311481;0.326920414699882;0.228416887008186;-0.0209584847209832
"delightful";0.452669135180855;0.469787669177561;0.151720849025387;-0.0921503828293171;-0.0230791309790907;0.264552806017383;0.0787985499032346;0.156338590388134;0.0732061367762923;0.093312222923159
"determined";0.481402597180887;0.0917263810341876;0.296334117642224;0.425731958441032;0.18087883372872;0.101282263941505;0.168497077508805;0.111221228646734;-0.00159419892997226;-0.0320872439951386
"different";0.575446569230859;0.177891363234254;0.167207338086042;0.0832399456921673;0.174164252947649;0.181505091725578;0.145547409398077;0.185437283216623;0.262752166836146;0.0295116963435552
"direct";0.332976370445525;-0.1034707975744;0.229123328058935;0.117682186079591;0.135945689707957;-0.00126755332295646;0.0225039357834172;0.699720415662182;0.1509911126026;0.112779205412102
