"MR1";"MR2";"MR5";"MR3";"MR4"
"#-afraid";-0.00565573931904948;-0.0510849049237812;-0.0143330785679335;0.610883919000916;-0.0385115521467731
"#-dangerous";0.0816150282551641;-0.0919687177364765;0.291356114220682;0.0457084400605268;0.0284037824469659
"#-fair";0.341102447643887;-0.038467889492705;0.088154247657973;0.314396861150744;0.289438710435818
"#-pleasant";0.0692009592174626;0.453834218098749;-0.101287767252318;0.0435188654635212;0.14359024317491
"#-strong";0.147134880787826;0.205341981383156;0.34949931680009;-0.0520752674666966;-0.0600559814058588
"#-weak";0.253800258949494;-0.0711022708205565;0.0911332914143335;-0.119919744035522;-0.283658438005139
"#-worth";-0.0321470173328116;0.0853720413402476;-0.18202581953679;0.504391020616073;-0.00241707711004273
"accomplished";0.299658063913413;0.217640516677858;-0.0431396008864335;-0.104393540429132;0.329827608560211
"accustomed";0.541904284719651;0.226773453549123;-0.160369736543522;0.139098719065641;-0.188339458848782
"afraid";0.457973569328324;0.367840684522909;0.0917921187169193;0.0943442152800449;0.0965568903171593
"amusing";0.0263381132960744;0.0928181568571489;-0.0888297408660595;-0.0307631139827138;0.539380900247248
"appropriate";0.128860797017819;0.385451236591384;0.0280694423964342;-0.0162173523855842;0.396140168358097
"beautiful";0.6404644008296;0.33938686346162;0.0695009161835522;0.0709650236371611;0.194102320660895
"blessed";0.035686169848596;0.0926223133836259;0.207407612289035;0.0528080524586367;0.113066066120141
"brave";0.0661111106706896;0.164538331689816;-0.102561233485081;0.109640052231268;-0.106805452830078
"bustle";0.0526563315347536;0.0334350619074215;0.164448260488314;0.0377587322527693;-0.0563159824997832
"calm";0.498786184454572;0.554084686333311;0.0702432208314806;0.0319755929290084;0.176632501373457
"capable";-0.000662123837770058;0.141883299875457;-0.11344297567401;0.0657844719484932;0.436326887996057
"capital";-0.0882776485793472;0.173882219427696;0.128943532022604;-0.123647482660088;0.0360955298664896
"careful";0.11654045381277;0.344087956102804;0.341662984704439;0.454607793988638;0.278854488837568
"cautious";0.266221726953897;0.0202683032940961;-0.00587789015681952;-0.00353037462523382;0.739221238061442
"charitable";-0.0363522440442651;-0.0812541690172057;0.23413691218589;0.655868179394973;-0.032408510644588
"cheerful";0.560873774006663;0.38090023423432;0.0772662725062441;0.0416586100799978;-0.0191015167332888
"clean";0.521458445201814;0.362106983882122;-0.0188851045146832;-0.00550002147451197;0.34936618970438
"clever";0.425401120012891;0.515438422174377;-0.0228136331953924;0.262134996317896;-0.00344958547042785
"comfortable";0.58679541627947;0.270791484452176;0.0696954824594728;0.0691804994516764;0.0561855124214396
"committed";-0.00565573931904912;-0.0510849049237808;-0.0143330785679348;0.610883919000913;-0.0385115521467726
