"MR1";"MR8";"MR3";"MR4";"MR5";"MR10";"MR2";"MR9";"MR7";"MR11";"MR6"
"#-accustomed";0.0209002872668703;0.264873579021619;-0.0184998382500501;0.560489340318695;-0.0702902463716606;-0.182983504297394;0.0599186491852802;0.00543369691464195;-0.00437021061354094;0.452831290240395;-0.241914317400592
"#-delicate";0.0796125455349174;-0.0156509755063585;0.0858674444617039;-0.0222357667515878;-0.041082708395807;-0.000537409062724001;0.691609632951877;-0.0645168260904406;0.128196001195803;-0.0636214959471263;0.0852373421631265
"#-honest";0.0796125455349183;-0.0156509755063563;0.085867444461706;-0.0222357667515869;-0.0410827083958081;-0.000537409062724307;0.691609632951875;-0.0645168260904404;0.128196001195803;-0.0636214959471241;0.0852373421631257
"#-married";0.370046550551177;0.181523083920907;0.156871376816055;0.493011238547268;-0.154089705197031;-0.301046184394098;0.244016774394649;-0.0287245122174037;0.0998589252892339;0.011913490669407;-0.304629365412603
"#-smart";0.0205966819364031;-0.0032786796687625;0.0466393756991316;0.0826901088055232;-0.161355956227119;-0.000878361808231874;0.27076549541161;-0.102792989458892;0.416131391029872;-0.0096388010564033;-0.0209485878678952
"#-welcome";0.0747053385425694;0.0467177159498255;0.7484639864452;0.119933422230284;0.238975698232671;0.102646567243502;0.090394499407097;-0.0335096380659937;0.122998932101553;-0.0890779156430187;0.132614953855781
"#-worth";0.492400667001038;0.00640051601062037;-0.074442876326561;-0.0997885495118121;-0.0274011629295439;0.181578079859623;0.424210315078937;0.0194262647690776;-0.153506310803244;0.0956937657276486;-0.0919921440528463
"accomplished";0.485641459047085;0.0774764444908187;-0.00599808398756355;0.224145868246427;0.50341225446002;0.0946196434590534;0.00272580116225774;0.0368123965375019;0.0141085555675747;-0.311172916114596;0.0728704602391936
"accustomed";0.485811625687971;0.330319414925178;0.255079946286425;0.139363339703725;0.1823023441002;0.11197454241122;0.0305609153150856;0.129588674603615;0.144935631260458;0.108363245049191;-0.105010363293308
"afraid";0.514080046492879;0.127315555828604;0.25134293325181;0.336910885885415;0.255547030969383;0.187026586824317;0.1069268238969;0.147422831022891;0.24563724491486;0.149994699765276;0.155570308102855
"appetite";-0.0646466314744131;0.0366646995629195;0.278649780787039;0.169191206171527;0.0744173715669683;-0.0235390573738108;0.0264636846376313;0.661119486589051;-0.123029093714643;0.0576336003080562;-0.155654335398859
"appropriate";0.54202228305462;0.205590780686756;0.205557796029778;0.387392885700456;0.157746695385777;0.302066618034782;-0.0244377254784339;-0.00850902884107202;0.0524984377103683;-0.14161104347693;-0.118276029978663
"beautiful";0.48990922299714;0.393935291880126;0.244678070910368;0.288533874749836;0.154401727902119;0.292799491788876;0.100088064625429;0.239095775302808;0.0487690141353281;0.071624961178188;0.0826127377278689
"blessed";0.158028852064785;0.263650407432286;0.00300478274461078;0.127536618421068;-0.0420389091505869;0.243710121144157;-0.0934920829963869;0.157248148447635;0.0831563018593972;0.281183051848482;-0.219746893128627
"brave";0.521621346756531;-0.0413098141738711;-0.119896770436173;-0.071010021228801;-0.0174076261199855;0.140786973203804;0.393827368650778;-0.078527929479095;-0.0518168117108016;0.37215369461082;-0.0647515766986854
"bustle";0.083968586308625;0.0538608332943015;-0.0585474923913439;-0.00523098230696106;0.267948625189274;0.00738292028463888;0.278461982671254;-0.000349463488775098;-0.0246529933772883;0.391704726266025;-0.0734600099989689
"calm";0.190813580114218;0.611042410910654;0.0968789998053533;0.249656118903421;0.0473714666291882;0.359096039028311;0.104159037306208;0.0931985564116682;-0.0546219018687095;-0.122641565334888;-0.173388415415573
"capable";0.223990356388709;0.467778106778611;0.0378940520647955;0.280572545230863;0.313262066725336;0.0853490594693873;-0.0842357287471511;0.0713165057909602;0.0578314424628813;-0.0584753324748052;-0.0364996213776421
"capital";0.539234735712465;-0.0724765964398373;-0.0647847706879913;0.00198922424495958;0.047784637731778;-0.14695071125303;-0.0577312970120611;0.289748248893895;0.112579899257209;-0.177835082868463;-0.0956279012471873
"careful";0.57396973559833;0.0566324152342383;0.0804069902267056;0.260623196774733;0.0242890957658556;0.121459203227602;0.308381863773131;0.0432494093842204;0.19181699665572;0.210697986156318;0.0711300690030668
"cautious";0.0929742850029361;0.0541880615992002;0.0620943865933298;0.309094264869705;-0.0950269361230273;0.183692559732496;0.484681061404673;-0.0315502108695115;0.405661022488325;0.0541652463754729;0.0960125055690109
"charitable";0.261864989312924;0.116264391386496;0.112734993163871;0.562176941584361;0.0441918544140596;0.0326684395544641;0.109148751129802;0.0535048278722372;0.0166473048928978;-0.0883953900716339;0.0318294414576297
"cheerful";0.333465440695761;0.318275586611638;0.434197378791948;0.341774122264544;0.139200708923769;0.343268004905465;0.119019025171813;0.260938376660901;0.0385827403584785;0.0380900801989922;-0.0925651449788753
"clean";0.374179568286555;0.328759796313421;0.528302551290657;0.0655905946412388;0.348380001219401;0.0281992058481817;0.0978614322129619;0.033882185350578;-0.0263809112841158;0.0297201798190162;-0.0293331593931127
"clever";0.556340497758414;0.179043612542334;0.0877145687248644;-0.00387251693579978;0.113788764817936;0.292765199343559;0.055635185864313;-0.00912811375727046;0.104360321245094;-0.00430429439340796;-0.222737028721709
"comfortable";0.527351398877931;0.306006224659846;0.220617739615806;0.244744901878973;0.0584348361035197;0.355756093074354;0.29670679356002;0.111277602291062;0.125524355708741;0.214826912533862;-0.0735937031404746
