"MR1";"MR7";"MR3";"MR2";"MR4";"MR9";"MR5";"MR10";"MR6";"MR11";"MR8";"MR12"
"#-accomplished";0.205237139581544;0.00805925383611034;0.101418185026427;-0.00504699995651965;0.637637547980347;0.0375831405037101;0.186624618016688;-0.0356083086781799;0.106648577617316;-0.0396857274078711;0.0217777006215683;0.0423673221488359
"#-curious";0.0703236790813593;0.587638730573728;0.0430649891989593;0.381859336810245;0.0767054586573202;0.0442250635537455;-0.022407619365046;-0.178214255802389;0.0886573911471702;0.0742929548802987;-0.0398711168293421;-0.103976781532625
"#-extraordinary";0.228817872180541;0.259325973971917;-0.0953532926269786;-0.103426977474319;-0.169065341511213;0.068112754119177;-0.033736264829261;0.14524703721615;-0.171740106984646;0.0997522630666582;-0.0579154923144292;0.261600379816796
"#-married";0.0748763419649057;0.0810583805611581;0.0625653142171489;-0.0602524859360205;0.0302554779721059;0.413018336635318;-0.0499450273921721;-0.195216625397988;0.0239491846238956;0.0590131610492614;-0.011019682217611;-0.0470767423908574
"#-rich";0.141373725298996;0.00821253878000471;-0.0243920380446892;-0.0568382519476082;-0.00932180521741203;0.565915748482964;0.0649028926768907;0.0988482032145195;0.289405696670702;-0.0333678778927368;0.184513189014686;-0.0831312522238341
"#-strong";0.212878986891908;-0.0678329609975212;0.389350797189046;0.0684214844254494;-0.0719706622878831;0.0850491683321171;0.0184174867952433;0.0363856253421071;-0.0728461436826239;0.10503635579569;-0.0770361091208047;0.0617940737997685
"#-worth";0.0221843769716965;0.115332097420293;-0.0016577648541562;-0.0704721620426262;0.0702931104728821;-0.0521992991507508;0.557047548927361;-0.0852259362870201;-0.00806606553324498;-0.0671713617624566;-0.0302049272407535;0.166599521057061
"accomplished";0.291464791215629;-0.118615201626042;-0.0807858520481542;-0.0142418632316763;0.108084931944426;-0.0688160474124609;0.0168426346806768;0.148846580898826;0.0870957528188057;0.665938815060308;0.0284145319465947;-0.0206167016696881
"accustomed";0.443088558176613;0.0802085265610295;-0.0886948981116557;0.449937616406604;0.216652373175646;0.0676406051934988;0.125536610456205;0.0817219615024125;-0.0831210642001589;0.171932480060801;0.120619552133485;0.146884562996777
"afraid";0.642187219789869;0.297910635834671;0.155314493236058;-0.0198348582657771;0.319755278592735;0.0642555664371309;0.0313787943456337;0.14394622003217;0.0752691528864671;0.132116524811568;-0.0293064567621209;0.064146725729491
"amusing";0.388968505009767;-0.0263281286240577;0.222147027312734;0.532311236414575;-0.0707087848708612;0.0652383959979071;0.143809034587584;0.087694824287922;-0.0182837428907941;0.138018876586918;0.150257910456182;0.145699770357758
"appropriate";0.47937472578432;0.125017361158077;0.14733711591396;-0.167922755387871;0.0938588201628711;-0.15027099561063;-0.0597966796494683;-0.108249694030467;0.183000666986005;-0.153744098422434;-0.228303350602973;0.120728103015074
"beautiful";0.508980088305522;0.446307659540918;0.190683108100722;0.192552008181498;0.176525352572653;0.076004263185154;0.0535091102039754;0.164671666009657;-0.00929021785317062;0.00229160389711543;0.00966239993833191;0.0363455107677564
"biggest";0.0212045109568731;0.0918940450268032;-0.0232032790147317;0.654392636625438;-0.00449447698801505;0.0147347422581138;0.0152959711912607;-0.00661284767771245;-0.0101045897612341;-0.048491497958299;-0.0125673886537068;-0.0153771448311873
"blessed";0.0334389041563237;0.111675469495017;0.423458021325011;0.378461565287157;0.124814442847863;-0.0171942555513797;-0.083814445352536;-0.0275988839996009;-0.0556651619238889;0.0432547095870228;0.161646249611168;-0.00518355656283687
"brave";0.371364665703445;0.499311632647836;0.342250587872863;-0.0903808662769735;-0.161769680703029;-0.0235444809088712;-0.0953991674076625;-0.273787210498657;0.0463901159673446;-0.0013545141111298;-0.0322559651479258;-0.246859388333265
"bustle";0.357417224648644;0.169732970072406;-0.0622336488021528;-0.0613532861259662;0.283997630547527;-0.0461909178216031;-0.0337870382742242;-0.129919175579458;-0.216730362084046;0.0290845551407527;-0.0528030280950744;0.132321602289459
