"MR1";"MR2";"MR5";"MR4";"MR8";"MR3";"MR6";"MR7"
"#-afraid";0.0086485740587715;-0.0231730070591688;0.0149326759500868;-0.0143780463390521;-0.148910418072229;0.709991580503052;0.0931088332181585;0.0552813979066824
"#-dangerous";-0.00399321563270905;-0.0368588717404729;0.278770788528559;0.0289269064900305;0.0420158693820048;0.020802447511134;-0.0742638999541232;0.324118137024663
"#-fair";0.341336728399671;-0.0830839219065402;0.0773354963962783;0.349590547926177;-0.0929217077753666;0.39804202407243;0.252798140618322;0.0211027114343944
"#-pleasant";0.130681152663838;0.39351250216773;-0.142322435330474;0.142584718747928;0.166604550317804;0.0587438961434013;0.0427093699490498;-0.158522601602813
"#-strong";0.187955034828979;0.169520342773361;0.300637882430096;-0.115610451600203;0.217337615969423;-0.173097429817384;0.264928401762336;-0.174713464678177
"#-weak";0.208634520125013;-0.0578001312831761;0.0631903821413161;-0.250079669833367;-0.0469052796777723;-0.137011931016524;-0.138267799370876;0.353680390697068
"#-worth";0.0384510421429027;-0.0181906657714979;-0.171384222423923;-0.0146073729776127;0.0310895891738271;0.570852937046793;0.0276866124420912;-0.0609382849541467
"accomplished";0.279399805159416;0.282094620436236;0.049704896472378;0.363611212735237;-0.00389228638221448;-0.121198501538025;-0.0288628524417389;-0.166004749720251
"accustomed";0.605781079720746;0.153269306137563;-0.139708366757346;-0.12650523340161;-0.054755669524149;0.155492969745923;0.0400096319346611;-0.0320690569033451
"afraid";0.499991147632818;0.21495283217874;0.0617860066396181;0.0810938497323539;0.287804124828604;0.0429872281719253;0.0227944154194873;0.0245085949696126
"amusing";0.0208994852035121;-0.000789647220322376;-0.0832710229515068;0.520186884190397;0.152202061628634;0.00513118021752528;-0.0238406482239059;-0.0708628427693347
"appropriate";0.157593683271431;0.264580530073124;-0.054538836750093;0.381873961812583;0.266961195263535;0.00403349044061943;0.0754139525887693;-0.0429690823887038
"beautiful";0.643018318649675;0.270493061219705;0.110855627500449;0.219747082884978;0.160072090115553;0.0294738050905172;-0.021792314116131;0.0314112173049923
"blessed";0.031153768055051;-0.0386954237197033;0.16127193252421;0.0402307260193243;0.334574685532363;-0.0149156600706332;-0.0600121485136611;0.139579049852723
"brave";0.121816883657678;0.0665756478120413;-0.123894042237395;-0.121229077623365;0.10911515089841;0.105810523992189;-0.022125046969711;-0.026020985662811
"bustle";0.0935336375377354;0.0173251836992634;0.028858635363887;-0.0158749670833521;-0.0921440781813599;0.0906428136644288;0.411909048720229;-0.0615373728612411
"calm";0.509720578770226;0.52465461261823;0.0631214752659745;0.207106509486542;0.20393611045947;0.0048291313011121;-0.0188871189532633;0.0170465931289398
"capable";-0.0334880550333613;0.22446746391752;0.0103315835324231;0.440730823672515;0.00711445536073149;0.0755946126061638;-0.11903611846625;-0.171017867697759
