"MR1";"MR3";"MR2"
"#-accustomed";0.280156287480727;0.169428891020406;0.101017716603635
"#-delicate";0.177462948157474;0.357912597184799;-0.318994450604744
"#-honest";0.177462948157474;0.357912597184801;-0.318994450604746
"#-married";0.50638050106658;0.261846218620149;-0.0261806224729441
"#-smart";0.1551204188292;0.234851410669364;-0.258460947776297
"#-welcome";-0.00646897308174398;0.616340495396933;0.258229293161906
"#-worth";0.505513888302797;0.100452951116527;-0.145711283340326
"accomplished";0.453624194497365;-0.0117838771737298;0.44712102446048
"accustomed";0.50350560471709;0.322410559077876;0.385887750354668
"afraid";0.565453072326502;0.446518338896867;0.310463635538407
"appetite";-0.103783283424462;0.321425858595623;0.305183455537636
"appropriate";0.59072476609207;0.249228469946797;0.358701346662315
"beautiful";0.520311236241856;0.475554802605387;0.433200563685966
"blessed";0.267383577836991;0.130155596948465;0.222002600135725
"brave";0.596024372371659;0.0833826983587579;-0.212220139137917
"bustle";0.212530983156007;0.0725391911522461;0.0687492621295286
"calm";0.315952431180604;0.302329431245947;0.426470451603087
"capable";0.304941014774432;0.121529254821723;0.558725527706885
"capital";0.413552087314587;-0.0833536157789506;0.108909665837259
"careful";0.676203670204984;0.354950989852901;-0.026184329766923
"cautious";0.321146323128142;0.465022578688649;-0.206384464425526
"charitable";0.368988235556997;0.279372796335599;0.160735961702065
"cheerful";0.383317138785854;0.58706381622263;0.43095272434675
"clean";0.305578691975377;0.446634186043468;0.468603717408169
"clever";0.575883902055958;0.113936051398044;0.211802062565905
"comfortable";0.65159352705122;0.506000068670088;0.203313129811527
"compassionate";0.149863825807111;0.281262992237059;0.0930784958659298
"competent";0.232041598598685;0.130939938190161;0.49491637601726
"complex";-0.0774176669073447;0.474788417910034;-0.0443322388884955
"confident";0.531878528949322;0.263317052520669;0.201064936089714
"conventional";0.339725067923324;0.419691232965134;0.31129657596895
"cruel";0.571711576107697;0.317909207124857;0.306440324452435
"curious";0.567130016500717;0.25138999283349;0.262179298793911
"dangerous";0.301214211342785;0.439854658803771;0.268969531769863
"delicate";0.392232294214984;0.505450976661424;0.468779206529573
"delicious";0.31430957706583;0.405456928076999;0.36954240121106
"delighted";0.426978269976884;0.321589354869539;0.518274708230478
"delightful";0.680413879327473;0.2326852046483;0.329162813424815
"determined";0.430231085443494;0.418435123020053;0.0856015373003509
"different";0.564615980428034;0.402982903943001;0.358947015468925
"direct";0.104045168802732;0.570602744465743;0.350678461714639
