"MR1";"MR2";"MR8";"MR3";"MR5";"MR7";"MR6";"MR4"
"#-beautiful";-0.0392739287863214;0.0584091275131133;0.541403399748577;-0.0788624468600446;-0.105480041112967;-0.0210065508356522;-0.0466442310535495;-0.0723972592402693
"#-free";0.144650763383884;0.179231745446245;0.083079827674354;0.0737601176480253;0.1214289740169;-0.134068320159364;0.0399544728402491;-0.0948422737831584
"#-pleasant";0.0493665806880327;0.0896302077384093;-0.0790994737822354;-0.0578321015094315;0.567338403003733;0.0427892969376901;0.0142509733826164;-0.155209031464344
"#-safe";0.0491024873324399;0.160890193379313;0.177205625709398;0.202244203860856;0.465081206826604;0.156056925659658;-0.100830900262911;0.0990293545249718
"#-wise";0.0309254727239019;0.0160900465214585;0.000688899783795679;0.714579231296095;0.00961091852603196;-0.143895189638875;0.108177884410113;-0.0982935924369283
"accustomed";0.46723992255789;0.259078400409254;0.105398908805764;0.126515984349321;0.292702285280614;0.19904357949492;0.159660654034087;0.070528539071236
"afraid";0.463364042364657;0.406145286090392;0.137118264126342;0.236846974068474;0.222482528378554;0.235884653036266;0.167770714062697;0.0302622583571291
"amusing";0.0872643389511708;-0.0548141851369225;0.252992585501221;0.0286314772613202;0.145635608706074;0.465527313207375;-0.106075084579397;0.0210901839285121
"appropriate";0.135013513008751;-0.0474639086370856;0.254777965827131;0.595350357476701;-0.0159667527881481;-0.189333113418047;0.17199272966165;-0.0416966779221796
"atheist";0.476371991519526;0.0425650654186392;0.0180101352998526;-0.130083279508032;-0.00769843462622882;0.119208121606586;0.218570507150783;0.258003740557647
"beautiful";0.580760410556039;0.293788968574112;0.309575735518229;0.0793045053158178;0.0754462179578091;0.266572478319252;0.121369800330707;0.208134004034423
"blessed";0.190773711146742;0.343254195983393;0.307189966176343;0.0508096845757412;0.286842468362066;-0.238311610536087;0.0228770947207379;-0.170773627042638
"brave";0.0914217880238944;0.186684538864841;0.316151346564332;-0.0083765525339659;0.0916976515652967;-0.0270437386258854;0.107561630593078;0.087957353431801
"calm";0.686491263373758;0.0819647951703008;0.169814205722797;0.109997639302395;0.182698747730104;0.0809801864508309;-0.00122707967460725;0.0630400623608015
"capable";0.21614640114524;0.116655978123493;0.0881544809801729;0.453523486942396;0.323297984208846;0.169736791060296;-0.163132266401064;0.112867924169754
"careful";0.66344040701791;0.231599037846628;0.12948136957662;0.186800813542419;0.224154206034245;-0.078630593604746;0.097664165937516;0.344430093262133
"cautious";0.393919160144518;0.390991967948092;0.0351447079400021;0.149715522441182;0.0425246017713349;0.250072513046111;0.130688744687284;0.194981122801684
"cheerful";0.53873783649787;0.269252786946501;0.355912810003963;0.372275035863673;0.157504782589376;0.109430443656399;0.0740233084342971;0.166482388461979
"choice";0.170582123944273;-0.0972663606927567;0.395459052359115;0.191876515559437;-0.0427325999995007;-0.143985544992996;0.163056642678861;0.0366466916711235
"clean";0.335352049208792;0.400903644690749;-0.00456376167142704;0.0465538135187519;0.429025534079977;0.159005382336776;0.116220765268201;0.0510494180741033
"clever";0.313612761311309;0.224470156349185;0.345665179267996;-0.0792680367196938;-0.0132400741188221;0.199429863362068;0.0564128433387872;0.356682425009925
"comfortable";0.48339359226303;0.470674369902393;0.296376536877589;0.134079538862364;0.211536966315767;0.159985028072027;0.147746373915578;0.116485883700145
"compassionate";0.447728778997885;0.133043888278808;0.21522867965999;0.261936744518461;0.196868357791655;0.135402742068735;-0.107938908827032;-0.0687837917917486
"competent";-0.0515722200944162;-0.0468513170512045;0.00274423910045775;-0.0132487483473863;-0.0399688837894832;-0.015565862145528;-0.0121336821521305;-0.022441851787917
"confident";-0.00494177628487735;-0.0160842814157811;0.00367878888823729;-0.064663986816343;0.385331357995638;0.0386945711376197;0.0497560145662499;0.106603471859627
