"MR1";"MR7";"MR3";"MR2";"MR9";"MR4";"MR5";"MR6";"MR10";"MR8"
"#-accomplished";0.249821901165667;-0.00656123393062477;0.103391288138547;0.00423189847513233;0.0272593901460139;0.5801668056596;0.147704513723305;0.141940797648305;-0.0953556652208463;-0.00199407876677895
"#-curious";0.0722170020654854;0.59241272072349;0.0467583085075365;0.377998566833887;0.0206339325243247;0.0330845448260947;-0.102656556392713;0.0957894430556477;-0.178320553648618;-0.0207677459221608
"#-extraordinary";0.221018953213126;0.243129143521224;-0.113168402249159;-0.0860680277929595;0.0650952608459431;-0.047741870782656;-0.0825937786455368;-0.226154351349937;0.217776261610465;0.0232183539651817
"#-married";0.0643502351809973;0.082629749311018;0.0644176299735642;-0.0520976089047954;0.398096700262157;0.0012479175424044;-0.111407525202704;0.0343591277717668;-0.182306597787924;0.00222816841654851
"#-rich";0.151482087535802;0.0257638340438523;-0.0029433957921142;-0.0628809813024229;0.586727915556182;-0.0204897180213787;0.055973413957716;0.296462693981394;0.0536916562867773;0.0861538127091663
"#-strong";0.216106747620696;-0.0688147148122512;0.375096006863659;0.0836503195000412;0.0733575778332729;-0.0648993661301481;-0.0110622534392281;-0.0884413838771264;0.0541906577784943;-0.0230324331487268
"#-worth";0.0454106923393132;0.109472553258846;-0.0637518978589419;-0.0271092970430531;-0.0637933432663836;0.144874636081841;0.446937121839434;0.0518762663054112;-0.0348851499535188;0.132351734714498
"accomplished";0.559720821818338;-0.138784068909267;-0.0872821483861806;-0.0302575344582483;-0.16230879422817;-0.0923952482686014;-0.255454304915774;0.161173411217443;0.116755855443392;0.169046487977463
"accustomed";0.509117196912877;0.0726475462382153;-0.0928631947956137;0.453039866060305;0.0614378606609709;0.20684971436806;0.0254322938443141;-0.0910226735912446;0.0595706669114718;0.148673672049375
"afraid";0.668689341864352;0.301351369278974;0.175175290282199;-0.0161857800309408;0.0760052649303767;0.297312789272959;0.0055287303261021;0.00693753746585068;0.0894754257752862;-0.0966525845324665
"amusing";0.426975113720559;-0.0203685069383015;0.209196929849291;0.537993291006551;0.0708218431420765;-0.0359997985483061;0.0786926575090008;-0.0450790400408895;0.0813513729900488;0.181323389100927
"appropriate";0.362571813325675;0.150230630280886;0.158604764644378;-0.151611916937479;-0.0871738876461948;0.194994105262047;0.0582810450518849;0.0147155235226496;-0.121393802029821;-0.359524441495588
"beautiful";0.478337645817917;0.455790919998606;0.209239751913899;0.197825102171468;0.101973324766746;0.197445780544115;0.0729729595873344;-0.0702775898276586;0.129116867264517;-0.0581086464433613
"biggest";-0.00115864296861538;0.0972564303786545;-0.0228136657071765;0.654814407659989;0.0131428466569789;-0.00435384967069959;0.00984581230941411;-0.00611040416278837;-0.00891705271040815;-0.016121463273034
"blessed";0.0441605154120739;0.102062889097516;0.43291522358818;0.369563026259495;-0.0264484135228076;0.103287892206536;-0.09364734040395;-0.0445255984129559;-0.0449078554415983;0.152130815531159
"brave";0.264215446792858;0.546746436980724;0.375294387895926;-0.0957856374268578;0.0251768269044156;-0.198401012189405;-0.0132254559975956;-0.0541968279478548;-0.320592059944923;-0.155289821778313
"bustle";0.323676211631142;0.161609033604005;-0.0603644053236884;-0.0506506342443665;-0.031174814046283;0.308309964679378;-0.0402685960420659;-0.273605106995334;-0.128658456260808;-0.0557225457778799
"calm";0.477191732326344;0.346545282831537;-0.0716369196898743;0.183948135148683;0.0818162459838508;0.249087135224841;0.155817440172649;0.198324703790573;0.133357658949369;0.0531788569927145
"capable";0.308115995948568;0.0776697381569908;-0.0546688005055011;-0.0808185436893235;-0.0639235910308906;-0.239011382344039;0.445105135974699;0.0762759176358128;-0.0461912762704477;0.0793854929536852
"capital";0.0530854622817013;0.618649521193205;-0.0492064345025205;0.0530202583480405;0.106565647871025;-0.0353440301044131;0.245789562492996;-0.0447393579337982;0.291906975826461;0.0472778670516073
"careful";0.647329239951651;0.060787041436013;0.205282938317385;0.207713505337758;0.305410104539086;0.045974164310804;-0.0502528398305992;0.0483910472720513;0.123694367912237;0.0580338744085439
