"MR1";"MR4";"MR3";"MR5";"MR2"
"#-determined";-0.0198052448618569;-0.174113352509302;0.0565154280734818;0.123665790105528;0.118784385132125
"#-free";-0.080802468109636;0.598958232846147;0.354985832919982;0.0186286820780215;-0.0727586870391237
"#-interesting";0.647826826477873;0.0331719407449603;0.0123370721699552;0.0705037397904612;-0.14480361792218
"#-worth";0.020112976866457;-0.00520634099076834;0.0150123797193337;-0.122514029275587;0.644081846438512
"accomplished";0.225455146642276;-0.189105274309903;0.273374729843371;-0.0426230243648425;-0.0242048613447522
"accustomed";0.675306654288414;0.300007373967186;-0.0841284637922775;0.110584479077275;0.0282487377406005
"afraid";-0.0899575369409823;0.0279642851534869;0.0492360904427652;0.469583677135429;0.266625360417434
"aggressive";0.395428959555259;-0.151757303199746;0.035105481290938;0.132731708680531;-0.230943843809341
"appropriate";0.181788797884099;0.325088298107642;0.649803964325302;0.0497001199078989;-0.0351435526432383
"artistic";0.267860381993422;0.349466197990701;-0.0321231705864237;-0.167018801311283;0.172557296798032
"beautiful";0.0612447076385517;0.0219447231212022;0.0696560668233135;0.219655885012286;0.598401437000183
"blessed";-0.0461321885870239;-0.0211343019170903;0.185509379898301;0.4601342907124;-0.0155227662495687
"brave";0.381854035834457;-0.111985988233794;0.0709911727745584;0.0105796948543984;-0.213970577167134
"calm";0.240269476143923;-0.401778162043898;0.0714106914201203;0.0957055265881528;0.04312900198656
"capable";0.188609542038813;0.184250636067487;0.116349419385584;0.11681386681301;-0.083006214215478
"careful";0.0371324194921455;-0.0351729811906175;0.133369646790752;0.119840909659485;0.157787337096381
"cheerful";0.259590181485425;-0.289606867646778;0.157520604192944;0.293723303843373;0.340256470108636
"clean";0.294362759479875;-0.0432243879554361;0.576288378855388;-0.0875860342224309;0.0332318534478161
"clever";0.116301835442488;0.427146229444707;-0.0838937937379509;0.026388864165424;0.000392287627361433
"comfortable";-0.0650118685375506;0.1158590161555;0.667160071431115;-0.05653156693466;-0.0992577646755698
"competent";0.147974851209729;0.156435164688562;-0.139462744617519;-0.0176276669096948;0.0153785741243195
"confident";0.188188751247326;-0.228027820691206;0.185240893856024;0.0416349691536433;-0.0168091412298749
"conventional";0.51738541303425;-0.0585429279500507;0.37920875772415;-0.0509621636464478;0.106325795475347
"cruel";0.0688361062772208;0.028737212975739;0.0163003182596936;0.348229526193514;0.198826883937766
"curious";0.303565744781494;0.0208330822970221;-0.0358894434870804;0.277318846264664;0.161977909661558
"dangerous";-0.0626542238980485;0.00163703437288721;0.135364975914921;0.49068198802089;0.364176277326868
"delicate";0.0963908634497897;0.447203376306067;0.102278695195662;0.206625664337353;0.0600163677524673
"delicious";0.122381825428489;0.0541223683792163;0.205515583071706;0.31533450422585;-0.0745873483177344
"delight";-0.0626391962322381;-0.0971182756339805;0.0671469841893739;-0.2221349448318;0.0394636333154378
"delightful";0.0204312103082094;-0.0300265796567657;-0.0827151089565158;0.132075536180195;0.665508081710524
"determined";0.182165380204412;-0.0307000651888737;-0.139441877936287;0.247274774886054;-0.0669732005440813
"different";0.0768861506795714;-0.109663364794419;-0.0786434453801017;0.40749795479368;-0.0271506477407251
"direct";-0.0506880695441624;0.0148240133393507;-0.100196543236482;0.374245418910546;0.056405177504513
"effective";-0.0626391962322381;-0.0971182756339805;0.0671469841893739;-0.2221349448318;0.0394636333154378
"encouraging";-0.100632644710802;0.0662503540292888;0.0435386770260166;0.0806417751713459;0.250958231801212
"enthusiastic";0.479543675029184;-0.164176799964133;-0.0254361452647142;0.0502886490482156;-0.242194456877054
"extraordinary";-0.0339756700561172;0.240275937797961;-0.0725610484141367;0.293906294841898;0.347392422787295
"extreme";0.195733325706111;0.350987595106251;-0.0982675976961527;0.389036794795664;0.1277485809132
"fair";0.296636571290136;-0.170564646163975;0.282682122391767;0.173260782306215;0.212514217130323
"faithful";-0.0424727637393759;0.12098000074829;0.646664754799952;-0.112093541929663;-0.0733676951751538
"familiar";0.0531603591604938;0.0412779369695711;0.273706314075995;0.184196300706089;0.0317968697874282
"fancy";0.0809913515694403;0.433912193909945;0.0436527419700374;0.0367008010284878;0.00663589387383143
"fascinating";0.0755721063020785;-0.0816999070348818;0.296719693890375;-0.0151070513186639;0.0637056543232793
"free";0.217971514095042;-0.0553460350094291;0.225283217179726;-0.113369819741797;0.394536100042583
"friendly";0.298063703230768;0.0976741396658448;0.0471011879043019;0.0301150569125314;0.500542994083806
"generous";0.382297965294231;0.361544980086477;-0.151574511125022;0.388915595333064;0.167072138834021
"gentle";0.56672847803711;0.117503583101377;-0.179982453995402;0.0594870248865422;0.198886853040439
"genuine";0.421691351570438;0.0473885514168371;0.485725103472639;-0.105756256412648;0.153213477265253
"graceful";0.125885099006201;0.487974351241113;0.55995794382955;-0.0724931668330851;0.00296003690743473
"greatest";0.473250693493523;0.117286435878827;0.133437010519295;-0.0361136889149667;0.122647715911335
"greedy";-0.108165445561265;0.115028250900901;0.2972769011407;0.311730550973762;-0.0267345195272763
"happy";0.657084990155903;0.244408252486958;-0.0307962715020233;0.0281776539564854;0.14350839588202
"harmless";-0.0415077598880033;-0.0281092182619315;-0.0913005532303007;-0.00909861667065622;0.356116125020064
"historical";-0.080802468109636;0.598958232846147;0.354985832919982;0.0186286820780215;-0.0727586870391234
"holy";0.267860381993422;0.349466197990701;-0.0321231705864237;-0.167018801311283;0.172557296798032
"honest";-0.0936096488658742;0.11347761189323;0.262733078003089;0.513406331853905;-0.129581452745017
"humble";0.52182520199121;-0.0356594764509863;0.313698199233821;-0.0516896534027797;0.0981485564906539
"independent";0.681569057253859;0.136694492657547;-0.138052813005819;-0.0699583004649451;0.0285120193401479
"individual";0.0302388895093717;-0.1881109244599;-0.0516613199326775;-0.0304844206816173;-0.103833821481812
"interesting";0.0160837887324242;0.165134288385407;0.0505102492211025;0.179400315055863;-0.0856788139119758
"irregular";0.134481210130249;0.282537570995874;0.0324781123163603;0.00820978621038071;0.277336617066404
"legal";0.134481210130249;0.282537570995873;0.0324781123163602;0.00820978621038068;0.277336617066404
"liberal";0.230194164911506;0.409812931931525;-0.126185289536647;0.38034827714458;-0.0995511312835373
"loose";-0.101526023639576;0.134343295417842;0.212618974638528;0.595522790641471;-0.0860291147518544
"loyal";-0.040699877866863;-0.0469232077276116;0.0272660597638326;0.333627704551819;0.0452852275624816
"married";-0.0626391962322381;-0.0971182756339806;0.0671469841893739;-0.2221349448318;0.0394636333154378
"mighty";-0.111320512428004;-0.0845870915013647;0.00427203210479909;0.516079903292904;0.228650966521933
"modest";0.745957047727508;-0.0669096335193544;0.184196620042683;0.0111843892986738;0.0211182110768803
"moral";0.198984879623332;0.222325226751574;-0.219005969276776;0.407353708082673;-0.0336333442422412
"mysterious";0.238200378637459;0.155569497073324;0.136162167833905;0.032477581947976;0.0744999613433032
"natural";0.676098428266404;0.11530680593578;0.000288097137137826;0.0250810808736725;0.0865832833203423
"neat";-0.0556202796764011;0.0964621816068744;0.556124601130185;-0.0639024841596997;0.0443335004632521
"novel";0.00283706518239862;-0.0697256591907943;-0.1905346117963;0.291359596889337;-0.0646712526367956
"official";0.466304227801999;-0.0356844776355368;-0.0401454627500073;0.129310845571653;-0.191759940227125
"original";0.0378460094633955;0.482057056652672;0.210595802381119;0.111788847858422;0.0398419477614925
"passionate";0.0841397580676605;-0.0387384693182308;-0.0863057396085489;0.539177999075291;0.178024891101342
"peaceful";-0.116015119711272;0.509556753364603;0.303705969158794;0.0507569005942706;0.0628486733170043
"pleasant";0.15609114512083;-0.374543146881954;0.171221321119087;0.0985453207927603;0.129868233636253
"polite";0.290724043110383;0.500965482812712;0.185537162312676;0.338451949506329;-0.137186447903231
"popular";0.351794781803944;-0.15813666003689;0.124604946311777;0.112139759882437;-0.045715402613817
"powerful";0.272009607227444;-0.243292239799726;0.0575202864166652;0.278541087183807;0.0615464412039193
"preserved";0.282178320917039;-0.158684127150427;0.0969725515081047;0.11291773944638;0.028463174578159
"productive";0.240269476143923;-0.401778162043897;0.0714106914201203;0.0957055265881526;0.0431290019865602
"professional";0.26229816181538;-0.196736913056438;0.247605515244837;-0.0618338667074516;-0.0230343689279785
"progressive";-0.00564971627333441;0.0854642924208852;-0.148194528581179;0.266628674266085;0.185608126890815
"proud";0.664483851624675;-0.00755665442512602;0.0515527083751916;-0.00946960366789984;0.0680610139597782
