"MR2";"MR3";"MR1"
"#-clever";0.586268697637974;0.0302237397803453;-0.128391137836523
"#-united";0.434201781362794;-0.032229632536676;0.117958731506213
"#-worth";0.413872832714551;0.146022671601951;0.115007746409127
"accomplished";0.672496721423933;0.0979698748834318;-0.0714537353153439
"accustomed";0.0491740483443738;0.0511782456711974;0.0287949050074937
"afraid";0.377002524553557;0.429644530284926;0.413051468105367
"amusing";0.0577197765869526;0.290203493265506;0.16137865959589
"beautiful";0.484794825565909;0.393362599070012;0.291249910508324
"best";0.340739062989457;0.499611521014992;0.43325512893369
"calm";0.13408022614844;0.504381045745438;0.0407000980252068
"capable";0.416686130357425;0.334721869677652;0.488162449392099
"careful";0.714230127214712;0.127992165919414;0.0189242038244155
"cautious";0.389413290796619;0.101712271049516;0.363204998237446
"cheerful";0.391321982798442;0.180862664035076;0.241315885247535
"clever";0.0267244871474222;0.0434573556727463;0.677215566215651
"comfortable";0.203087830450048;0.213698621599174;0.673516536544764
"compassionate";-0.0755447158621282;0.16056316715667;0.373347531342392
"confident";0.231853190156422;0.228243473495242;0.232624730637021
"creative";0.317056262512286;0.0124306408824462;-0.161450494982234
"cruel";0.591927374829583;0.121442214208955;0.360898860424483
"curious";0.280401987912823;0.508943696949444;0.340110710773347
"dangerous";-0.022892468715603;0.530165037823352;-0.0365964587189567
"daring";0.134712506049145;0.151137685297716;-0.124612513082394
"delicate";0.251801927581164;0.412050459830499;0.438825990094072
"delicious";0.0574204463623299;0.0462162836882551;0.368046291934133
"delight";-0.00776025863840867;0.533710939335212;0.0705279975141633
"delighted";0.552183329166649;0.424062048542118;0.183119963392409
"delightful";0.201094918947596;0.584276716992821;0.360749695980031
"determined";0.323882233545929;0.57707546761454;0.0959614165436681
"different";0.553465029150985;0.28941383314276;0.221052767181344
"direct";-0.16974005633434;0.1097888744065;0.214852516796556
"encouraged";0.468372974540365;0.0183175787398586;-0.0785993157011148
"encouraging";-0.211365192986541;-0.00317179259611899;0.427176436401687
"energetic";0.206175563037163;0.254402479875406;0.288530305254915
"exciting";0.0227300444397188;0.408846992242034;-0.28805380817419
"extraordinary";0.287257468264152;0.665655411742687;0.229425266775728
"extreme";0.179656066983005;0.411910897061875;-0.187005500837048
"fair";0.256420554201611;0.455997703615122;0.438467241599183
"faithful";0.0668744358298952;0.0809434260008438;0.123470333904375
