"MR2";"MR1";"MR3"
"#-cruel";0.0266800350554485;-0.0412908031818927;0.150601161756708
"#-determined";-0.0230587930184729;-0.0276339924625362;-0.0342864331858039
"#-rich";-0.252698807327034;0.704548896025613;0.246309869136595
"accomplished";0.524127414150898;0.0604931392123342;0.128970333231431
"accustomed";0.467302859663102;0.230985342543521;-0.0722171411071627
"afraid";0.580243110237048;0.425816738308771;0.500685221946304
"alert";0.438686763652036;0.0149025084898136;-0.0763871707566297
"amusing";0.0759418005084908;0.0907659954752995;0.61468534767702
"appropriate";0.18542998682595;0.153755860503639;0.221880448746164
"avoided";0.294655232126851;-0.0737205513701292;0.149194443479167
"beautiful";0.490309845349928;0.382455517137939;0.342902791355136
"best";0.409165265795018;0.490936816487836;0.531065834527882
"bustle";0.442001472737998;0.149805173216576;0.231720910036676
"calm";0.352438977159267;0.339740066582015;0.362339118632842
"capable";0.461762500677932;0.595302203697419;0.430755884513216
"careful";0.257281542626043;0.330417424664909;0.377882610158309
"cautious";0.358013985074576;0.0929764990409173;0.165257707066833
"charitable";0.0185216401163452;0.155229015456891;0.559276064317422
"cheerful";0.60178178971473;0.386695174397461;0.312540398069585
"clever";0.628084972172479;0.355118165045165;0.256838327057518
"comfortable";0.565086054230607;0.544158923899446;0.407273807189893
"compassionate";-0.0219737704053895;0.327766484814197;0.422730513466839
"competent";0.15154471389536;-0.00439072178227358;0.0739462722979135
"confident";0.0400511278501218;0.0873785333494994;0.314668740447906
"conviction";-0.0291504145830609;-0.0343426461707076;0.365326064059034
"corrupted";0.581206884969847;0.0527215014306697;0.206978248184229
"cruel";0.490132712005916;0.328595765460577;0.0362118799471532
"curious";0.184604289660143;0.541362148724097;0.420378381989321
"dangerous";0.504251781037646;0.139630280460432;0.39765125144091
"delicate";0.295049353872595;0.249968768724432;0.116593084520727
"delicious";0.377663075225477;0.0943845554784865;0.188843033548926
"delight";-0.0430489424294379;-0.0390908907615163;-0.0301598900547252
"delighted";0.615971367326663;0.418801999181402;0.228163730398922
"delightful";0.401865842362014;0.621320784816867;0.348082505681638
"determined";0.398226424107282;0.630713809022421;0.448720253348658
"different";0.555098266256189;0.566134258094332;0.300694683506845
"direct";0.169596319280099;0.354940452794996;0.558291021215228
"dramatic";0.189760033605387;0.684291880946706;-0.0147808992142434
"encouraging";0.443975131824434;0.310625459523133;-0.0322982283823506
"entertaining";0.316158321251361;0.0479912992689788;0.416370279577922
"exciting";0.0598057415201152;0.425506710457614;0.404409430901686
