"MR1";"MR2";"MR6";"MR4";"MR3";"MR5";"MR7";"MR8";"MR9";"MR10"
"#-beautiful";0.109698864578281;-0.0854442895777444;-0.0022809009547401;0.632267541448808;0.213406209952107;0.102293377679179;0.108459427066927;0.0551295567030183;0.248212247556475;0.164416467529633
"clever";0.105612395616061;0.0314709494481908;-0.0649708984140373;0.0178148227777143;0.756135485180203;-0.0893284425693244;0.0315209897226127;-0.119249617951061;-0.029224308304259;0.0420723733719933
"comfortable";0.308115066523137;0.142494528799557;-0.0124646801317579;-0.102334907129054;0.27849893589228;0.398628430213827;-0.0793197373343143;0.484237770817893;0.125731498591638;0.0604524038853078
"competent";0.0331391883232085;0.00463687125314172;0.0993202543700819;0.175104906565446;-0.0320543771433024;0.269122974737461;-0.147036131592259;0.0543658728630891;-0.092977417589611;0.69491259578956
"complex";0.120158596517108;0.152859948989082;-0.0150688178674932;-0.0267598232829412;-0.00441884738609311;-0.112914745251187;0.0661646816335031;0.197344020118075;-0.205169394697561;0.00477435471892095
"confident";0.10340883223296;0.186093961609076;0.0483975988389526;-0.11128060025133;0.0278219316866486;0.0161689065722639;0.40146968307873;0.0363584463824938;-0.266567652184034;-0.0255510936896519
"cruel";0.311805189349341;-0.0293040281167714;-0.049154217249907;-0.0227716937374071;0.800150653337875;-0.0143305640023124;0.0203963946443816;-0.0401584397224563;0.118364841831221;-0.0437113726559314
"dangerous";0.063023835104619;0.0632118334965834;0.0518672651702119;0.306787779492199;-0.137428338596686;-0.130975628648701;0.119495975070399;0.61711757916358;0.09649679916335;-0.066718521439384
"delicate";0.34500215740434;-0.0740985620543737;-0.0727079848346779;-0.0147125699639131;-0.0133379041051269;-0.144355093357122;0.0932955149655878;-0.153005994198133;0.515472980737125;0.20624125601212
"delicious";0.27976938533569;-0.0308561668021698;-0.0494384184075064;0.268609028398188;0.183113376420031;-0.0871281298594154;0.0376280643971471;-0.0597004760824509;0.148980727789507;0.567069941258148
"delighted";0.67777475406193;-0.0526362337528376;0.0495936815664956;0.0102390833669794;0.198724929399748;0.0575270365100012;0.0110594366509615;0.00989722493525742;0.373736540280191;-0.0653035935747679
"delightful";0.394212309739483;-0.00571863333897873;-0.0772390039420661;0.502972384999641;0.0322104915879346;-0.13321692142556;0.104562149448851;-0.123986539536385;-0.0529204008809077;0.411601468816709
"determined";-0.0172907971644129;0.16297378311452;0.529087134483463;-0.0104724153310745;-0.0224170656507985;-0.0550215296291687;-0.130231862717184;0.088473396393665;0.0878913632250292;0.0818825621036402
"different";0.724842718710628;0.0554482672662853;0.176518375263544;0.176049706640436;0.192002182033999;0.184739596755856;0.0547853311755826;0.212016041322835;0.0552195202028283;-0.00429533153855714
"direct";0.583101704488775;-0.0979711290983161;-0.00851414969887813;0.35344124285504;0.264795752524513;0.198409795777789;-0.00513723203641879;0.0663338537305184;0.157870405631349;-0.263768849392516
"encouraging";0.069306626647671;0.0977402113079459;0.598360993665012;-0.116968482764778;-0.189722254320567;-0.0676618316584223;0.385442022904576;-0.135992007819001;0.0107227757493757;-0.0064582962317416
"enthusiastic";0.550489120343565;-0.150655898917907;-0.169955925137275;0.122174413700389;0.080894764426732;0.0363872713259698;0.210081795969262;-0.0728576765223781;0.320577151569799;-0.0284503304414422
"exciting";0.545352532827382;0.0971428879938776;0.164530549997997;0.336249947019042;0.0530615143291118;0.0496342408891557;-0.0946824499906853;0.203693259353805;0.44791213941305;-0.172747816015872
"extraordinary";0.0683837425658457;0.0959854522082058;-0.0221218074242063;-0.0501585411478602;0.283982361610357;0.0890972219760908;0.609131877652677;0.0330413021782116;0.241881146117724;0.0362142393525417
"extreme";0.70975422634601;0.117252366736806;0.216125202754937;0.117258711891884;0.14604782577516;0.0686782278530164;0.0615927853348582;0.146155882352701;0.227964385419929;0.133318868229147
"fair";0.744037865289696;0.0451183513686344;0.100943973123171;-0.0354322995010883;0.0825653797483014;0.0595687466001246;0.174802062044273;-0.002587505546808;-0.0579886724641817;0.187214199064321
"faithful";0.367888150497524;0.259958079276549;0.0965796762167217;0.0888761201880062;0.281777708077999;-0.0579910853956249;-0.0933243856938898;-0.0163929936750675;-0.395703662615484;-0.237927048613212
"familiar";0.328828413869406;0.139360873342605;0.307240081461732;0.354812523103167;0.0353935335741729;0.228383929659328;0.186657921437022;0.0400164630653362;-0.131705816625334;0.287667679743995
"fancy";0.133085599614192;0.183453656946335;0.0322565446309561;0.519681090204969;0.22848533226637;-0.0774955325748149;-0.042402896830949;-0.164732826952351;-0.346325974143913;0.0790617663091666
"free";0.453939947075654;0.192401192470143;0.187651363906775;0.229280628020504;0.035293830927327;0.073929007926671;0.222659733406999;0.148809877897259;0.299195989981512;0.0782066261058812
"generous";0.32609047302794;-0.117650141904508;0.358209589672937;0.0393509164293052;0.308919005708099;0.541726247023115;-0.0267205920781909;0.163648250515203;0.258256514461659;-0.0272625959675287
"gentle";0.768587279073221;-0.00663156984253754;0.153540233153613;0.14532051646703;-0.110466243359386;0.0755076857258878;-0.0693023661786692;0.0259558333242768;0.0107676942262849;-0.0493209556630393
"greatest";0.663590675436201;0.291687085384677;0.0563216202670417;0.146159424800635;0.0286397621678919;0.0912799084155698;0.063171177507765;0.122298432309683;0.121728491197151;-0.0112885612964664
"happier";0.108388525081895;0.655507018524458;0.232143748992094;0.0447709887188962;-0.0580281440418667;-0.00135675216384686;0.193092451738009;0.121989739454032;-0.110969156469391;0.264106935900521
"harmless";0.245253591546234;-0.0939067841705142;-0.041660218996561;0.226198965624977;0.00320041239412909;0.538078901283271;0.0467615927941933;-0.100061514723346;0.100696422973417;-0.0814429872412444
"heavenly";0.200186311931396;0.168939002746349;0.331796819381627;0.234277906926118;-0.148914171446061;0.120454896688453;0.535238498792517;-0.089668987079962;-0.230049093485778;-0.0439545506578341
"historical";0.160281059848327;0.212277714634347;-0.140054930682595;0.285731802506143;-0.120336367236778;0.126964539967734;-0.0917512978007808;0.129742075176542;0.187811964643672;-0.1788484578858
"holy";-0.0340072616539621;0.900601373197115;-0.0378025387413032;0.000251268191537297;0.0399630942559689;-0.0268738765787286;0.0588448445395346;-0.0490225800434078;-0.0444503706257287;-0.0554192581885748
"honest";-0.020046323453152;0.00187674451709608;0.02553500424826;0.381470919661153;-0.0467745300677891;0.492410025825854;-0.0817206304869896;0.025520387790266;0.00476366294443158;0.0564782435854792
"intellectual";0.0693066266476709;0.0977402113079457;0.598360993665012;-0.116968482764778;-0.189722254320568;-0.0676618316584222;0.385442022904576;-0.135992007819001;0.0107227757493756;-0.00645829623174163
"interesting";0.125780374124019;-0.0116992009011602;0.105129790091529;0.320488761360529;-0.0466437665857498;-0.113321535734977;0.403243198734084;0.162874724981693;0.432773780298626;-0.0453390138207182
"irregular";0.459146275639437;0.0510087235438469;0.24189445264392;-0.107370790449223;-0.132879854223312;-0.127265240502449;-0.0588545053182418;0.60783673567518;-0.139161749144889;-0.110965273989346
"liberal";0.00757545101699178;0.00299155794435805;0.507195077966608;0.126928326376344;0.00127552422890609;0.25834255547126;-0.137572250632058;0.0829929087569773;-0.0115838628312719;0.468656131432939
"loose";0.21041913477273;0.0437587384438951;0.380244310689642;0.258984687572233;-0.0611287243756561;0.124278559565925;-0.0249811365047857;0.352258832099189;0.0685512037433268;-0.241812708487452
"married";0.105612395616061;0.0314709494481906;-0.0649708984140368;0.0178148227777147;0.756135485180204;-0.0893284425693247;0.0315209897226122;-0.119249617951062;-0.0292243083042592;0.0420723733719931
"mighty";0.485481719215277;-0.0204200266284672;0.0929413676662378;0.475860066674077;-0.0657351791189644;0.0216730202096789;-0.00343033894355574;0.264829038958313;0.28122477109286;-0.110921418307245
"modest";0.105612395616061;0.0314709494481907;-0.0649708984140367;0.0178148227777146;0.756135485180204;-0.0893284425693246;0.0315209897226122;-0.119249617951061;-0.0292243083042591;0.042072373371993
"moral";0.0807579469470882;0.776245347675375;0.153542847870859;0.0468747530273938;-0.0341327695034283;-0.11947936870503;-0.0024640749016247;-0.0236531869495987;0.0198007811035859;0.0996790640722549
"mysterious";-0.0113508871581202;0.730155561709922;0.425351789972476;-0.0285141215534211;0.011965613178007;-0.0466510763185806;0.175690535489785;0.0312139996786345;0.0120617832851893;-0.00530623785052421
"natural";0.474180151236883;0.405394080702992;0.396357768471247;0.16196927421398;0.130802379382586;-0.0880685983003671;0.00322743609486694;0.0155007405291048;-0.0766603099580916;0.052540905754757
"neat";0.25589186664411;0.111743014857709;-0.00592565451486954;0.132964645656766;-0.176327731392261;0.438490489561866;-0.116422855662949;0.068974689092648;0.0584934310740805;0.141873094403335
"original";0.468613979342089;-0.110827663377111;0.222044430273946;0.0348528448095484;0.169811111728326;0.0594519551177731;0.119333951912043;-0.0710524422419245;0.555367773734893;0.00298060051598146
"passionate";0.0935728662451605;0.0412879563883437;-0.148052523997004;-0.105983959296236;-0.158192046194609;-0.00541626853276305;0.0140811830367801;0.578715056301053;-0.105877560566513;0.00379796939325305
"peaceful";0.266291646582482;0.529846740706785;0.178060130109583;0.225773493443891;0.187293031352358;0.0205966654067592;0.189042968178672;-0.0871159467145472;-0.0518340479923335;-0.200665420813699
"pleasant";0.594604556918607;0.139942358639033;0.415005298801824;-0.0243384975642657;0.033994367465707;0.0926047711750707;0.184669524570837;0.0980411445491127;0.257184469997833;0.242648705421874
"popular";0.225627959425474;-0.0648053030647793;0.530523126149131;-0.0571990214503416;0.0733749638869177;0.184762611061887;-0.163306842344316;0.136432979436363;-0.00221211530774284;-0.244842308985322
"powerful";0.540676805834387;0.00252110380419007;0.170458877770784;0.0709561671056876;0.0794707999779161;0.128266705047984;0.240649197879068;0.114437748326804;-0.0376986988792506;-0.129724839121851
"proud";0.209903411522073;0.0385484502307056;0.634286514943826;-0.129974664443477;-0.245047061741952;-0.0525625853180129;0.29659707519204;-0.133694214245388;0.00121673940609432;0.0203980591654288
"prudent";-0.0936382446113387;-0.105755558770625;-0.0420132138707603;-0.0498671003584741;-0.0560264449617213;-0.109540696704921;0.0507371035478781;0.62958528476341;-0.0969329769033549;0.00758836145521574
"quiet";0.365318535675967;-0.0541443084802513;0.0167658443332739;0.132252498574324;0.0238925079929755;-0.0295360149782351;0.430181516156395;0.0766280745591896;0.139605351568124;0.0208032242406755
"safe";0.18038997561947;0.0815347071985031;0.21218089895893;-0.00998100716867358;0.0143400465632058;0.331097381459577;0.218989896855332;0.489258995263467;0.0573466508031643;0.124759326265849
"secure";-0.070087930929304;-0.116687762557834;0.252852731718548;0.0863838742914006;-0.0747263550153649;-0.162640400173504;0.0663734133460799;0.622909037220186;0.0400819430977188;0.0635469580020337
"selfish";0.410633749667997;-0.0219549467323748;-0.167649681296878;0.316591574451081;-0.187493804483111;-0.00191817035514933;0.359395696350034;-0.0194881159784701;-0.126028703829759;0.0447790710855506
"sincere";0.0227939865221444;0.0153022882531919;0.0733351679431757;0.141338705247356;-0.157115984476497;0.720358447604532;0.301615644960173;-0.135852641243798;-0.144697409730012;-0.0912090230016262
"social";0.545352532827381;0.0971428879938774;0.164530549997997;0.336249947019042;0.0530615143291118;0.0496342408891558;-0.0946824499906852;0.203693259353805;0.447912139413051;-0.172747816015872
"surprising";0.305021773513406;0.219211945511144;0.0216080305097728;-0.138878166819418;0.22343719943049;0.302895515141823;0.194866218605954;0.371163154149977;-0.0639966736443942;0.0243868651929351
"unfair";0.594207197090247;0.0186463080921767;0.29016643912623;-0.0788896104744241;0.0004009616450201;0.00483600478936433;0.0618018165536022;-0.15919918484052;0.159260330516286;-0.0417672833049757
"weak";0.14801656975891;-0.0709181122008108;0.103482958300229;0.274871889088745;-0.00499341867996841;-0.0550599347669811;0.426656942069897;0.288519390392118;0.296745855295662;-0.0709757246785008
"professional";0.168706069419739;-0.0468052237862037;0.0482508295956234;-0.0956961124105535;0.262718705474837;0.537693308733081;0.00583470402671382;-0.0200001000486322;0.401509203396794;0.195987377819205
"suited";0.089198445970314;-0.0778649622750399;-0.0902693081057776;-0.0428797752944607;-0.0928090074446313;-0.103940668614796;0.0212065899321733;-0.0942471834956412;0.384697229114462;-0.0374022732364603
"superior";0.534494746756171;0.158124166643535;0.208867514401872;0.31262052894446;0.250470090788821;-0.00270509504988435;0.102484388280707;0.151780093955454;0.405569634227369;0.151347850509125
"universal";0.299154199787787;0.099202519762044;0.410951787003038;-0.0534505013699287;0.129749831834523;-0.0408878287982639;0.0213064307088685;-0.152180594000187;0.427866870571694;0.00139176226396536
"thoughtful";-0.034007261653962;0.900601373197116;-0.0378025387413033;0.000251268191537266;0.0399630942559689;-0.0268738765787285;0.0588448445395345;-0.0490225800434079;-0.0444503706257286;-0.0554192581885748
"warmth";0.0536992478002281;-0.112236952129842;-0.00849002269104423;-0.0937384687402699;-0.115715613699244;0.715257319202452;0.0225513852392001;-0.1004218654819;-0.140486896253207;0.0415342221909041
"graceful";0.793631158803097;-0.120072717930259;-0.132282794650065;-0.0706803085315432;0.0848457053085308;0.0476387580632484;0.0429207961157544;-0.0262328736254235;-0.0780350083877855;0.0575633957216779
"minded";0.248654754273824;-0.0219736916056637;0.350566321755284;0.0581783791015882;0.221039360644965;0.180620898810041;0.0154249181171479;0.0589730409145002;0.0696020325233563;0.403782842026868
"rich";0.670794407301585;0.155634059772357;0.05848048719132;-0.0171737987513935;0.478549764597639;-0.0450294134973315;-0.0105805257726639;0.00489295662326165;-0.133354154770406;0.0378276562312724
"uncertain";0.233120161103055;0.453993904153807;0.258877532286803;-0.0581558401301675;0.0858646898536834;-0.0359499967735574;0.2091774895413;0.147709372531056;-0.200281748506994;-0.00805584467520173
"strong";0.177537933584781;0.0782740775258218;0.640872576230816;0.0199275131159988;0.0265840825398909;0.162322520360639;-0.024473515861445;0.296832600661827;-0.0579771512531995;0.0886782604826655
"sacred";-0.0486908988544719;0.333964480355978;0.108561614793359;-0.0718277760900344;-0.0204365010161031;0.0958727462254023;0.747209743551946;-0.0111384659604575;-0.0821436170038715;-0.0163789603046454
"welcome";0.0331126113108198;-0.0539263674515928;-0.0912592890383364;0.119946354905528;-0.149162155307824;-0.045614292950145;0.576255073121725;0.364680054868097;0.0140335203123196;-0.0110236394122373
"wise";0.0683837425658457;0.0959854522082059;-0.0221218074242064;-0.0501585411478602;0.283982361610357;0.0890972219760907;0.609131877652677;0.0330413021782116;0.241881146117724;0.0362142393525416
"curious";0.208412011477263;0.476223771056202;-0.204562984773473;-0.084310209150459;-0.124618438516981;0.0791771113647245;-0.188579453574713;0.311181137747186;0.137033450112059;-0.00830023658649851
"pleasing";0.0319202156581987;0.0991616676842429;0.0234353051098315;0.629477761626422;0.13859855023521;-0.0274745129493311;-0.0406411513419739;-0.122739548693087;-0.22735530121318;0.176523760513824
"worth";0.498870108985089;0.00808027276231408;0.617376159994204;0.0797405929509767;-0.0459650781660012;-0.0757996806495791;-0.03570322246247;-0.0278301715791466;-0.157872723532351;0.0683855444368382
"kindly";0.334307065656752;-0.0634128728011433;0.13146822396507;-0.0230931492155156;0.172153321687982;0.0876047873279748;-0.167021366701296;0.204351486901532;-0.155077822309088;-0.317673157593596
"reasonable";0.00721289292955658;0.14805278759885;0.00977886760908597;0.458695973696981;-0.0442947713036751;0.245565031248482;-0.0445221420805276;-0.1616204573368;0.00738372487358454;-0.2962065160941
