"MR1";"MR4";"MR3";"MR9";"MR2";"MR12";"MR6";"MR5";"MR11";"MR7";"MR10";"MR8"
"#-clean";0.0480252501621532;0.0247373149195052;-0.0978079025693222;-0.0448680188444103;0.0985043898320858;0.441654702762217;0.0812630695706842;-0.0190774615774084;-0.0594463957389916;-0.0245754887864559;-0.0130664050633187;-0.156940236738489
"#-cruel";0.116756308158597;0.323655017671997;-0.0914677058268604;0.0974114240567684;-0.0781048389906593;-0.065857807688372;-0.0153661653666808;0.0376788251926113;-0.113194220940034;0.107058780020911;-0.108340533544559;0.0301765201619607
"#-determined";0.18403647523879;0.0969801679239482;0.463647979890692;-0.0636126335337716;0.175689176839863;-0.00730429763316841;0.291890244687508;-0.0688144371716235;-0.0288637791029352;-0.0666558204495521;-0.132328228247678;-0.114269510846292
"#-encouraging";0.100356301248701;-0.0555586887338438;0.124538612703666;-0.00711530247466476;0.100907667182444;0.0120050137921383;0.775647533736408;-0.0116351186358463;-0.0376521333100663;-0.104410493391199;0.053216942960313;0.0775604850569083
"#-happier";0.385581503445602;-0.0916784887652122;-0.143360598752065;0.0580817951332081;0.18785083050103;0.0254596247483772;-0.0821913914732923;0.0640577985775084;-0.113238153494563;0.105877738221606;0.689748444524409;-0.026463677842557
"#-interesting";0.385581503445603;-0.0916784887652128;-0.143360598752066;0.0580817951332075;0.187850830501031;0.0254596247483768;-0.0821913914732936;0.0640577985775079;-0.113238153494564;0.105877738221607;0.689748444524411;-0.0264636778425567
"#-married";0.265439422086577;-0.0131336421679747;0.408033560610315;-0.0300902114493889;0.0406782806259952;-0.088910392754226;-0.118387250270045;0.0345511000780203;-0.151866989849608;-0.0847236905052305;-0.0946367821819176;-0.0958357966226403
"#-minded";0.163893049161628;0.00979588790338819;0.612254339179971;0.00144780094346119;0.171488013652484;-0.0802327563248034;0.0783867647768751;0.0414075780576042;0.010373781511085;0.0693226578175216;-0.050274680791385;-0.030576758743971
"#-unpleasant";0.170375444668848;-0.19020487619561;-0.055764335279431;-0.0419523992613888;-0.151836137607348;0.365701415016827;-0.0395827489052638;0.114507064508719;0.0180035446204671;-0.06265191783709;-0.156622723447746;0.0731209469525883
"#-weaker";0.00456848263435255;0.0662932920246786;0.0411436801574034;-0.0937852620914234;0.236515501481059;0.134296273447815;0.161405425757684;0.0161158978254414;0.0286061736617816;0.0136257233917282;0.133489944343886;-0.0531081699547021
"#-worth";0.157329134443248;-0.0535939021758955;-0.0572208801690125;-0.0584090605689418;0.0358494099499057;0.0691631725443741;0.0293579960344837;-0.070985506894326;0.551667002052889;0.0591316793893834;0.0217946787310479;-0.00789370692033791
"accomplished";0.404698677934745;-0.183869912657982;-0.126816870709336;-0.0211912944537267;0.0447321855185754;-0.0616303062862741;-0.0304184540733836;-0.18624629503787;-0.197730333594467;0.151923686284569;-0.0645537129862769;0.186757935102418
"accustomed";0.602594307018656;0.21292919776477;0.0878266854033209;0.0269674009269345;0.185893408627651;0.272443569471694;-0.0660952711361119;0.21917088599405;-0.128270800054088;0.0840869750805034;-0.253725237417151;-0.105981975465857
"afraid";0.810594866191838;0.129275760103929;0.125626740728484;0.0588298159470661;0.123773057363249;0.0659518083561637;0.0663296286265627;0.0258427691291765;0.116940886351092;0.111842402184111;0.134655471757117;-0.189877864625898
"almighty";0.100356301248699;-0.0555586887338448;0.124538612703669;-0.00711530247466477;0.100907667182447;0.012005013792137;0.775647533736426;-0.0116351186358463;-0.0376521333100693;-0.104410493391202;0.0532169429603162;0.0775604850569111
"amusing";0.00515081391764397;-0.0301820415237777;-0.0771983816765304;0.418443958102158;0.272230154118889;0.0126774496690072;-0.00140259073538573;0.156771928030712;-0.0530839011684636;-0.00829449131034061;0.185258976999921;0.0308755384010555
