"MR1";"MR2";"MR4";"MR3";"MR10";"MR8";"MR6";"MR7";"MR5";"MR9"
"#-afraid";-0.0281773380059978;-0.0485591222904805;-0.0278404718869261;0.670409909846206;-0.146567059186743;0.0500556809323861;0.112260349029795;-0.0416162281401505;0.256231447494264;-0.0634254898081915
"#-dangerous";0.0573801673203279;-0.0197637904746623;0.0561027343979296;0.153949641646832;0.124431881959608;-0.18737195148986;-0.00409302227061162;0.283468569077295;-0.0900718646206204;0.157928367105177
"#-fair";0.362352527511848;-0.0891408501186206;0.350838774740608;0.352839345959857;-0.095451777554969;-0.0715460564827666;0.375479495841161;-0.0822838626782227;0.171571373558396;-0.0829650587897904
"#-pleasant";0.0353344242853813;0.334526584725072;0.116341710866028;-0.0309017812445802;0.060407116140989;0.398091331611371;-0.0992578241874998;-0.139982203340447;0.192169289590477;0.0782651546727306
"#-strong";0.125288130469172;0.100555663898498;-0.174233198477479;-0.09887960721967;0.48005292724394;0.211935522938209;0.129691675710223;-0.157609487838298;0.0833484213157329;0.278028650258961
"#-weak";0.161466839893388;-0.0279709320830314;-0.149560955837164;-0.132858725979068;0.0988814598347083;-0.0296807841183027;-0.0976398414641834;0.565847615776066;-0.0737556856436754;-0.259863975455673
"#-worth";-0.0367018822865707;-0.0581619745488826;-0.00557022554829077;0.442467144461397;-0.175677458199393;0.326681077008567;-0.0148329182967673;-0.0421015215215176;0.18415916259117;-0.128269095252479
"accomplished";0.232095108298254;0.251090744307297;0.33818818682839;-0.129357272919268;0.175686280751336;0.071948890545776;-0.0771399029373992;-0.171384386636292;0.132711836323187;0.00430713856476809
"accustomed";0.487484963864346;0.101261048098487;-0.132366116014387;0.0491078404193327;0.000615593620207488;0.2028544799083;-0.0212196391181754;-0.000998672179478631;0.367941669139905;-0.140331800829005
"afraid";0.539856699387823;0.168671603069524;0.0748320703934656;0.0369868003671748;0.0657200358251811;0.194126943560747;0.0385887868900284;0.00702864233090597;0.0556381210005224;0.183925136365531
"amusing";0.0206186423854311;-0.0173126526012084;0.510797729450778;-0.0485629857982258;-0.0448144424374805;0.14776525672999;-0.0417946626576564;-0.0982401761397885;-0.0064371834335354;0.0812271265645947
"appropriate";0.164404662341143;0.224378032896327;0.361897443668503;-0.0439926306930111;0.00889909533442374;0.253831255448437;0.0373458651858042;-0.0809715709967849;0.0438754529809326;0.197477772447332
"beautiful";0.614774816913977;0.227720289433892;0.238962521499311;0.0118864284111784;0.177534697212736;0.182466352197956;-0.0128613892855072;0.0691146241094299;0.139635696332765;0.0112714599155969
"blessed";0.211065428748953;-0.0610751552140071;-0.00453993053158922;0.112050343493163;-0.03424049603873;-0.0867557038249426;0.00138605141094705;-0.0148048535564405;-0.171517945445413;0.508121526051467
"brave";0.0655861909105878;0.0491489155981063;-0.0785013141392036;0.0115696617534331;-0.0279736500877566;0.289053856463249;-0.0547512526433065;0.106710851137671;0.00351223048289224;-0.161128903861712
"bustle";0.0871693149447943;0.0282731843429822;-0.0155244223429677;0.0348807462704747;-0.0133354891374027;-0.0256879190958654;0.475221870363457;-0.0690946665303469;0.0566813176776488;-0.126278713467313
"calm";0.622240399360951;0.520971798020051;0.228066112923487;-0.00229718839470609;-0.00888930970108577;0.0735479902653109;0.0983698953753129;-0.00360985419634872;-0.0488952214947941;0.0541339551695417
"capable";-0.0420620936477641;0.231583871567008;0.471378342186565;0.0362353661796801;0.0434687324485764;0.119303789825543;-0.101885440609722;-0.119055850779005;-0.0760444627455818;-0.161109902713169
"capital";0.0136532991590668;0.0183736169253228;-0.0552139355985154;-0.0727623005800365;-0.0668691428675124;0.0128316977738786;-0.0367358526087393;0.0416115431459494;-0.0544616543712805;0.471144592126893
"careful";0.20234060493222;0.228112847985232;0.22649218149874;0.456139548316542;0.192177559763818;0.267374169118547;0.0290123459447785;0.107675431793742;-0.174555290391641;0.249284277444727
"cautious";0.230202570382496;-0.0587622126851452;0.802445418369221;0.0144718605543449;-0.0468589174804048;0.0389264676763531;0.016203695818863;0.0940431546433427;-0.0489926708969106;0.00102470465164936
"charitable";0.0313841107290797;0.0784988400885491;-0.105474150534497;0.709561020938128;0.22273079026958;-0.0793525762204003;-0.130098860956379;-0.0522014387070661;-0.222819366036588;0.0549631789496012
"cheerful";0.655728963279081;0.353714157059437;0.0165465719760884;0.0277251238066461;0.0283595673115184;-0.0355679467817532;0.0163504710430229;0.0522173436661761;0.0239276971888524;0.094346805738842
"clean";0.587401590684027;0.114799709979036;0.339802756869739;-0.0600525568153587;-0.0203236132681981;0.201553464195018;-0.0605093315161507;0.0370874542362316;0.0600578884016424;0.213018901183054
"clever";0.486115246142183;0.40417425456518;0.0228198571956647;0.178251233535759;0.0122700216534783;0.281463414784049;0.020426121851037;-0.0277139608961492;0.119463157413951;-0.0181302940176675
"comfortable";0.722439041533661;0.0790710026124884;0.0401471992843476;0.0559366643506374;-0.0430537892560259;-0.00389430945909947;-0.0608320758080122;0.116213931579101;0.00819641907465461;0.277600916901617
"committed";-0.0281773380059994;-0.0485591222904808;-0.0278404718869268;0.670409909846206;-0.146567059186743;0.0500556809323862;0.112260349029795;-0.0416162281401505;0.256231447494264;-0.0634254898081907
"confident";-0.0689477228729889;0.0555930299581428;0.0127770184509816;-0.033079895256166;-0.0655342567523451;-0.0228892795886126;-0.0168475782130197;-0.00889774647608521;-0.00561742500132756;0.0130676646690298
"coward";-0.0412795447452311;-0.03667702560465;-0.0146614723894729;-0.0106225713981347;0.0728063000423579;-0.00107195840012715;0.00780286801548732;0.00987758935270644;-0.0368250991383877;-0.0752413587376969
"cruel";0.183502902741414;0.488297953406798;-0.124091842226948;0.155847947343793;0.0816232163153743;0.217332969073648;0.233375708773673;0.225712855696099;-0.0743705603530478;-0.0621633880894869
"curious";0.344189980110087;0.441212333163462;-0.00379019257790484;0.144118641696184;0.196212342590639;0.171747410360909;0.138371858648121;0.0848729182270353;0.158712487764251;0.293989795915593
"dangerous";0.075675240730421;-0.00648249738731944;0.169770994156151;0.263909225084942;-0.0206403690696506;0.399270127914352;-0.0326534087460495;-0.0426708834116875;0.0705297773024897;-0.0565257912021926
"delicate";0.507435002027151;0.0898156892579021;0.135826648015035;-0.0751693454713896;0.388518784316338;0.105541050017758;-0.0203051309368108;0.00115091375248894;0.341319274839151;0.0843252348845477
"delicious";0.725133708612683;-0.12207498375846;0.0890732007734915;-0.102983090242207;0.0822070112632951;0.0242724849433849;-0.0242507695517078;0.0167301804460047;0.193054645621817;0.079375128262963
"delighted";0.490013665324236;-0.121735059918249;0.1093352498069;0.161154735030496;0.0921983097508181;0.332164803695005;0.131604990385334;0.00375213144965153;0.282302571872611;0.0432770974560274
"delightful";0.221085096151856;0.327505850511376;-0.0173449492824265;0.0209137773577472;-0.0745477748148056;0.0857189664192389;0.0889113551488677;0.0516512969628564;0.358653887996609;0.0583044367064558
"determined";0.338735648331409;0.214610857977201;-0.0299710258727246;0.0832183821648259;0.146519305068985;0.118609936541529;0.140758310136257;0.189709000923607;0.287905821477315;0.0248919359732648
"different";0.319425276960523;0.132394093853069;0.0936120727432717;0.197437792625306;0.180971407770985;0.340836408325403;0.296874082295163;0.0338242994263115;-0.0632649774480531;0.0298081026935106
"direct";0.0828807644840282;0.27217335642985;0.0404401457356551;-0.0755417888957485;0.100636050369896;0.54480753122919;0.0108380685404042;-0.117194078574891;0.1102759127294;0.0749353463762336
"effective";0.363929341073303;0.189712405567573;-0.073717148033411;-0.0274461969751764;0.0364664973240049;0.0142063598232904;0.0230494758606625;0.0595820559130442;0.669648007237137;-0.052915159570553
"efficient";0.0206186423854314;-0.0173126526012083;0.510797729450777;-0.0485629857982258;-0.0448144424374805;0.147765256729989;-0.0417946626576561;-0.0982401761397887;-0.00643718343353505;0.0812271265645947
"encouraged";0.443681036412217;-0.122818131075821;0.162677272886972;0.252563335472434;0.072004503499914;0.218046212025147;0.0305712732771438;0.104170453356052;0.2016469943588;0.0776289834241138
"encouraging";-0.0793178077977536;-0.0560466364235223;-0.0637486432227343;-0.0903472257396106;-0.0464228039783415;0.0503823539749795;0.714197186451077;-0.0286225214770708;-0.0326276821504594;-0.00786550809831827
"enthusiastic";0.0271741672632709;-0.0348191676207917;0.564724447652752;-0.0460538881297359;0.0746983685176509;-0.0405597502349984;-0.0432774521171764;-0.0615413736017016;-0.0679927766521585;-0.147331508537679
"exciting";0.0909826676046647;-0.0751996067039676;0.0138328739968265;0.195909822871624;0.413418772668831;0.0986268448231628;0.235715062838359;0.168562442284314;-0.247149032157602;-0.101682098468509
"expensive";-0.0419470445511353;0.315481230795922;0.316821594761935;-0.0373904077267974;-0.0705863503071188;0.0227443023023606;-0.0179742502900072;0.495235988037926;0.182744512974159;0.211428249447208
"extraordinary";0.462540179427607;0.118078566107671;0.0451370227106743;0.0207660682434314;0.148703452051263;0.0714267071315881;0.0880714000374374;0.113553529670831;-0.066532704465811;0.495270116379519
"extreme";0.15030560233582;0.0392444348841101;-0.127881813962555;-0.11910752861907;0.00616983529283679;0.501690992372332;0.168943490970505;0.119183299822829;0.000909751362392515;0.292785787551459
"fair";0.167479523993165;-0.0837197655667416;0.414400729287045;0.0775025984574375;0.497817400852607;-0.0152278120770904;0.031915097246394;0.319660512854753;0.0535603433757049;0.252658072417125
"faithful";0.177538541201568;-0.0864858746230536;0.324239342847102;0.219642827735857;0.667282862413023;-0.0642269564871131;-0.00989316598642062;0.133892850182577;0.0327240434247928;0.131370407881103
"familiar";0.312262389169852;0.245924417929077;0.074498925145777;-0.0975241178125301;0.49846699278764;0.189678301568739;-0.0173704004499095;-0.111574430728063;0.180861427804847;0.111372727392666
"famous";-0.0316776645908488;0.0178514604169823;-0.0687611235953921;0.741627110706002;0.230325357072591;-0.0496502664602409;-0.128257757530945;-0.0502098576430762;-0.174792109120301;0.0596167710028215
"fancy";0.640612788698523;0.23086954002231;0.133810345970374;0.104602156708554;-0.010515127249768;-0.275041747548464;-0.0363592423130919;0.0393988813704796;-0.124931098768572;0.194894770548453
"free";0.190341089890317;0.0510440376790144;0.162820419731798;0.381402518150482;0.293067925340591;0.0979097052179465;0.11159170856638;0.140683310613156;0.00618736633066696;0.1344025197755
"friendly";0.0831996995608495;0.2175455209995;-0.0397925404094893;0.214570874730945;-0.0211533890912438;0.0430092647592623;0.0520279566129995;0.561682662148545;0.0810102524612141;0.111952330928741
"funny";0.364222402231731;-0.0231142476429423;-0.0954062374211039;0.0953888433238636;0.403272665395419;0.00365437008994453;-0.00585953812492922;0.173866691971763;0.0830992664057114;0.272366256778475
"generous";0.273806741963677;0.106430338400987;0.535322323906726;-0.0234021874295128;0.363560308117769;-0.101185418148258;-0.0212521853746436;-0.0599067555830842;0.157350003374693;-0.0682526298081711
"gentle";0.611638193961912;0.0686458975502575;0.0795209111199801;0.0870830499975588;0.205489223893482;0.142445926882617;0.00818574610127159;0.0668014056983618;0.199102185329527;0.107947729184918
"genuine";0.0601669902453116;0.130533647777368;-0.209695861491929;-0.163906347588707;0.261891363599839;0.235039336686537;0.412196426694054;0.10778515557232;-0.0164106610663006;0.275048644079604
"graceful";0.142432576529501;-0.0972426829182527;0.387844432722068;0.210813065250523;0.223181221709927;-0.0785420206801455;-0.00624566446693934;0.287925660566834;-0.19750376866638;0.326235361007195
"greatest";0.232780160220626;-0.0318417297891457;-0.111142497630938;0.430029758836467;0.15807558339148;0.0466412547317065;-0.0570258369730838;0.0344911660159189;-0.0822842563775556;-0.202357151980592
"greedy";0.319497068310032;-0.0457083449383287;-0.0857887000225226;-0.0560470073583903;0.12248298543547;-0.0596140467663504;-0.0500107653646759;0.0466920054359185;0.650648158251567;-0.134759631450486
"happier";0.325409513713306;-0.107414280513967;0.34340845420041;-0.0284277117339851;0.512927476703577;-0.0137101389976488;0.0928992162558699;0.0554881930703191;0.0196139954090306;-0.171840083863535
"harmless";0.100118145020154;0.0308552820482596;-0.0565359358608357;0.0254567782136211;-0.14858933659592;-0.115769046741989;-0.03213839200744;0.146530722551747;-0.0564198410299585;0.0851296158029745
