"MR1";"MR2"
"#-beautiful";0.115826599978641;0.0784999404934143
"#-clever";0.301504614223422;0.185154330866312
"#-curious";0.151254897214038;-0.0573925791228477
"#-familiar";0.223651340547215;0.274205544604132
"#-free";0.113973351768398;-0.00334242891602784
"#-happy";0.443149270928002;0.516314206434063
"#-powerful";-0.0248248722306617;0.258523041008915
"#-professional";0.0584299432238089;0.482832841710851
"#-proud";0.168241650918604;0.0680147975953261
"#-rich";0.343304667759647;-0.055023515840984
"#-worth";0.0135442700986756;0.0140745763805139
"accomplished";0.172273061808478;0.665791132019531
"accustomed";0.343956571704034;0.49657768607269
"afraid";0.62962586487171;0.54839379141666
"amusing";0.334700151625635;0.26030724478249
"appropriate";0.374467847645475;0.152445603726998
"artistic";0.103453871325987;0.0230129519154956
"beautiful";0.636853098289897;0.584138258674651
"blessed";0.157858444601066;0.313182716500579
"bored";0.139008288781713;0.173363438651229
"brave";0.642664623921678;0.199559816872982
"bustle";0.505584285646793;-0.15303244871906
"calm";0.528944849685192;0.410176685193012
"capable";0.335901232832954;0.304519191880172
"careful";0.449892142187519;0.570791494854211
"cautious";0.477074522274076;0.137506371171551
"charitable";0.308240392563486;0.105837388906797
"cheerful";0.471779692991399;0.558446453911657
"clean";0.530964446114131;0.263301046105158
"clever";0.52266417665137;0.408452347889747
"comfortable";0.436085082213988;0.583870900897611
"compassionate";0.182001261549704;0.2310362937077
"competent";-0.0225867321631591;0.540545806165262
"confident";0.484184010166558;0.519353915370137
"conventional";0.199917798015424;0.503441068890475
"cruel";0.695863993771473;0.360929387831633
"curious";0.482215513099283;0.644363033013199
"dangerous";0.471004203030642;0.116276068400472
"daring";0.0623296931558124;0.323711396596263
"delicate";0.550192579136789;0.60823303112351
"delicious";0.229040155379408;0.493449473966201
"delighted";0.209749027078468;0.593082147878977
"delightful";0.317284060727841;0.539083979236655
"determined";0.521554004206714;0.487192116937304
"different";0.63034188622885;0.579083357016074
"direct";0.411313851197096;0.478026217382765
"diverse";0.354223942854743;0.00115068508128405
"ecstasy";0.416208595722741;0.215403698775423
"educational";0.295862434350685;0.0574226189842676
"effective";0.344582593065482;0.025121832547292
"encouraging";0.297553843139879;0.310674659570149
"energetic";0.395235631319774;-0.12713239102159
"enthusiastic";0.113973351768398;-0.00334242891602785
"ethical";0.278458303866691;0.171302144600371
"exciting";0.467899624975206;-0.0566287732047823
"expensive";0.452409130437763;0.45506560967469
"extraordinary";0.364823927572425;0.36866542151775
"extreme";0.483782215757636;0.488916835402607
"fair";0.501254229472913;0.647171992585286
"faithful";0.756552270332102;0.404494825525855
"familiar";0.658173953495755;0.512157882846666
"famous";0.303011251891276;0.51027020261325
"fancy";0.0820942111764996;0.381723031931347
"fascinating";0.122300263009212;0.269604754157947
"forbidden";0.176383844340967;0.140465379731672
"forgiving";0.266330048046346;0.134404037806477
"free";0.642475431987268;0.552528210240919
"frenzy";0.416208595722741;0.215403698775423
"friendly";0.583121156549358;0.49093094260371
"generous";0.625036540552743;0.485711390796675
"gentle";0.590902163254294;0.397105650056513
"genuine";0.394059837278174;0.380876133659202
"graceful";0.502173443544302;0.525269766129161
"greatest";0.522804041742648;0.643979021975348
"greedy";0.110439165717617;0.242163229005467
"happier";0.254758505315825;0.414796243887703
"happy";0.616295866956732;0.62757747298934
"harmless";0.400599130304981;0.372284046512834
"heavenly";-0.0248248722306615;0.258523041008914
"helpful";0.0710241843544645;0.0404706175666595
"holy";0.147715632402636;0.620590813409643
"honest";0.451511399595604;0.666552822814908
"humble";0.54244420968712;0.512952124295505
"improper";0.157347111913494;0.426195293444289
"inappropriate";0.11865696290149;0.377633169978831
"independent";0.252664411988048;0.433442722715449
"individual";0.594387424952301;0.313351951314302
"influential";0.127371749625466;0.467226802971424
"intellectual";0.41457931114357;0.0390366833306259
"intelligent";0.0437322054379607;-0.00587182436828201
"interesting";0.39000299540416;0.407587125440155
"irregular";0.547341795678636;0.00747525727447041
"learned";0.253446984658107;0.0612259698973928
"legal";0.490707504232975;0.201383251719352
"legitimate";0.0134574908683961;0.229090120416598
"liberal";0.414734460588663;0.316340462393389
"loose";0.664554605266397;0.230474761238194
"loyal";0.103589235612685;0.180325448219022
"married";0.444907166030759;0.546196979457323
"mature";0.0255636230524914;0.195046159023392
