"MR1";"MR2"
"#-married";-0.0363969289387035;0.340115114713312
"#-quiet";0.151285311775401;0.00774272206514309
"accomplished";0.229723742339209;0.137148379262124
"afraid";0.740318863222172;0.263388755103794
"amusing";-0.0690458156498967;0.442655822581034
"appropriate";0.280643388968098;0.167823112390801
"beautiful";0.631044705812711;0.0378142361191799
"best";0.614938031484301;0.334281460834727
"blessed";0.0410171267185789;0.0999423383403586
"calm";0.198213709302616;0.693316759689576
"capable";0.463236890977715;0.526761139160598
"careful";0.26394537679692;0.381198590926474
"cautious";0.135297168016466;0.384627898582618
"cheerful";0.278074387615499;0.494355167064881
"clever";-0.0428175464644984;0.655467055060752
"comfortable";0.574321017604643;0.46279384304379
"compassionate";0.31193544532979;0.215694905652459
"confident";0.0103443208025663;0.618289178653115
"cruel";0.390583915049397;0.321478819166675
"curious";-0.069045815649896;0.442655822581033
"dangerous";0.182505745511425;0.282056789288291
"delicate";0.42647721502314;0.52427143903703
"delighted";0.445521147620806;0.566536211907996
"delightful";0.676166112064345;0.214599707335988
"determined";0.246993046901691;0.71564380791701
"different";0.556862007132041;0.485248049697912
"direct";0.280743328877401;0.456131293601171
"encouraged";0.440254207070518;0.449430776257257
"encouraging";0.122099464670589;0.550171787632135
"enthusiastic";0.236101938042332;0.0730534756913668
"exciting";0.00702050141311477;0.460881034961664
"expensive";0.266799256596696;0.224666750583342
"extraordinary";0.454202173386555;0.493026463781718
"extreme";0.346277421711494;0.289693166147164
"fair";0.35753136294263;0.336756248317061
"faithful";0.10486188370734;0.0904013238551186
"familiar";0.198943240637159;-0.101341637940706
"famous";0.228890777894789;0.0226487584993386
"fancy";0.503387119776657;0.0287779485591779
"fascinating";0.190483910548358;-0.00719415896428276
"free";0.570824275104206;0.427589187583054
"friendly";0.563205762937791;0.243110804165431
"generous";0.416868127703262;0.319842987901552
"gentle";0.424026886022001;0.225009467732593
"genuine";0.611879201640015;0.135646927639589
"graceful";0.264930198593593;0.0786131259432984
"greatest";0.545286396732404;0.489472086769883
"happier";0.385337840517863;0.289400432110256
"harmless";0.0827124689849951;0.295557451684205
"honest";0.406819238214085;0.322238918754739
"humble";0.233059633448561;0.293987161328805
"independent";0.336688323007039;0.402105776592889
"individual";0.183541364580068;0.111695386218965
"intelligent";-0.137460519358262;0.592316133448164
"interesting";0.402716810941453;0.397071308061807
"irregular";0.407055986575113;0.0194503948527146
"legal";0.164914367397298;0.481836666039928
"liberal";0.0439046507509733;0.566465509195621
"loose";0.228890777894789;0.0226487584993386
"married";0.514727388789014;0.424254658929941
"mighty";0.0422332806770192;0.00186893327462696
"minded";-0.0422652753322912;0.558886644537331
"modest";-0.0354204038092806;0.14439933447244
"modesty";0.455615565780654;0.126945984656972
"mysterious";0.0725176121147753;-0.0218590807791243
"natural";0.49879976340676;0.585150030124975
"neat";0.401054997781368;0.0417879742609488
"newer";0.22972374233921;0.137148379262126
"novel";0.228890777894789;0.0226487584993385
"passionate";-0.316107787763271;0.560651911517984
"playful";0.600777664716554;-0.0802145598454597
"pleasant";0.521938891553876;0.355649225894867
"pleasing";0.506505969164061;0.522807802156598
"polite";0.181219969812699;0.253924608282132
"powerful";-0.0482387447429095;0.10848613069362
"productive";0.266435660207978;0.315704778123774
"proud";0.473880127042388;0.323723252713319
"prudent";0.255457464490475;0.590505658725233
"quiet";0.574186544654857;0.378411389131881
"reasonable";0.249763945470338;0.670122131554486
"respected";0.0713326688124093;0.392552640980314
"rich";0.422333523552906;0.514773876145066
"sacred";0.171488769370246;0.223041770984766
"safe";0.258446719715055;0.517155535571587
"secure";0.356000599381373;0.352697858286699
"selfish";0.479594129637722;0.418875683834603
"shocked";0.188894941043172;0.303855364988251
"sincere";0.54810045274467;0.589526734939572
"smart";0.580380064871247;0.140616035187934
"strong";0.502477113544744;0.506622814976773
"superior";0.513283692736463;0.264514651035066
"surprising";0.455615565780654;0.126945984656972
"sympathy";-0.316107787763271;0.560651911517984
"thoughtful";0.581566510781268;0.271891471571768
"tidy";0.407055986575113;0.0194503948527146
"uncertain";0.665806833516047;0.263408140648729
"unfair";0.319447596656215;-0.0713625114429083
"united";0.63938086747042;0.236112183747689
"universal";0.123210759362839;0.151065013363759
"unpleasant";0.394367165369368;0.37080549546593
"wealthy";0.283528518862069;0.0914210475191617
"welcome";0.372351066778863;0.469888678392976
"wise";0.55594848963555;-0.0577515105658491
"worth";0.442337018203793;0.477262715177647
"original";0.20760860178721;-0.0662462248695226
"standing";0.449437615700799;-0.0576825816203362
"threatening";0.198943240637159;-0.101341637940706
"weak";0.249504012997543;0.0493951503908136
"tenderness";-0.316107787763271;0.560651911517984
"spontaneous";0.260255368100655;0.151859580116512
"stable";0.10486188370734;0.0904013238551187
"suited";0.392612025483651;0.0975761626966334
