"MR1";"MR2";"MR3"
"#-fancy";0.544904394446968;0.274299107389774;0.0719072425440482
"#-happy";0.30409152406636;0.231747050051073;0.43001003922774
"#-married";0.551768873994909;-0.153184852045809;0.109204172469696
"#-pleasing";-0.087835684251413;0.216129059059825;0.336023944872976
"#-wise";0.5993918765278;0.102716802565632;0.123546642313685
"accomplished";0.198482463808502;0.157231781407504;0.610608645365608
"afraid";0.617104533667047;0.453401614789604;0.354432605306785
"alert";0.085368968924397;0.0591377600633567;0.135992613296627
"amusing";0.42693036857597;0.279076146492519;0.288830334067406
"beautiful";0.701765493250471;0.374594877756204;0.370479137059716
"best";0.533073675366974;0.47294463130971;0.42177736196551
"blessed";0.504313995659749;-0.00722747290003934;0.259866455264872
"bustle";0.455195747952406;0.0112665704006003;0.0939218147779659
"calm";0.07448689027095;0.591449805685388;0.224559688120952
"capable";0.233820083850645;0.45335798040133;0.436091321013531
"careful";0.281384659951025;0.512306495810758;0.404626175416809
"cautious";0.259568894220316;0.516092549035548;0.455033812513586
"charitable";0.399907218870033;0.042129181738647;0.415524181618393
"cheerful";0.60746846590033;0.48332513614826;0.377311344167435
"clean";0.420597745274074;0.200221551011697;0.0287698137373928
"clever";0.568868215984059;0.478816702314376;0.410163947408442
"comfortable";0.516469240939285;0.645907351321192;0.340086880651215
"compassionate";0.302937594671108;0.165814028439477;0.239050749465133
"competent";0.0491234973702085;0.31581747239745;0.35484717377573
"confident";0.327920088147005;0.469377065541619;0.279561970116289
"cruel";0.314367581925673;0.272939303128062;0.11881229312709
"curious";0.317644834173382;0.321674458809549;0.3246544381389
"dangerous";0.245509899343273;0.416019279194713;0.473833242797025
"delicate";0.403440060116775;0.438111362382707;0.452952029697315
"delicious";0.575163205725469;0.171359655861393;0.112271791044816
"delighted";0.610923469592212;0.469004141941269;0.27754739126531
"delightful";0.643443722363228;0.480702152443316;0.352804779835643
"determined";0.720798132560953;0.283635840946629;0.367837335220397
"different";0.692621321311877;0.373261940381402;0.366439843669112
"direct";0.348436449838341;0.225217186248427;0.543032126553574
"encouraging";0.471815734808561;0.197891484035658;0.22963083770783
"energetic";0.177420664940278;0.454335818654562;0.281777763653708
"entertaining";0.577482670431653;0.134504222632409;0.10931358734487
"entitled";0.0191623411389544;0.783948074046566;-0.309233838545664
"exciting";0.347683729676556;0.3767194348242;0.460329501537542
"extraordinary";0.351410360224754;0.420575231802407;0.582585039345705
"extreme";0.474180124134161;0.412635598367287;0.399964018485163
"fair";0.48679185058505;0.624431223478976;0.399976873546157
"faithful";0.304384951268088;0.180045275859088;0.0713954188311313
"familiar";0.520417551606766;0.345028975827029;0.407574178440688
"famous";0.397808387214004;0.335697378840674;0.289627721942984
"fancy";0.107209924995392;0.792591347440171;-0.00632697921252412
"feeling";0.0577553335854869;0.360174900377733;0.363198757305186
"forgiving";0.218581125409272;0.280342431817386;0.090368178777432
"free";0.520031352735349;0.246133085744287;0.321046500533494
"friendly";0.685569837420045;0.313234443212041;0.276286201336558
"generous";0.597246943461985;0.160185041700532;0.262481066807876
"gentle";0.611646568873119;0.448214240482972;0.192045390626864
"genuine";0.145647347391844;0.431628779101213;0.261887868075682
"graceful";0.359174536768462;0.272592814666708;0.406586013936274
"greatest";0.564583154393082;0.555480016492094;0.400350982521632
"happier";0.670301451189313;0.214802491126119;0.0944560272885133
"harmless";0.0752375780811073;0.72968149825352;-0.257806292457306
"honest";0.503070413869843;0.492285189512417;0.0312902590089381
"humble";0.598384357899325;0.23321218097862;0.344895312368654
"improper";0.220732632035371;0.365477813592207;0.160649868937038
"independent";0.62713147375891;0.151937387732622;0.404690130801374
"intellectual";0.393663900753118;0.743677468154285;-0.151348963029525
"intelligent";0.59367241688349;0.292865384733453;-0.0322201483734272
"interesting";0.493699524925025;0.528200486469132;0.54971729455725
"irregular";0.705444657283882;0.017364765253865;0.137131838140311
"legal";0.321033062524814;0.290443771995117;0.0892482351124123
"liberal";0.502904391383471;0.597550345870227;0.0466186188939725
"married";0.52887524805504;0.595642063495526;0.209403511618437
"mighty";0.128181771072967;0.371268381130924;0.166852369367697
"minded";0.188101973437871;0.194677074729792;0.302511898014829
"modest";0.537851409920384;0.106534540149341;0.155278788883256
"moral";0.0567060780281261;-0.109764526849596;0.64709770831955
"natural";0.524583966953201;0.495779055713352;0.398538952416323
"neat";0.523645966729095;0.581903300017664;0.0184267866350284
"obliged";0.561474314790342;-0.00526060891283016;-0.0453101788079371
"original";0.503508930413746;0.211725723425456;0.29233112015391
"playful";0.322830750091582;0.316407148916445;0.0675729179131461
"pleasant";0.676143332607279;0.423154621462612;0.300037730353391
"pleasing";0.560664566630196;0.374055402057303;0.368456445507383
"polite";0.136292395822836;0.368977092081686;0.2011018428196
"popular";-0.0432881615933656;-0.0583704553714576;0.159422311105765
"powerful";0.303596946851817;0.323369382526277;0.395879451186367
"professional";0.0174078020756265;0.37249990124619;0.232346199375321
"profitable";0.056706078028126;-0.109764526849596;0.64709770831955
"proud";0.379966609003692;0.517655471216977;0.459284520054861
"prudent";0.456629084349393;0.167365878989909;0.186178998610535
"qualified";0.155460628101117;0.0833832423284693;0.239333891090747
"quiet";0.431221534893464;0.63208996802783;0.40379418638407
"reasonable";0.38891447825856;0.650299777460679;0.43020144666985
"rich";0.702861647730872;0.430052416664179;0.195825456150173
"richest";0.321033062524814;0.290443771995117;0.0892482351124124
"sacred";-0.0604217180772422;0.277454999100445;0.237322510306037
"safe";0.705588916114351;0.183992306650262;0.122109342421529
"safer";0.525329787990292;0.187008236364317;0.219303483319827
"secure";0.426255985435341;0.339822871032903;0.180250990049904
"selfish";0.219457947064629;0.179136031346823;0.497246879037079
"shocked";0.113431277614607;0.413238334175696;0.231756146877542
"sincere";-0.0458914897586754;0.54587691077763;0.542271384048274
"social";0.206712103781315;0.248780031952123;0.541062510030437
