"MR1";"MR2";"MR3";"MR7";"MR9";"MR8";"MR5";"MR6";"MR4";"MR10"
"#-beautiful";0.0855840580550804;0.200443204681239;-0.0554624275494233;-0.0150236432935214;0.275778071881005;0.025335955869043;-0.0724604342153596;-0.0129292111945919;-0.0959806715381658;-0.234123761699067
"#-clever";0.402214710311053;0.176959403006934;-0.192471053840304;0.172161173001255;-0.0748091024980379;-0.000479546153774955;-0.15700482787458;0.0204772005444769;0.311988284143776;0.164343158288805
"#-curious";0.164110766964376;-0.0903387060424615;-0.0174890281340607;-0.185109671739037;-0.0409673989105396;0.0019327403273829;0.278604530174882;0.00416239113560258;0.007696168451607;0.0886154796129043
"#-familiar";0.179032554976132;0.047778475679767;-0.0219195905856092;0.382394630910564;0.187777356218651;0.0798121485255766;0.46943087755746;0.0602970339716651;-0.113249312783043;-0.171295477406206
"#-free";0.0753026230548366;0.038357521582115;-0.0740641947026025;0.0656197013448188;-0.052407547707938;-0.030328642311478;-0.0475457384877831;-0.0530883671144329;0.059864228234455;0.514946089848275
"#-happy";0.481919440294254;0.211820373952857;0.431592643165744;0.37302370711474;-0.0593941199074436;-0.00435478612890921;0.112865834293533;0.0260643664863042;0.0201676782307844;0.117311370526932
"#-powerful";0.0497321107272759;0.138409917932871;-0.0281126253773848;0.349632267316579;-0.0526336269335532;0.22275031758714;-0.125673184756134;-0.242622802515849;0.285374721198567;-0.171372651186035
"#-professional";0.500320182863915;-0.0798164216608773;0.0433202144434784;0.50917188283163;-0.194499258860938;0.114696925519135;-0.133802137548854;-0.144894257259046;0.116481398478813;-0.181899646389165
"#-proud";0.168755707790144;0.0217165923568413;-0.0238407020240141;-0.0334389683393851;-0.046015854211215;-0.0712329024110585;-0.0607406277732472;0.579216785351954;-0.0111384422309125;-0.0802975705915751
"#-rich";0.0413221531283402;0.362501200906814;0.0488093860366511;-0.0246730555102402;-0.144779167809858;0.111710637407075;0.0908844808076282;-0.0746681615216625;0.00199916955867869;0.374644582555385
"#-worth";-0.0204990870092051;-0.0131679405728498;-0.00509223859723446;0.0382323297484639;-0.0406263127187933;-0.0193053231521528;0.036289904726344;0.0559424897330707;0.169134196391246;0.0204607928655965
"accomplished";0.310228641603197;0.0603799552803084;0.282867445504407;0.254758036376562;0.322470611050291;0.28333305066631;-0.00722210579053385;0.196943152184205;0.20680110343244;-0.100827320836074
"accustomed";0.229710656191135;0.257518530015157;0.116316699064269;0.224200601361838;0.281384918517124;0.325697578322944;0.157696418695534;0.237579589368805;0.240210030875792;-0.0369775704250674
"afraid";0.602673966401776;0.358140676737976;0.28369221823684;0.128818739218387;0.28532155285808;0.0984351629840485;0.144603437089688;0.0895888891409567;0.116094091435512;0.0156129401561077
"amusing";0.239976311962824;0.242415714862647;0.23103120992531;0.145551076063886;0.340016972436482;-0.167415376252941;0.114190229936432;-0.195801873271504;0.04176400695291;0.0487699615140833
"appropriate";0.187716705296665;0.280895320798075;-0.0661389853509593;0.107769943148354;0.213634455034958;0.123000432562918;0.318669941413118;0.0621408000922789;-0.0185616164137179;-0.121797307456916
"artistic";0.016693491895202;-0.12484640981328;-0.0476180881083207;0.0662844867160502;0.0292187010620108;0.0870998068626306;0.563746660705644;0.059508060108165;0.00159663237457463;-0.0304502295020485
