"MR5";"MR4";"MR1";"MR2";"MR10";"MR7";"MR6";"MR3";"MR8";"MR9"
"#-fancy";0.108311321812435;0.114881994159618;0.452446920649117;0.140588441901544;0.483974669371963;0.29875108863751;-0.0513540616215164;0.0359701936111341;0.0985054700654684;-0.038450336807216
"#-happy";0.455617596327222;0.140530338499857;0.0340996726863097;-0.000875813793906546;0.10068920325773;0.330371851016901;0.362354895671611;0.128888793324564;0.0245417255235186;-0.10218552638892
"#-married";0.00583861952024296;0.649100844102073;0.018067675960184;-0.126203780560854;0.175855575191604;0.0112396379542318;0.038960144357589;0.0684195914766606;0.0698314541494073;-0.00442503381947517
"#-pleasing";0.316282381814634;-0.00412507722263275;-0.123354452576818;-0.044284205402236;0.032441070318459;-0.0263899929191297;-0.0339807598613421;0.110824214831225;0.0469297035742725;0.61746472083779
"#-wise";-0.0685451774444294;0.314620949834805;0.316959784710374;0.152328260795867;0.386462494314026;0.0356734553471769;0.318930542592041;0.199330613189724;0.145739605870841;-0.102299848515521
"accomplished";0.0264895869120488;0.138217576751888;0.199106587827859;0.10870947749439;0.0313312676581967;0.184726523421127;0.243057049021803;0.701094893402977;0.171897475806329;0.271086305437702
"afraid";0.413984213327274;0.464592234504195;0.264166650251111;0.236966078988703;0.237837965859238;0.311992020528815;0.145840918054817;0.148887840442636;0.135310049491519;0.0972307750756587
"alert";-0.00150923143112217;-0.0599808619228149;-0.0581294844430609;0.0346864129670643;0.123714445659192;0.535799461822442;-0.12514760505063;0.15555791878149;0.0459487010289292;-0.0105054594720879
"amusing";0.441583784709409;0.0659983840346735;0.521549210224966;-0.00655424156530384;0.40393112835702;-0.0779584476661166;0.105351932782091;0.141157555167287;-0.133045172220487;-0.0708396790277013
"beautiful";0.38193084568189;0.353500586701395;0.466197838538201;0.129355803449023;0.393018914158383;0.0920939723471369;0.386656530996801;0.129195394590964;0.10869236842342;0.0368925887479396
"best";0.584286359700322;0.374390470960889;0.189011655052391;0.216189592763469;0.312527666339429;0.253905844387027;0.0721637318146561;0.266020132030825;0.0204770392926931;-0.0325869058946711
"blessed";0.0711305903437301;0.342872863961522;0.188772236064648;-0.146508283180522;0.272347437618805;0.0061002714715764;0.311685872172651;0.0246661728784096;0.318063379584453;0.123831675721528
"bustle";0.217050421918837;0.0783257809730726;0.226667771707385;-0.152014369948041;0.550053068951459;0.0781577677675295;0.0382681379629522;-0.00728086186358802;-0.0557901619962211;-0.188092096006341
