"MR2";"MR4";"MR1";"MR5";"MR3"
"#-fancy";0.0790979298701805;0.101092894555092;0.583593857328435;0.37714245833886;0.120170517814721
"#-happy";0.507958682801608;0.264289302876682;0.275741333918082;0.066724032348712;-0.0873345597692852
"#-married";-0.0883656083920152;0.564604948229449;0.249244062763926;-0.000759088757574938;-0.0890980879254378
"#-pleasing";0.402840945090701;0.0537127108255063;-0.0998722615007121;0.0742415419032327;-0.0319230724905186
"#-wise";-0.0618409775831394;0.460778125373953;0.318414228379473;0.339462778755971;0.0739671052979921
"accomplished";0.302307053611975;0.428458237691182;-0.151602431617519;0.503769709613817;-0.166118249935284
"afraid";0.424937265170887;0.492371083412746;0.407014015655936;0.310539058075082;0.184488261244159
"alert";0.219233113385121;-0.0256171741619439;0.201016760838191;-0.0445809988920262;-0.0842126227016361
"amusing";0.178629186650179;0.0156244356844118;0.486001730771316;0.574002650800204;-0.031960739669004
"beautiful";0.292131212563049;0.474709103918259;0.480108617476405;0.483862293729694;0.1021828822578
"best";0.517189448050649;0.329020667581146;0.456430874203426;0.34122038206004;0.106136321098737
"blessed";0.0881846543433581;0.505464227273572;0.238012363196863;0.135031760147441;-0.0867653932063012
"bustle";0.042052272191856;0.0038906052323888;0.61518556830918;0.177233411575534;-0.138217869974811
"calm";0.551238929441623;-0.126109222194683;0.247695530776918;0.227235014822409;0.250617645665985
"capable";0.550623416567713;0.362244348181556;0.0485885186823972;0.208017911525364;0.143476061637255
"careful";0.506897243789465;0.159809326612426;0.244020485147108;0.396418796464588;0.13836279731731
"cautious";0.555449040898436;0.38666422310085;0.0379202686243809;0.29913224405315;0.188806314468523
"charitable";0.185683858281381;0.493003000901719;0.101336348213249;0.259471836120906;-0.138185160533212
"cheerful";0.407899777981276;0.37617494039533;0.462844132280054;0.457637799693762;0.158963671063543
"clean";-0.122763381980305;0.12766772906314;0.317632929885035;0.510599920145174;0.140153802494962
"clever";0.497923804973969;0.44106031392009;0.402166676117033;0.319263377299402;0.154890928627542
"comfortable";0.505157129451927;0.31424513460509;0.403219464134436;0.442363962876896;0.303095188385049
"compassionate";0.320378449189834;0.31316598976948;0.206935589727237;-0.0262280543149819;0.0133150953767977
"competent";0.414005905045583;0.179804652314813;-0.0546571799488185;0.178761206297142;0.0600858878903566
"confident";0.471988586791608;0.0975200414981351;0.386849928027835;0.250740031211147;0.151904121230873
"cruel";0.188515075956606;0.110804737670765;0.308243723195918;0.221692282262041;0.120972962475789
"curious";0.282513906554082;0.357116543025854;0.0898682734625147;0.333754342569316;0.11318602787504
"dangerous";0.420715137988292;0.3042698162743;0.0385977586859033;0.459797324077573;0.0812755799286083
"delicate";0.449100896763315;0.265700249266149;0.298344004196636;0.456636753498079;0.0679929923997359
"delicious";-0.0193245724832943;0.61448520990083;0.16944610985604;0.259509762823713;0.191602008588144
"delighted";0.457110428503173;0.479668956153428;0.446497154023868;0.163287848066341;0.237364582368952
"delightful";0.40139978535399;0.441303093455299;0.461092966877652;0.406825167176402;0.189086506302537
"determined";0.253343524954327;0.605889424745052;0.407194905334224;0.382018245147655;0.0730423532182808
"different";0.354962193200747;0.476427486444337;0.503818351269802;0.37149173028047;0.098199646939587
"direct";0.470843693484073;0.476629952406523;0.109774199287866;0.20636212121737;-0.0891374556221803
"encouraging";0.0625285987426835;0.455765414414541;0.160455615260089;0.388453715872908;0.0966162447656846
"energetic";0.457294511438097;-0.0299536907943174;0.284607452095928;0.284619824538509;0.121697442162954
"entertaining";0.017726771030787;0.511152069226509;0.285536404730328;0.199757965130758;0.123052735948533
"entitled";0.177488147856042;0.0322597797311952;-0.0813881805487163;0.155560288692749;0.854251448253796
"exciting";0.617401648979566;0.270908766600947;0.334012326048468;0.113935188619095;0.000544604682034505
"extraordinary";0.616415697837143;0.410608235746053;0.17356709940268;0.290519656707832;0.0141552804841325
"extreme";0.453634895278688;0.4189497888333;0.294644903673066;0.285297132983382;0.119018629898984
"fair";0.508585600667438;0.352852793851633;0.323570073383194;0.479669855115262;0.267479999635446
"faithful";0.155416214944785;0.0692025773722742;0.359019812400965;0.10594007489749;0.0614130538650618
"familiar";0.381560486628107;0.40330562526095;0.345388887534668;0.35408639707971;0.0504114036496956
"famous";0.295362682986237;0.395818054179443;0.176645831696833;0.27763484571387;0.143761482360898
"fancy";0.425458221214921;0.0401789189963581;0.0868484781850867;0.243994894576008;0.623163816766074
"feeling";0.349578065748445;-0.0210048889487117;0.0637871737358074;0.442212914619342;0.0286804676738512
"forgiving";0.251011115505229;0.29238619607581;0.0759374958301102;-0.0177277588391402;0.219578151700746
"free";0.187068341277235;0.457662450295219;0.24879241231978;0.395003927398329;0.0607378228932826
"friendly";0.291499346117049;0.392604557789018;0.575100197363841;0.299820293775028;0.080239545020397
"generous";0.199881802386943;0.716961354419734;0.203805644604891;0.0817932404641354;0.0939259616729584
"gentle";0.293553395488532;0.299423021718839;0.532562739414926;0.351033398682082;0.22726288340569
"genuine";0.519987062660386;-0.0848259110939535;0.334331203989071;0.146830506104367;0.0936963642622454
"graceful";0.309770105820001;0.46380936108329;0.064831320148912;0.321943276005857;0.0482095201359416
