"MR3";"MR2";"MR5";"MR4";"MR8";"MR1";"MR6";"MR9";"MR7"
"#-clever";0.0451068028482156;0.378571833860142;0.0958732474244397;0.0752900871576192;0.525439748645212;-0.0570176664649227;-0.0871314657286379;-0.160058949738347;0.0416969551782685
"#-united";0.0671265745880383;0.253064877678018;0.26944507479153;-0.0170412520215846;0.377627607673089;0.00518931056921671;-0.256334400338026;0.232809274892741;0.0218800687943333
"#-worth";-0.0395755447691575;0.469255813802143;-0.158602735433432;0.255535106399392;-0.0233964873369002;0.535203088985549;0.152557852441645;-0.083578806420355;0.162096341283446
"accomplished";0.0334596331948915;0.732469359068088;-0.0460971502281912;0.0933875574860214;0.070060452669422;0.242547142599428;0.00589770632961146;-0.0933032010456772;-0.0570459218284129
"accustomed";-0.039702338903084;0.0238522289581738;-0.0714175672267409;-0.0288944366680342;-0.0503914722059732;0.459967465138563;0.0288381807327793;-0.0451270816953488;0.0504858324685261
"afraid";0.355705264750493;0.327025016201389;0.242144501834428;0.270057562033976;0.0787687468586186;0.122016488490352;0.390097313578931;0.0329007678683919;0.216922325689386
"amusing";0.332393105936943;0.00820511985499432;0.00409085790031529;0.286000725069585;0.00119923649624735;0.0635871852254172;-0.0182881787465086;0.0873861138595307;-0.24361414454107
"beautiful";0.297487336419254;0.384214210741438;0.074551250208318;0.210478559216517;0.155816761547362;0.49705097960055;0.190592115003554;0.0543809682777931;0.0995022178904741
"best";0.506675194749057;0.23344240705254;0.216579356118519;0.160660490127017;0.156452875190835;0.239985660943702;0.190571619997884;0.272023135524144;0.024699251615312
"calm";0.525139247792952;0.131082411043721;-0.0848394283932391;0.0533935235604725;0.166812813871378;-0.128978189181875;0.139395997607975;0.0810727391297749;-0.00950987034031421
"capable";0.352300045526849;0.18828745686482;0.467606139181083;0.210804136569738;0.215584098484677;0.264915945692913;0.123729031472493;0.149382831832043;0.122849430011268
"careful";0.0830251310248235;0.728076433830502;0.00725172300527251;0.0555545202298252;0.323777219460236;-0.0746349820994439;0.280883342875434;-0.0268616947951198;0.00989189633910512
"cautious";0.0436580246694036;0.257205193869038;0.435013373039314;-0.07742231189555;0.113765449902651;0.460582526229095;-0.0349413010468092;0.18803295914829;0.49681589212023
"cheerful";0.307155141109344;0.208352259000191;0.4598258800975;-0.12365409837646;0.229800527917343;0.0775531271872234;-0.0821813390604421;0.220166587149531;-0.071792674245058
"clever";0.0557461232237579;-0.0046081461584844;0.189485944396728;0.290722336643241;0.00099137708187111;0.174434167202155;0.140411617219316;0.596225109589005;0.074428468252654
"comfortable";0.250569317848454;0.047075560513013;0.361732131891208;0.544102623664112;0.0953617378063544;0.0682650092817509;0.18633244061778;0.322692356872887;-0.0730473227048019
"compassionate";0.234524991294956;-0.127133725414419;0.263318647924708;-0.0870537301079256;-0.0311603027546566;-0.00969230918911503;0.343639934842139;0.267726396260869;-0.221482123519306
"confident";0.164935146664864;0.00276620424188308;0.0195005947975014;0.0614084058036733;0.504543091676805;0.165179914290532;0.344586366910928;0.0798640628896618;0.160872601531515
"creative";0.00882799557717832;0.131008570229842;-0.113525318869936;-0.0550866135931327;0.544901945478429;-0.0279490303944053;0.0434987551668474;-0.0804606188057046;-0.0400625888227059
"cruel";0.116035003039831;0.518853706391919;0.269922558455521;-0.0313822934682908;0.147281076982354;0.370165914998402;0.252204718431255;0.250046536898216;-0.134765260046428
"curious";0.517708544702901;0.03965129039345;0.28011308375015;0.363093615784561;0.108723917915501;0.454710948763948;-0.0489718460885903;-0.0018595483008208;-0.0600765882905086
"dangerous";0.593022551315007;-0.0832245016369037;0.172148239497625;-0.159010779767124;-0.102109603922994;0.172610640137195;-0.133820656063884;-0.0872578316052675;0.0137915633074177
"daring";0.149885998029054;0.273854747518098;0.0969792706314566;-0.146897506796464;-0.18730377455665;-0.131363381469576;-0.00538398444378127;-0.138756130098826;0.170633993258529
"delicate";0.450005882267562;0.195856763927029;0.107527509938827;0.215296885101436;0.0632434431986163;0.241599381385014;0.172378112782176;0.370354745610328;-0.226548452735311
"delicious";-0.0223723414439152;0.0310382669274443;0.0205418883815801;0.796578514769172;-0.108745797641329;0.049086093684525;0.0499785348045914;0.0162568017250496;-0.0525922514707401
"delight";0.516900795379;-0.0488700728763616;-0.000830023424804977;-0.12982209502587;-0.0853196639610076;0.452075752869927;0.0168251155211272;0.0314322849469798;0.0103976734272291
"delighted";0.40625883007388;0.331342483698233;0.331782169464917;0.0897514167473683;0.246407349017778;0.445622209351206;-0.114277842601676;-0.049687154211375;0.224763673836654
"delightful";0.491038845616593;0.146597843354206;0.00634818310131684;0.42604129280965;0.0469936863906675;0.315572963343974;0.105930962810366;0.10003270594656;0.279471756118984
"determined";0.623831960897463;0.231129858163723;0.318071161303069;0.00915125261290009;0.0951308543312772;-0.0345482294136682;0.070188675997636;-0.110540179940873;0.109017589046222
"different";0.264289178754946;0.510850426321117;0.26508096375831;0.198451698807209;-0.00618638412373388;0.284885723199187;0.0489204794341992;-0.0264819077195397;0.0143887462432682
"direct";0.0136172308289834;-0.133589368341965;-0.0681570577129079;0.264224894923505;-0.052726824139095;0.0264770214427624;-0.0226449583049946;0.125173969528456;0.545046619527917
"encouraged";0.0141110816595148;0.516903700230393;-0.0843984978156326;-0.105341049493701;0.153933284869903;0.0938834334736132;-0.0110817216546315;0.102551707381839;-0.0798391943252922
"encouraging";-0.0497743320746924;-0.123623034707569;-0.0160835820259591;0.0687935383566005;-0.0273535251191428;-0.0502212472675119;0.0684924056305474;0.569526477950854;0.546238000035959
"energetic";0.27406653976969;0.17535681932104;0.245047067845521;-0.0758348648000966;-0.0983377081148903;0.317370791783502;0.237439670728718;0.137726134510091;-0.208757185877165
"exciting";0.405941131876591;0.0483111687192518;-0.138204705199998;-0.0463394152151476;0.0842591766707428;-0.22974855853566;-0.00896112500654938;-0.25251813380723;0.0954807208057595
