"MR1";"MR2";"MR3";"MR4"
"#-accomplished";0.512658745588583;0.0190676052972782;0.0939065099711779;0.0202821044279438
"#-curious";0.0500955488934643;0.650978992863818;0.0765894682402487;-0.0392409152544225
"#-extraordinary";0.132629214345516;0.119930865236324;0.0221554818276732;0.164329065779026
"#-married";-0.0473136767257969;0.0813945817286388;0.248418628439171;0.0203711676585623
"#-rich";-0.10403512532872;0.0998124047911865;0.258928946708506;0.333655307734953
"#-strong";0.0990900479600879;0.00295311681395206;0.409846163792128;0.0187177270965015
"#-worth";0.121888886518979;0.0906972198780061;-0.105409227835985;0.14781654963693
"accomplished";0.320966402087737;-0.0725920214844603;-0.0355109881071733;0.352554242932462
"accustomed";0.482917192970409;0.447775077102693;0.0261133620925093;0.130739506252271
"afraid";0.60557910673726;0.209874968830176;0.333074883455429;0.347181627253802
"amusing";0.258689868585848;0.421334162058463;0.2690924493629;0.105982676554872
"appropriate";0.352855737641553;-0.0477533427042415;0.204126012755799;0.181680423502426
"beautiful";0.420927710329602;0.458265975280352;0.340441597567251;0.222662499609917
"biggest";-0.00411389645104445;0.536614190342164;-0.0275763899740473;-0.141854509869564
"blessed";0.140017051444916;0.297613876068653;0.340616588640575;-0.266093735716135
"brave";0.0483843537053442;0.258237770862317;0.435944075431149;0.120718559913422
"bustle";0.480236190252785;0.080296649148145;0.0187203304816983;-0.0340333582854782
"calm";0.408041154663044;0.424591226104723;0.047631690492036;0.396249468044171
"capable";0.0258967533353876;0.0565526273785829;-0.00747215973425391;0.444175666441549
"capital";-0.023774641944392;0.459190474767318;0.0470187753052832;0.262120934750948
"careful";0.373730605596547;0.273211837756566;0.438552627911378;0.350387219113558
"cautious";0.274349372399007;-0.0107073256007786;0.307820444286098;0.518340153864927
"charitable";0.14654478064718;0.0379480341708912;0.198374781478348;0.118299216306831
"cheerful";0.146400482834264;0.519468939947183;0.540836898288477;0.285697551727929
"clean";0.310101638730393;0.309425999092591;0.486235746614097;0.258683762837092
"clever";0.132073540706777;0.123451076993357;0.206013253719634;0.457261275191688
"comfortable";0.274905138592253;0.380522301379637;0.533947880307301;0.286008062447983
"compassionate";0.0594706160852965;-0.0285504769437567;-0.0397011142960126;0.406246636844894
"competent";0.0699650665541724;-0.0174456338377601;-0.0411543711455387;0.255127302292332
"confident";0.280288194294785;0.103735638169256;0.237024557531162;0.0840052488776243
"cruel";0.171986297363247;0.365458056630587;0.214601866747399;0.238326006922282
"curious";0.42756515747263;0.451933332601637;0.164833981178248;0.431297828157635
"dangerous";0.377844500992125;0.218282965201647;0.468566163421861;0.265902526007332
"daring";-0.127487719344887;0.0469964170405102;0.239119104589741;0.0809177812255951
"defensive";0.574104483688122;-0.124545936428898;0.00683052464195147;-0.00231967189069895
"delicate";0.339703189565466;0.417175620801525;0.197253067245999;0.364621951406413
"delicious";0.0279670466211668;0.543782272476469;0.32258561724188;0.237498273147722
"delighted";0.503485876612222;0.392045685704145;0.286689007859797;0.236932335553987
"delightful";0.32501213659446;0.561528522952219;0.212990150821703;0.404606467722996
"determined";0.299084646603294;0.220305732974362;0.320896765111447;0.397009232994241
"different";0.523894558161833;0.374424163633466;0.31882091938706;0.237787322758967
"direct";0.0690149727679029;0.0191747477979433;0.0407201542772443;0.303846086500095
"effective";0.00598833144524529;0.372442943144762;-0.0673449037159637;-0.119769789308864
"efficient";0.501153092073121;-0.0609542555510615;0.155697723324347;-0.206599240180686
"elite";-0.0143940714872557;0.492576862369467;0.0419501533030325;-0.0905964609794648
"encouraged";0.559311858541668;0.0286791018734056;0.0423517453561363;-0.0885502151207112
"encouraging";0.147695972970069;0.280288661975275;-0.0816111772388959;0.253221899614664
"energetic";0.290426813927453;0.273813031006295;0.35636116665411;0.219386437641066
"entertaining";0.0391094213268246;0.389639976413814;-0.0323347781502101;0.00723493554670533
"enthusiastic";0.411062216195195;0.385395593004719;0.272111880069181;-0.0532521858887586
"entitled";0.104375109625834;-0.0702515127282359;0.419049987177685;0.0779906714503603
"exciting";0.356727208700491;0.557879763452688;0.105451876969788;0.115368313574818
"expensive";0.0931175795035718;0.419971976418894;0.2747645453169;0.0544617762666478
"extraordinary";0.540442684691995;0.214521290646248;0.357189927815095;0.413293943778904
"extreme";0.569915060351266;0.253958160408652;0.146129167006533;0.404653450015503
"fair";0.424809249590903;0.33104741054257;0.247385520752185;0.471981547921205
"faithful";0.569737456187545;0.458757088232171;0.0965670736036467;0.0201579141881963
"familiar";0.266874531595175;0.112743662601453;0.539815405980632;0.0905400393133945
"famous";0.148663268217615;0.276275501503337;-0.0512030585389222;0.517336785252958
"fancy";0.247047315578869;0.355730715046771;-0.0843678697265693;0.174687126495687
"fascinating";0.0798374530647255;-0.0905972024613408;0.569013005316135;-0.11737522562894
"forgive";0.0385596851603219;0.0484152356757635;0.13870225984365;0.18138602517718
"forgiving";-0.0041138964510444;0.536614190342164;-0.0275763899740472;-0.141854509869564
"free";0.0557863989910758;0.304395011004283;0.326899633140067;0.39974698826322
"friendly";0.440257004697924;0.208169726174032;0.274092754787418;0.389538219456559
"funny";0.148249412193239;0.0843964331879994;0.296009232346476;0.108434412071448
"generous";-0.01740427899045;0.542634758207489;-0.0134702532222358;-0.0606469104125855
"gentle";0.277721915034302;0.529530780016092;0.415917958073523;0.23063023539997
"genuine";0.245300991792077;0.00270796362989882;0.265364709562529;-0.110901722974366
"graceful";0.226720344589375;0.424157467257282;0.153770961622366;0.282061548066883
"greatest";0.362527254638147;0.278498655444201;0.112960423141514;0.392158528697128
"greedy";0.0705380946622992;0.418336885206686;0.180132994383949;0.139074272302314
"happier";-0.158530125141261;0.13454707517165;0.629872941093745;0.0483783097675014
"harmless";0.268574225013247;-0.0869913308583021;0.224277987159586;0.461678970496362
"historical";0.21612370322129;0.0148518825269946;0.0793502669167193;-0.0784936586945708
"holy";-0.0242601515736768;0.203890534460208;0.583188365754903;0.208320070309368
"honest";0.276498078814865;0.0759854430805324;0.274530665439089;0.321276949523154
"humble";0.361384065870673;0.397482138936418;0.221363330348346;0.418728392313831
"imposing";0.262872201610525;-0.124829123739343;0.330469241336008;0.222867274634004
"improper";0.159656493580592;0.0751332330726959;-0.0593689830074458;0.123552292481777
"improving";0.0631002112967684;0.0106197332355458;0.00988088292405087;-0.151563033242349
"independent";0.487813826338291;0.0465884384542096;0.0799127969263542;0.2467103352893
"individual";0.558685313345271;0.00199920147182703;0.0469952877752178;0.39686531340466
"influential";0.0038734809827304;0.0493842682144708;-0.0347085076778657;-0.0257753600140084
"inspiring";0.14412877137653;-0.0510114772322846;0.0389162130573382;-0.0048543173375777
"instinct";-0.0710371166407704;0.548770160569811;0.132053219796735;0.159478566153521
"intellectual";0.0492070277460627;0.202554789664626;0.0135497905836492;0.0830405067106778
"intelligent";0.202292328760607;0.347095781988567;-0.0878427544247756;0.171726130099267
"interesting";0.417617713742893;0.419013824332205;0.312869934526239;0.187901657545131
"irregular";0.319906160166794;0.00376432606746823;0.109291206678487;0.252017108247406
"jest";0.133482606737205;0.044347180144948;0.558403298584101;-0.0238722684234114
"kindly";-0.0315234958575154;0.0349902817469867;0.0777884661075836;-0.0358326385474841
"learned";0.469712742401765;0.318047221307194;-0.0433137227185526;0.184733653413039
"legal";0.344396222134703;0.164310093513358;0.333769369081526;0.468109923133297
"liberal";0.356692210363505;0.0649449623709128;-0.035914996390667;0.156932991204402
"loose";0.325855769720814;0.201983803337366;0.165940636141658;0.263306696336129
"loyal";0.374542123966611;0.0698923484271853;-0.0093043476305906;0.0543909531167882
"married";0.287699626950642;0.0494430126873393;0.482841326580888;0.381960188974406
"mighty";0.533400373153168;0.392579860320926;0.28494118282081;0.309138754354403
"minded";0.384580279251635;0.333761231235734;-0.00290861525221043;0.151391796005751
"modest";0.265733529475971;0.60551918776102;0.115315480143934;0.135228110650229
"moral";0.0936025646675685;0.206946078812885;0.51423933249024;0.39639043978567
"mysterious";0.623858411858577;0.0824338086951894;0.365524889769652;0.302875753625054
"mystic";0.0746588662098532;0.472057685843722;-0.000876160165138836;0.398046684098937
"natural";0.374845498364257;0.156634094996418;0.394813278521023;0.498788259041567
"neat";0.114947159130135;0.430689190299724;0.49600477110521;0.161618078430619
"newer";0.0631002112967684;0.0106197332355458;0.00988088292405083;-0.151563033242348
"novel";-0.0224684950297095;0.0583663982478902;0.181147306093312;0.297731166452421
"obliged";0.128396929781098;0.00809592708344499;-0.0184646494408624;0.292178538574144
"official";0.138390366497201;0.10909491596272;0.159044531804875;0.0840067156509648
"original";0.512136458418719;0.157531959015468;0.287884527265068;0.139892977039025
