"MR1";"MR2";"MR4";"MR3";"MR7";"MR6";"MR5";"MR9";"MR8"
"#-beautiful";0.0253882538009264;0.140248267982284;0.0377403244865434;-0.0612813635346286;0.0125223289743824;0.0182800434327444;-0.0413904630991169;0.336864940107945;-0.0948988322835558
"#-clever";0.382687418703108;0.288079510549478;0.13346060655225;-0.208548204516153;0.214498143318313;0.0347134599719292;-0.189047336171859;-0.142219929425115;0.0390759016312353
"#-curious";0.213571215755561;-0.0385542778535423;-0.0265623952808169;0.00149994583635088;-0.183724868097728;-0.011901855927566;0.256894858439663;-0.0586347699391262;0.0327313740014967
"#-familiar";0.0927417391005712;0.055231774084681;0.0297304988050467;-0.00837182468217556;0.375808977810457;0.0724440687469289;0.520181488182852;0.235245989532015;-0.0721871763396694
"#-free";0.101271637164726;0.0971022567809834;-0.00835647723130481;-0.049945620706311;0.027753149320315;-0.0631662230249394;-0.0950149523295457;-0.0962195573225566;0.31301968427079
"#-happy";0.388672236366482;0.273005953352325;0.0505381336156276;0.452420399780253;0.418675001539488;0.06036013291015;0.0991988793261018;-0.00971033428953522;0.0998768051777788
"#-powerful";-0.00758471424733596;0.163950920889493;0.299343288080362;-0.0929192722483504;0.384759278741709;-0.217120625641503;-0.0899156182112431;-0.125067703073108;-0.0657809752695564
"#-professional";0.429037207860293;-0.0441043969590522;0.133158810545637;0.0358132951337335;0.616510128775894;-0.0928775269493743;-0.0882910356769956;-0.137658254308305;-0.0873098325651486
"#-proud";0.141924939061619;0.0281937395621603;-0.0768535489224142;-0.0180143840082679;-0.0169065408276117;0.588459111556102;-0.0466417009398;-0.025351318680763;-0.0970530955404013
"#-rich";0.0387856869300249;0.349784370527796;-0.02950715192053;0.0594586017869023;-0.0306921804531843;-0.0743002800569986;0.0517695169108973;-0.12866582327291;0.405244093730882
"#-worth";-0.0117642589147307;0.0502113780606696;0.0719805925552811;-0.0244631059906844;0.0202075107625981;0.0395652185550416;0.0210777427030876;-0.121248733972271;-0.0704325156935449
"accomplished";0.206221108626652;0.126832937563556;0.494309932538647;0.213923827599238;0.262445827350293;0.235007034811047;0.0538378342394818;0.198615480176156;-0.0592173688073323
"accustomed";0.129590313456275;0.320159504824318;0.453643727793365;0.0443932003318218;0.211370249635452;0.262143036076547;0.206888200345535;0.148343493416222;0.0333096873287192
"afraid";0.499294676363801;0.439796480671644;0.256055221985646;0.269657075132825;0.173283376660796;0.1331812502045;0.141427097682919;0.269227017606121;0.0253893601423202
"amusing";0.172210478637867;0.321757210870729;0.0644479186745711;0.243650541287643;0.130933666927934;-0.18311448169521;0.0701481020233993;0.329452637188274;-0.0822990142864262
"appropriate";0.118245262772267;0.279771718512371;0.0865450075927828;-0.0734228528200767;0.113294683326712;0.0789453879537546;0.343002995399337;0.23520310944795;0.000577073622267577
"artistic";0.0279992044657633;-0.0712333775944233;0.0352554135368009;-0.0431485015593682;0.0277485065811802;0.032869433218989;0.580574813061756;-0.0184196957594282;-0.0368438356191936
"beautiful";0.607697831626667;0.422026061108166;0.253326903856314;0.175322021084362;0.235730929697433;0.170594582242336;0.0463817196287757;0.258262940806709;0.0397046106031099
"blessed";0.514029870018673;-0.021211970490812;0.040912334639073;-0.0263897583626996;0.248666442424611;-0.0693623913564866;-0.0831369420713271;0.128167922801739;-0.140142325292507
"bored";0.0909215339868108;0.0984594926851093;0.108039024100248;-0.0277438046771695;-0.0386987670989003;-0.00912374576379595;0.0284630208152068;0.528992482201907;-0.0686640151253705
