"MR1";"MR2"
"#-extraordinary";0.0709235146244123;-0.0722744295950843
"#-familiar";0.131913563767844;0.458031904583144
"#-strong";0.0012746531326157;-0.107421680799648
"#-worth";0.175398504930346;-0.054414537497336
"afraid";0.324920502704799;0.140584639755824
"beautiful";0.629379308175862;-0.0776355355166204
"best";0.425669685968952;0.519471419525664
"biggest";0.454986654815208;0.268621121714082
"blessed";0.396070039981983;0.0242640529949703
"brave";-0.0163003544865892;-0.0495303296680627
"calm";0.697151037668781;0.0863911523042838
"capable";0.460418662654372;0.126814651519912
"careful";0.780535352313488;0.110580979594771
"catholic";-0.0861256445116569;0.896551166703429
"cautious";0.21699152718107;0.441390568788219
"charitable";-0.00768395309754647;0.865625676143563
"cheerful";0.381851617315653;0.240635807998209
"clean";0.0440631574999183;0.249190237622731
"comfortable";0.471824326596913;0.124104007098425
"competent";0.21941461975179;0.158629082097757
"cruel";0.120809498937093;0.194692183332812
"curious";0.149279819701591;-0.0258237312833662
"dangerous";0.188735364305325;0.249856985474888
"delicious";0.521406230468589;-0.00724670259356393
"delighted";0.472347460579204;0.161576919829131
"delightful";0.479960347044118;-0.0902928814996146
"determined";0.428038771049242;-0.00222363876865065
"different";0.57823403054603;0.261278552095244
"encouraging";0.122050270394674;0.110719102292151
"extraordinary";0.685515996846789;0.258071740561094
"extreme";0.630841117837246;0.172121292894196
"fair";0.239077713911996;0.641109003217141
"faithful";0.273044244844217;0.731897603540634
"familiar";0.3275826197393;0.269656514213401
"famous";0.252165412824046;0.0674340473411616
"fancy";-0.0851751105093413;0.298497421683023
"free";0.396681813304118;0.0960788359976853
"friendly";0.288446541151712;0.543066961396106
"generous";0.0257217305791836;0.195111208514697
"gentle";0.648918150291964;-0.0566773503354723
"greatest";0.443089234370295;0.350196039122885
"happy";0.652395486059869;0.334045709722916
"heavenly";0.0904908721038612;0.0437867475631155
"helpful";0.418914897426147;0.261754413500217
"historical";0.276883867567776;0.0136328034340969
"holy";0.427954696821364;0.366730636594724
"honest";0.282357060490717;0.736089325288171
"humble";0.591670650173278;0.0674812546606599
"improper";0.424379048904121;0.360416714990416
"jest";-0.133872570837851;0.140248568358068
"loose";0.46931278601196;0.183631714547108
"mighty";0.133649593407277;0.172887121954329
"natural";0.292756034207281;0.199476119850491
"original";0.152048156685647;0.714162125673778
"outrageous";-0.0318598433511437;0.161841060086544
"passionate";-0.0597359571270043;0.396017731260147
"pleasant";0.836210161390442;0.0722129888175219
"powerful";-0.0652360561861762;0.310330002952539
"profitable";0.271038855624765;-0.0430588800359935
"qualified";0.00127465313261544;-0.107421680799648
"quiet";0.436428380764328;0.749397392806649
"reasonable";0.32521483359232;0.0128654322450578
"religious";0.174255464479883;0.623048767572956
"rich";0.504684684992041;0.598919972823601
"scared";0.285971602449135;0.107644936389373
"scripture";0.261677613614117;-0.0102933919347307
"secure";0.616818444833975;0.197630052540349
"sincere";0.342557827973033;0.683194126477456
"strong";0.495733568586564;0.287256959734085
"suited";0.252165412824046;0.0674340473411616
"superior";0.233684928625004;0.0698255821621461
"surprising";0.572471084584571;0.221286331684501
"universal";-0.0945308073688008;0.872342175879943
"unpleasant";0.176380944796841;0.172923382472881
"weaker";-0.133872570837851;0.140248568358068
"wealthy";-0.0861256445116402;0.896551166703392
"wise";0.451923621642951;0.0389791120821419
"worth";0.149064719383221;0.711043145902115
"weak";0.552090422463589;-0.0730647390856428
"subordinate";0.128657890878846;0.161728064622997
"special";0.0881461075279128;0.0707139408049425
"welcome";0.482482081099027;-0.082668473900974
"top";0.289950853085505;0.0634664627987962
