"MR2";"MR1";"MR4";"MR3"
"#-extraordinary";-0.0760137951062745;-0.0342005028952211;-0.168917338810821;0.526898002174526
"#-familiar";0.455869383519376;0.125543164637332;-0.0244814097164439;0.202357835982203
"#-strong";-0.119442169532314;-0.0758701927320174;0.184038511135844;-0.0945403830469611
"#-worth";-0.0633548645926151;0.168175431396401;0.11124400454636;-0.0570308158395492
"afraid";0.127647412431329;0.269068999538437;0.0362049086357203;0.285712825782342
"beautiful";-0.0973703365878038;0.830072459514326;-0.0289960649062499;-0.0476601508581692
"best";0.489831125847278;0.347854734646654;0.286062750019274;0.106268481882919
"biggest";0.250879947462377;0.456425663810227;0.13005106618635;0.107623464647662
"blessed";-0.0186979132786901;0.131845183963038;0.440099723904397;0.234517759870758
"brave";-0.0437493309143486;0.0286775166979064;-0.0626371502419334;-0.0374777257922782
"calm";0.0632845859505518;0.771448819511083;0.0897576009943222;0.116208475189276
"capable";0.0818101892810395;0.284414332357867;0.532868961397932;-0.0463411041745173
"careful";0.079208131526621;0.792371786138579;0.197577783545044;0.151998254244048
"catholic";0.901681725800043;0.00588545580570637;-0.00604880704369572;-0.0985806747552891
"cautious";0.420061778632377;0.069245482983273;0.227402975597443;0.224819296074222
"charitable";0.865553120192586;0.044215874385867;0.0141835604937915;0.00449488790577009
"cheerful";0.229707435909228;0.394834292025764;0.0208809667536241;0.193826859109344
"clean";0.251854791817262;0.115928253379937;0.00929068814811954;-0.118920288747442
"comfortable";0.0765191134581253;0.292737766698427;0.558275976474662;-0.0636159052585455
"competent";0.134235049892013;-0.0928212767837621;0.135157448944712;0.728334056518126
"cruel";0.193097304386912;0.125798175743939;-0.0243915739367201;0.121793365113643
"curious";-0.0347295447721224;0.0339231059159065;-0.0688972408713197;0.459787920006504
"dangerous";0.225457438353319;0.0356345421920279;0.288550085034186;0.104264875402725
"delicious";-0.020852110950848;0.637319053697846;0.0415172993685822;-0.0339872284600129
"delighted";0.106195367780134;0.222388820741465;0.665896093583725;-0.0311957129737399
"delightful";-0.109201421626678;0.427752178247964;0.0335980566425651;0.331669152587242
"determined";-0.0475482423131951;0.161255526714837;0.460646707833571;0.226053265401141
"different";0.233148494505438;0.516258551436419;0.219011518812797;0.197305198428608
"encouraging";0.109600509443492;0.168849864879805;0.0252229362615358;-0.0642893599242367
"extraordinary";0.227361430052622;0.613194888374898;0.197006367360175;0.315239679154599
"extreme";0.143989214034445;0.634796024984027;0.224856112075748;0.0558297089268521
"fair";0.626705558055331;0.246362272696468;0.167682842167839;-0.0114966172396699
"faithful";0.722461082036296;0.312201134118515;0.082162246179981;0.0676665117027278
"familiar";0.264342481556794;0.393389536302019;-0.00516715986585959;0.0800843701670839
