"MR1";"MR2"
"#-accomplished";0.35313061999107;0.133597389364612
"#-curious";-0.0756457950803351;0.627979390149527
"#-extraordinary";0.138873314470128;0.173272630641331
"#-married";0.128578052014336;0.0710220200483543
"#-rich";0.24026432501754;0.133650935481217
"#-strong";0.333218950820134;0.025926968253175
"#-worth";0.0464633088867026;0.141193833395603
"accomplished";0.32960763994259;0.0654290348347689
"accustomed";0.256224930945277;0.554470416722091
"afraid";0.673479043700972;0.393630179061284
"amusing";0.283028826572066;0.477947918513457
"appropriate";0.426295643790752;0.0617378045516195
"beautiful";0.466487351247192;0.569569278422437
"biggest";-0.196475024356878;0.487608713251436
"blessed";0.122285763892838;0.262021597720117
"brave";0.31407270583315;0.278019599874568
"bustle";0.25044837054895;0.173152024412638
"calm";0.351221059619;0.566611391088402
"capable";0.197020723787512;0.141344458854883
"capital";0.0395243407022158;0.48302550241662
"careful";0.602002667562992;0.40383009808038
"cautious";0.592135912650778;0.143031429022792
"charitable";0.258735677566853;0.0889920215200596
"cheerful";0.459060973499921;0.576935029605907
"clean";0.547963004505336;0.40786434814103
"clever";0.389591484126962;0.229838653819551
"comfortable";0.556352075403022;0.473267441420033
"compassionate";0.19504678308676;0.0609311080027586
"competent";0.130666321308122;0.0455474565660798
"confident";0.330699632504569;0.174048078548859
"cruel";0.27021814693037;0.429797905310202
"curious";0.449626915080651;0.603507400703776
"dangerous";0.597011193127617;0.336691052917511
"daring";0.112438483890382;0.0311046183644175
"defensive";0.347132033268811;0.00813231252121433
"delicate";0.399227302142993;0.538940088977997
"delicious";0.222840845511594;0.567069163330574
"delighted";0.498743215050182;0.525517069297113
"delightful";0.389105772137173;0.681555573270541
"determined";0.513494912013964;0.346823702092129
"different";0.534860813120325;0.513611082418767
"direct";0.198326766248695;0.0889679513706705
"effective";-0.173520495835326;0.337565242577019
"efficient";0.299601348995535;0.0144443599309376
"elite";-0.124670456761942;0.452791392908844
"encouraged";0.293427623398914;0.13328928757702
"encouraging";0.0848500388567154;0.347321151370878
"energetic";0.441800968758434;0.362548607932556
"entertaining";-0.0780491591890854;0.384439393236644
"enthusiastic";0.306665650317651;0.445252709332369
"entitled";0.384357517208767;-0.0321129245248019
"exciting";0.206064393225123;0.632480527013279
"expensive";0.170427296428645;0.43100344129824
"extraordinary";0.683087013490861;0.394991970039643
"extreme";0.546004194945539;0.439173834510397
"fair";0.546116082882918;0.494163855869684
"faithful";0.299990554350193;0.560944884141645
"familiar";0.523064624256786;0.179182204491961
"famous";0.225540912489325;0.389574523112816
"fancy";0.0879835600267245;0.426675204704176
"fascinating";0.37840655140427;-0.0870874653206599
"forgive";0.185785611943041;0.0864995448741044
"forgiving";-0.196475024356878;0.487608713251436
"free";0.362221829104826;0.375692807491326
"friendly";0.561585739474882;0.364160366376464
"funny";0.31038211425731;0.130990738312039
"generous";-0.160158711862377;0.506388020007209
"gentle";0.423209992169495;0.608506706890465
"genuine";0.2616484652715;0.0344921848829539
"graceful";0.267846017908491;0.506817267491071
"greatest";0.398081621115949;0.415373911982497
"greedy";0.132776484335567;0.442133103004559
"happier";0.313030595644117;0.104136697274566
"harmless";0.52359882030483;0.0595146107945687
"historical";0.135806106091098;0.0457628192046094
"holy";0.418246744350718;0.22665702874946
"honest";0.467075515177702;0.189065637869607
"humble";0.45618594171404;0.534032815348959
"imposing";0.49423098017494;-0.0250850847544373
"improper";0.0911190171498434;0.129108647380236
"improving";-0.0283591520051017;-0.00421505733994537
"independent";0.42795799190081;0.194803013317185
"individual";0.519577147425887;0.197148732222268
"influential";-0.0430240457054823;0.0440431432068088
"inspiring";0.115742758015673;-0.0192975859929732
"instinct";0.00469405435314245;0.53850955317328
"intellectual";0.031698869348966;0.220283818057936
"intelligent";0.0610964816052204;0.408178444384485
"interesting";0.439237519355957;0.524516215517404
"irregular";0.365251266363038;0.118089712520734
"jest";0.419203198592098;0.0669202218250229
"kindly";0.0108596235787915;0.0189538164260813
"learned";0.253898014374561;0.437810045139505
"legal";0.590464473524542;0.316372146383259
"liberal";0.234303695731694;0.167739689667597
"loose";0.371316804620423;0.309855778627137
"loyal";0.214785145254241;0.157290079149286
"married";0.643366648933659;0.176177048710182
"mighty";0.545556665157765;0.547180212094482
"minded";0.213662856320224;0.429870207932747
"modest";0.158823279400959;0.664079890977303
"moral";0.525589784658112;0.288622764125589
"mysterious";0.711677740553373;0.267013602679466
"mystic";0.122485319939758;0.540457404796838
"natural";0.66393077753434;0.320288045234119
"neat";0.375040840875765;0.462464219993881
"newer";-0.0283591520051017;-0.00421505733994536
"novel";0.229158509840128;0.104170642762857
"obliged";0.189798039390092;0.0892532648494087
"official";0.198841551745271;0.14834129923187
"original";0.509306442787228;0.284374504658728
"outrageous";0.301130070891747;-0.0858479874912366
"passionate";0.433431442272532;0.143393412061352
"peaceful";0.235875367814596;0.444701497340451
"playful";0.413859060930247;0.146437630642563
"pleasant";0.546465881941214;0.470929280898203
"pleasing";0.209000464971139;0.398181673238251
"polite";0.438391134887648;0.116930957361614
"popular";0.502043334574255;0.270103676544559
"powerful";0.65057425287411;0.250291000575776
"productive";0.219870493261808;0.205163082352542
"professional";0.611046571945454;0.377489088797935
"proud";0.536781471038738;0.380074372262862
"prudent";0.108495954632824;0.24330256859918
"qualified";0.102974577700308;0.276619515253369
"quiet";0.584528430343976;0.49939117582238
"reasonable";0.507372405127937;0.483898504241885
"religious";0.449874717681097;-0.00400481814616039
"respected";0.272830022355676;0.168987009369352
"responsible";0.149533680302212;0.148845934503747
"rich";0.369984648382438;0.659548061684157
"richest";0.103190208043106;0.367009144855979
"sacred";0.34211054167756;0.27398083165592
"safe";0.586592018691843;0.55145177368842
"selfish";0.133595240982679;0.324313590669646
"sincere";0.0187571916213725;0.0977753356348747
"smart";0.606617676240867;0.564383829018131
"social";0.00554407184740494;0.318011558283711
"special";0.66921176010121;0.306123840400242
"spontaneous";-0.0367565090383874;0.587372708282693
"stable";0.566513900306627;0.0546844954431115
"strong";0.551722364178197;0.572782421209738
"superior";0.0751383869451694;0.695676383001195
"surprising";0.49905987551478;0.197386014159003
"thoughtful";0.608337787811655;0.317158552426908
"tidy";0.0702566749742708;0.245236463825313
"top";0.61418602799584;0.305808178064345
"uncertain";0.398008288199397;0.402217594270376
"united";0.353370706819824;0.397380527060638
"unpleasant";0.567886151501007;0.339470645914205
"unprecedented";0.291060523528043;-0.101583150286467
"worth";0.409961288357989;0.304655992676544
"universal";0.187225882191051;0.134184932200759
"threatening";0.274585474157048;0.480601605331764
"wise";0.276459080774085;0.723847012885416
"weak";0.518091019501926;0.0974162139540161
"profitable";0.182634594346483;0.0762192679441637
"weaker";0.19444350295477;0.153634574892633
"welcome";0.468926666576138;-0.0614779812116183
"safer";0.0129967665091361;-0.00452986166298338
"sympathetic";0.236685528055733;-0.00430215317488984
"orthodox";0.0527718859498101;0.0160147329492328
