"MR1";"MR7";"MR3";"MR2";"MR4";"MR9";"MR5";"MR8";"MR6"
"#-accomplished";0.158992622308993;0.0223924797857982;0.115306111989521;0.0237948371199944;0.597024305896045;0.0447367243336964;0.191395179163841;0.0109962797778886;-0.157109032079344
"#-curious";-0.0232232428317935;0.578913728619791;0.0679079975212978;0.389841710462779;0.079894020431829;-0.0396234004297723;-0.176410283233766;0.0401848142792028;-0.13366967576809
"#-extraordinary";0.201186954872314;0.262265872870077;-0.11894969045777;-0.100205802147464;-0.0267503771921913;0.124292384579625;-0.0618689727691747;-0.0299641610508223;0.285720102763425
"#-married";-0.00639511242675804;0.112989512719208;0.134569989898712;-0.0175101181286163;0.0356257859789079;0.274561466135237;-0.190249163232709;0.126030459971375;-0.0672484646361496
"#-rich";0.185213633534719;0.0871511303669327;0.0506888201073782;-0.0446874405393456;-0.0565819302731437;0.52027502277788;0.0115298512020566;0.0413035197368318;-0.272133947897737
"#-strong";0.203262127101644;-0.0535280374851378;0.378080023813983;0.0880272689226976;-0.0329607546948472;0.0750368091270806;-0.00221086721922793;0.0269331590500636;0.127253018723111
"#-worth";0.0304478616101627;0.16170629931406;-0.0502019575815791;-0.00873238206584071;0.10622982686339;-0.102245088666772;0.420062194697449;-0.0549113403368212;-0.0721710890779926
"accomplished";0.643580100403929;-0.113165352190538;-0.107513391971322;-0.0168182238553695;0.00980703620243505;-0.110010563181431;-0.229620635417113;-0.0954087345780046;-0.0291099189280749
"accustomed";0.443599751282838;0.135586665278441;-0.0838674104882668;0.473774980891082;0.267060050878654;0.0932512372557144;0.0450818239612548;-0.0466062141241181;0.158005369237614
"afraid";0.561483878895113;0.351908143537256;0.193120165477252;-0.00440497041796458;0.395448688916069;0.120595951813953;0.0285507330003257;0.132709988363443;0.0709429105513061
"amusing";0.422940389930092;0.0339976144524737;0.209658957473207;0.557560483191327;0.00129848623557188;0.0776323781509626;0.0838667286615913;-0.0908222457965841;0.117056105100511
"appropriate";0.226645987412671;0.16535643896324;0.190206310528575;-0.139430065238332;0.300392807020242;-0.101354915336455;0.0423461021656687;0.371998807441784;-0.00666021669897537
"beautiful";0.377961873015055;0.492540204661594;0.215583479861438;0.196923760238589;0.247148241595164;0.147427131968042;0.0866696267376679;0.0565890668120604;0.122989629571178
"biggest";-0.0287253600675066;0.0909868657355991;-0.0354249579399694;0.646432881330145;-0.0137636913230847;0.0360981397174305;0.0124249389732639;-0.00168489597331671;0.000432160440352425
"blessed";0.0207474301453143;0.0827405797037056;0.413906038035141;0.376495644230056;0.10993452424396;-0.0253053286810175;-0.0767360072239135;-0.199024928878531;0.0359511213517273
"brave";0.111095563168766;0.569622245650667;0.45448944102538;-0.0494266797725676;-0.063206844458828;-0.160948934335016;-0.16981429137779;0.294289287767013;0.0184890073499441
"bustle";0.157838649719501;0.196210703715434;-0.0218307771978335;-0.0226700019938974;0.406755424731897;-0.0589773546340777;-0.0522424549451949;0.130412987911741;0.270021525164388
"calm";0.447801184576872;0.399358857236478;-0.0720895614687998;0.186130364183535;0.269229917648023;0.137416014299629;0.173846585854318;-0.0144715900495658;-0.133538256667858
"capable";0.315399432356687;0.16452484940579;-0.0129224718026201;-0.0441593150437669;-0.199880439829353;-0.161535329247759;0.349516859591999;0.121238952697671;-0.04048399269007
"capital";0.0583496036862996;0.634703011712864;-0.0692975545799146;0.0229442549247301;-0.105857153979025;0.172215988547626;0.251753925519843;-0.106292796834822;0.071079948182488
"careful";0.61385868493473;0.13311960700574;0.233372762317385;0.227439214226716;0.122165109251721;0.316844874072339;-0.0495412368788547;0.0559712458493313;0.0515197256886268
"cautious";0.553514301201666;0.00924286581608345;0.193582393000954;-0.0259698836687295;0.124303971694607;0.155748037525813;0.140287851072672;0.223292141964305;-0.275979475470378
"charitable";0.0439103129457229;0.153423998380074;0.293811072012291;-0.0161904456619834;0.1147330165412;-0.139331906820304;0.467682244135196;0.0987239529657963;-0.0461713721108207
"cheerful";0.403830807553741;0.375691735154296;0.397226392744077;0.367769657380448;-0.02351075730644;0.257940981929506;0.0446726832261558;0.077701425713847;-0.0728165477864293
"clean";0.449152668655731;0.17015671561858;0.283612962404836;0.234888291598793;0.122570032945751;0.413816322994993;0.136077157389143;-0.0010774303645998;0.136529484060929
"clever";0.503013156798293;0.275679862452164;0.149282504485987;-0.043149591221576;-0.201687667268892;-0.12877962152784;0.081223451680752;0.0828255253081163;0.0498871100067821
"comfortable";0.509564719045556;0.23800335326331;0.351136321367225;0.289936236604056;0.0549587584486803;0.320726725132687;-0.0134908021769237;0.0305804966142235;0.0432118272780655
"compassionate";0.382044599889121;-0.00937401049181122;-0.122361542437542;-0.0780976294716409;-0.145726324185954;0.0717816748822872;0.182383488679665;-0.122470023383605;-0.0365743955865018
"competent";0.212912158104645;0.0715577422834301;-0.125628428238056;-0.13237467850404;-0.0417373969938482;0.110799429969884;0.123399057004154;-0.106837581967664;0.0409408047627578
"confident";0.289537099259223;-0.0237679279505768;0.186389111974892;0.202119668293056;0.19704176778418;0.0217935199235391;-0.132545599142554;0.253289235832322;-0.0319351816090239
"cruel";0.228821213271798;0.30753193728479;0.0787612893060799;0.226221830366315;0.0479367803660094;0.174417667330855;0.20091306393204;0.237619369613504;0.129274348494742
"curious";0.593622843214162;0.31402935297957;-0.0110795581479319;0.287660569205635;0.227352796293657;0.231926214480359;0.0355931880998404;-0.00500115548969707;-0.130567136309556
"dangerous";0.51739874557515;0.067212772595572;0.356809216622922;0.244039666139571;0.15250400688235;0.215809056293454;0.174228929161095;-0.00282894563006807;0.0463319457785615
"daring";0.0747920872032043;-0.000551627237575266;0.133246335314458;0.0336646899904881;-0.147898602703381;0.235902901849396;-0.0954296117528051;0.0420887635567019;-0.00328271446137743
"defensive";0.275419211877376;-0.0472481962789165;-0.0059214750497095;-0.0978892852260358;0.549602510106401;-0.0529783844959514;-0.172065335224595;0.0579482649983644;0.00972876883358564
"delicate";0.478533412272645;0.393330645815141;0.0532929113466506;0.207850992431093;0.142212488949169;0.116417765764465;-0.0169106680031807;0.121122569489611;-0.0285884281406464
"delicious";0.230760129633769;0.594281219883093;0.195534480930495;0.18827463343053;-0.0500605043376649;0.19205631434718;-0.168705612760854;0.00177834716647768;-0.149363425467632
"delighted";0.509400306319526;0.284268742512212;0.120651923445163;0.293863213497917;0.273081971149931;0.152333060562716;-0.05097151883911;0.187895554496779;0.177421736886991
"delightful";0.472648287671413;0.503605307247927;0.0637747225387782;0.321331116492918;0.0680915917256691;0.0939797411570151;0.177133335695746;0.179666921792404;0.0931687457654201
"determined";0.543161628276798;0.211840334988544;0.158683577432331;0.0944526820645481;0.0740189242870017;0.196868222909121;-0.0165863191278128;0.0671756001646568;-0.0200424826937417
"different";0.501629956010179;0.286259451326679;0.200529089505052;0.273100904514076;0.266154062425068;0.123014223225058;0.175643932010133;0.0292720952452162;0.205522712377475
"direct";0.268269095891662;0.0204275480353128;-0.0365224029717191;-0.0450627312535374;0.00250643711904729;0.1654585223606;0.119134516637623;-0.103116632438615;-0.185064297455204
"effective";-0.030128301457056;0.0267142622132936;-0.0758808263528847;0.476484401641781;0.0204889782410027;0.020564804163596;-0.0463683287242445;0.0411371908651071;-0.0204225939246243
