"MR5";"MR8";"MR1";"MR4";"MR2";"MR6";"MR3";"MR9";"MR7";"MR10"
"#-comfortable";-0.047269505295493;0.203288784053878;-0.0854214923555914;-0.0973614304556737;0.126912378831474;0.0419290017871589;0.262267739797504;0.0890636470572322;-0.0555026616773074;0.618965389148219
"#-fair";0.0844850542450501;0.760710369201559;0.0945737703099478;0.0431789930990078;-0.0252530167519132;0.0072346793428164;-0.115853311112905;0.0255081710175373;0.0972747897460909;-0.0555382929880987
"#-married";0.205696278925778;-0.0071197369748832;0.130206599432641;-0.032858447966535;-0.132481842260142;0.57296770945003;-0.169854614312462;-0.0154328858179352;0.166430610466055;-0.124818552922167
"#-worth";0.0980367307977174;-0.0191548212097737;-0.0321121416568366;-0.0256435769851958;-0.0351070987518068;-0.0183881996462654;-0.0575324079415439;0.0798167831428814;-0.0218233958522058;0.423622347689692
"accomplished";0.177581331597249;0.431064903839536;0.0747611624125068;0.130851341943491;0.210488071051191;0.334799152305843;0.135157381821991;-0.0159306579235102;-0.225544840344459;0.0824148985431702
"afraid";0.158600661272094;0.424027542599412;0.158898239765443;0.294344429579935;0.0267002801836444;0.0659189562694025;0.232289637056296;0.0622645486657199;0.139088988661953;-0.0414431232589854
"amusing";0.0222748292293254;0.217851968959288;0.0672352473910939;0.0250379409361653;0.0197112109304432;0.0933946131409134;0.23088727225402;0.530287157940504;0.0756279933444011;0.0267582699629884
"beautiful";0.0185276750624939;0.191432899554435;0.257638887874435;0.144864367244341;0.570363904506798;0.178649801566841;-0.100826430152735;-0.0981253963717932;0.0892373103232742;-0.0104687550998583
"best";0.313150713534858;0.0980139760141757;0.269684966337752;0.34940983154571;0.128175066276894;0.321211911979359;0.160858762971289;-0.00073363033843741;0.264507362329642;0.245918852909072
"brave";0.0267268074139721;0.165829279778427;0.0942447572397698;0.876417157748972;-0.0197219900435785;0.0399044288532091;-0.0712384813235545;-0.0166711056484311;-0.00965084554201852;0.0111939687733903
"calm";0.268359109097452;0.364429821205927;-0.0721558960831171;-0.118567438777098;0.00735220916198596;0.1213477738478;0.0834808243597818;-0.513988137014025;-0.0155734979617012;-0.0586551403586147
"capable";0.569325182835298;0.157120018703066;-0.00703915663796782;0.0462331777995114;0.528458753725927;0.0523619340014273;-0.0226683649092079;0.168193269346754;-0.0824971842062749;-0.0533567897892385
