"MR1";"MR2";"MR3"
"#-comfortable";-0.0206316960394422;0.0734889732999499;0.58580592850288
"#-dangerous";-0.00622732938158794;0.284808616473185;-0.0717242653770205
"#-direct";-0.00622732938158571;0.284808616473187;-0.0717242653770278
"#-free";0.00173772531625719;0.196801052220516;0.0302388265968602
"#-married";0.342623502774296;0.0153146781952309;0.0311211260177703
"#-polite";0.246890009309895;0.0417530732995687;0.313479709877417
"#-worth";0.520931768977066;0.0782301210352092;-0.157239842097486
"accomplished";0.574209073261061;0.187656552770001;0.279231240621413
"accustomed";0.56227788305969;0.315991204931047;0.434292922732774
"afraid";0.669763644314347;0.363007400497523;0.361201003503026
"aggressive";-0.0718323547416533;0.393512152084751;0.275475450135641
"alert";0.316100369118531;-0.0502245982008977;0.00620289272921292
"almighty";0.110940983528146;0.127330679953974;0.16108634019884
"appropriate";0.344750686767593;0.377503101179696;0.143038288689662
"beautiful";0.674364176424286;0.326754014836808;0.357500386020142
"best";0.644074186080375;0.458862975403137;0.342164634698926
"blessed";0.524381827519673;-0.0629664075610668;0.0653351333585455
"bored";0.16783246303758;-0.0407318393243225;0.000755511872203636
"brave";0.639533415996408;0.2513595689924;0.210112999563616
"bustle";0.123205369841684;0.159747907036665;0.24611755121238
"calm";0.693847271349151;0.171707824014334;0.252044106912304
"capable";0.38842860403556;0.285494823157683;0.517672952861307
"careful";0.290169970230413;0.374572197384726;0.492639758595657
"cautious";0.379466713697104;-0.0183339829453784;0.50037886557906
"cheerful";0.772893153237719;0.251815304475776;0.293156016664381
"choice";-0.0399731087202606;0.347646454349145;0.0162643828601616
"clean";0.683058209152071;0.359229002631275;0.225054097741336
"clever";0.611604016007287;0.460303594787299;0.174541444830002
"comfortable";0.184884217334792;0.626555024133957;0.26734264656193
"compassionate";0.361492773908723;0.101840291262849;0.0155930825213797
"competent";0.0771849501777873;0.0252082463359997;0.504308258454364
"confident";0.401448102372552;0.188417751004387;0.233754579091556
"cruel";0.773570970419431;0.15532456738958;0.31860727968803
"curious";0.476286823716216;0.444355345387066;0.440489669979233
"dangerous";0.30591884803925;0.31314853821382;0.387620843446967
"defensive";0.0488519664117987;-0.00351568454386631;0.0788957572567941
"delicate";0.68026890921253;0.159984067614601;0.33126519918815
"delicious";0.559727057026682;0.112982361252744;0.181616342072561
"delighted";0.480402166673067;0.592205311581212;0.191317928147011
"delightful";0.558456209365238;0.0569432125965951;0.297396471332527
"determined";0.274885176220744;0.372693456549207;0.506455538645922
"different";0.676156988903463;0.436334354873237;0.308957300141273
"direct";0.162739197955156;0.335966273268169;0.341824462844897
"distinctive";0.400727283399285;-0.182675264968082;0.355272694995482
"educational";0.200438586313643;0.090382017968311;-0.180820968023694
"encouraging";0.216149322933398;0.100706416761471;0.247477269077213
"energetic";0.35237267654891;0.304235915348704;0.0812109681330366
"enforced";0.295817687224663;0.26011980950434;0.0915073611554924
"enthusiastic";0.242972724929601;0.502481202216214;0.112566614002071
"expensive";0.282638720398587;0.193850530868302;0.293155922098384
"extraordinary";0.609520241714145;0.497161889512917;0.303811377791575
"extreme";0.478333854081374;0.216938796209125;0.408233368685606
"fair";0.496337389718225;0.447494496681157;0.447444750331547
"faithful";0.672438010254263;0.361638777606893;0.0476708698843842
"familiar";0.60671632442626;0.484687683155637;0.118004962398035
"famous";0.396130370498246;0.279709122777953;0.276821338507848
"fancy";0.504050058246141;0.159988907006663;0.462787694511049
"fascinating";0.191749158916324;0.387601955571809;0.182724073954583
"forbidden";0.00268762187087269;-0.00387850665852723;-0.0551519201933825
"forcing";0.10038724521421;-0.0725586354942108;0.0677092120190461
"free";0.727506888723795;0.318652356216261;0.382477234041534
"friendly";0.425246140279866;0.552914480830969;0.276679033954293
"generous";0.483610956610379;0.413024216896084;0.205808028520688
"gentle";0.772344765598386;0.273776917693207;0.326173940368057
"genuine";0.542649192176683;0.19551344695489;0.267762812825801
"graceful";0.696653695400851;0.0971829836908827;0.390557822480534
"greatest";0.514643162159956;0.571997720069278;0.148654927050553
"greedy";0.570824397958582;-0.028975715628018;-0.101563364010249
"habit";-0.0690161675067046;0.118618114499488;0.389478910047797
"happier";0.324306306272458;0.481504904990688;0.249726330362376
"harmless";0.471979947763195;0.0454361328111894;0.159580107456024
"heavenly";0.287567296601077;-0.0856335596788238;0.315334250722594
"holy";0.466058747176111;-0.0610549970006135;0.0866429557189755
"honest";0.68788346273971;0.398483253487202;0.244388469941845
"humble";0.628512522189962;0.288529962755167;0.399379493321978
"improper";0.459359231314431;-0.0455515868876129;0.215002907487188
"inappropriate";-0.00896208392363093;0.437662489451597;0.168612195434018
"independent";0.270155012342537;0.194154331384556;0.390489420629508
"individual";0.125555880826345;0.597094765061082;0.4957772259399
"influential";0.0435819845957087;0.288698023479636;-0.0563919215363022
"intellectual";0.266798860455682;0.183723366113803;0.256297031562487
"intelligent";-0.015757942546509;0.28902559513284;-0.00460073714566908
"interesting";0.536547066798022;0.448333450099846;0.0260137733556674
"irregular";0.0964296669249271;0.257378892764189;0.163639436332986
"jest";-0.015757942546509;0.28902559513284;-0.00460073714566905
"learned";0.0215577920348609;0.316408816445435;0.0618501732993347
"legal";0.283414420327782;0.126894115759222;0.373080107436769
"liberal";0.0627334588245804;0.601809599938264;0.440778684622902
"loose";0.315689916613604;0.626666842358949;0.293114357076713
"married";0.434668896018188;0.273792715380141;0.573055095518373
"mature";0.0357968865027842;0.234185109553866;0.366245162055174
"mighty";0.559323355582785;0.221790716219194;0.434188374143655
"minded";0.199996982887292;0.459724813209428;0.250874545838687
"modest";0.624829803436012;0.383674309426386;0.251447022935459
"modesty";0.0582671435363619;0.23947065319073;0.0901965259352052
"moral";0.389634823791252;0.524682223076237;0.223954776873267
"mysterious";0.52247561248537;0.0598299005930398;0.527689509328326
"natural";0.64531600515818;0.377947841929167;0.423107971037388
"neat";0.40600263928373;0.359566964396342;0.450152881690131
"newer";0.649635809422;-0.0692012935529493;0.229094769732144
"official";0.228079320468196;0.578929750574451;0.0718519714861077
